revoke-mech-a0-rt1	4	4	4	4	7	KILL	1	0	2	trained-conf+gate
revoke-mech-a0-rt2	4	4	4	4	7	SURVIVE	1	0	5	trained-conf+gate
revoke-mech-a0-rt3	4	4	4	4	7	SURVIVE	1	0	5	trained-conf+gate
revoke-mech-a1-rt1	4	4	4	4	7	SURVIVE	1	0	5	trained-conf+gate
revoke-mech-a1-rt2	4	4	4	4	7	KILL	1	0	2	trained-conf+gate
revoke-mech-a1-rt3	4	4	4	4	7	SURVIVE	1	0	5	trained-conf+gate
revoke-mech-a2-rt1	4	4	4	4	7	SURVIVE	1	0	5	trained-conf+gate
revoke-mech-a2-rt2	4	4	4	4	7	KILL	1	0	2	trained-conf+gate
revoke-mech-a2-rt3	4	4	4	4	7	SURVIVE	1	0	5	trained-conf+gate
revoke-mech-a3-rt1	4	4	4	4	7	KILL	1	0	2	trained-conf+gate
revoke-mech-a3-rt2	4	4	4	4	7	KILL	1	0	2	trained-conf+gate
revoke-mech-a3-rt3	4	4	4	4	7	SURVIVE	1	0	5	trained-conf+gate
revoke-mech-b1-rt1	4	4	4	4	7	KILL	1	0	2	trained-conf+gate
revoke-mech-b1-rt2	4	4	4	4	7	KILL	1	0	2	trained-conf+gate
revoke-mech-b1-rt3	4	4	4	4	7	SURVIVE	1	0	5	trained-conf+gate
revoke-mech-b2-rt1	4	4	4	4	7	KILL	1	0	2	trained-conf+gate
revoke-mech-b2-rt2	4	4	4	4	7	KILL	1	0	2	trained-conf+gate
revoke-mech-b2-rt3	4	4	4	4	7	SURVIVE	1	0	5	trained-conf+gate
revoke-mech-c1-rt1	4	4	4	4	7	KILL	1	0	2	trained-conf+gate
revoke-mech-c1-rt2	4	4	4	4	7	KILL	1	0	2	trained-conf+gate
revoke-mech-c1-rt3	4	4	4	4	7	SURVIVE	1	0	5	trained-conf+gate
revoke-mech-c2-rt1	4	4	4	4	7	KILL	1	0	2	trained-conf+gate
revoke-mech-c2-rt2	4	4	4	4	7	SURVIVE	1	0	5	trained-conf+gate
revoke-mech-c2-rt3	4	4	4	4	7	KILL	1	0	2	trained-conf+gate
revoke-mech-c3-rt1	4	4	4	4	7	KILL	1	0	2	trained-conf+gate
revoke-mech-c3-rt2	4	4	4	4	7	SURVIVE	1	0	5	trained-conf+gate
revoke-mech-c3-rt3	4	4	4	4	7	SURVIVE	1	0	5	trained-conf+gate
revoke-mech-c4-rt1	4	4	4	4	7	KILL	1	0	2	trained-conf+gate
revoke-mech-c4-rt2	4	4	4	4	7	KILL	1	0	2	trained-conf+gate
revoke-mech-c4-rt3	4	4	4	4	7	SURVIVE	1	0	5	trained-conf+gate
revoke-mech-fl2-rt1	4	4	4	4	7	KILL	1	0	2	trained-conf+gate
revoke-mech-fl2-rt2	4	4	4	4	7	KILL	1	0	2	trained-conf+gate
revoke-mech-fl2-rt3	4	4	4	4	7	SURVIVE	1	0	5	trained-conf+gate
revoke-r2-a2-A	4	4	4	4	10	KILL	1	0	2	trained-conf+gate
revoke-r2-a2-A-kb-a1	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-a2-A-kb-a2	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-a2-B	4	4	4	4	9	SURVIVE	1	0	5	trained-conf+gate
revoke-r2-a2-B-kb-b1	4	2	2	1	1	HOLD	1	0	1	trained-conf+gate
revoke-r2-a2-C	4	4	4	4	10	KILL	1	0	2	trained-conf+gate
revoke-r2-a2-C-kb-c1	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-a2-D	4	4	4	4	10	KILL	1	0	2	trained-conf+gate
revoke-r2-a2-D-kb-d1	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-a2-D-kb-d2	4	2	2	1	1	HOLD	1	0	1	trained-conf+gate
revoke-r2-a2-E	4	4	4	4	10	KILL_SURVIVE	1	0	3	trained-conf+gate
revoke-r2-a2-E-kb-e1	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-a2-E-kb-e2	4	2	2	1	1	HOLD	1	0	1	trained-conf+gate
revoke-r2-a2-F	4	4	4	4	9	SURVIVE	1	0	5	trained-conf+gate
revoke-r2-a2-F-kb-f1	4	2	2	1	1	HOLD	1	0	1	trained-conf+gate
revoke-r2-a2-fid	4	3	3	3	3	PASS	1	0	4	trained-conf+gate
revoke-r2-a3-A	4	4	4	4	10	KILL	1	0	2	trained-conf+gate
revoke-r2-a3-A-kb-a1	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-a3-A-kb-a2	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-a3-B	4	4	4	4	9	KILL	1	0	2	trained-conf+gate
revoke-r2-a3-B-kb-b1	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-a3-C	4	4	4	4	10	KILL	1	0	2	trained-conf+gate
revoke-r2-a3-C-kb-c1	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-a3-D	4	4	4	4	10	KILL	1	0	2	trained-conf+gate
revoke-r2-a3-D-kb-d1	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-a3-D-kb-d2	4	2	2	1	1	HOLD	1	0	1	trained-conf+gate
revoke-r2-a3-E	4	4	4	4	10	KILL_SURVIVE	1	0	3	trained-conf+gate
revoke-r2-a3-E-kb-e1	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-a3-E-kb-e2	4	2	2	1	1	HOLD	1	0	1	trained-conf+gate
revoke-r2-a3-F	4	4	4	4	9	KILL	1	0	2	trained-conf+gate
revoke-r2-a3-F-kb-f1	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-a3-fid	4	3	3	3	3	PASS	1	0	4	trained-conf+gate
revoke-r2-b1-A	4	4	4	4	10	KILL	1	0	2	trained-conf+gate
revoke-r2-b1-A-kb-a1	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-b1-A-kb-a2	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-b1-B	4	4	4	4	9	KILL	1	0	2	trained-conf+gate
revoke-r2-b1-B-kb-b1	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-b1-C	4	4	4	4	10	KILL	1	0	2	trained-conf+gate
revoke-r2-b1-C-kb-c1	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-b1-D	4	4	4	4	10	KILL	1	0	2	trained-conf+gate
revoke-r2-b1-D-kb-d1	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-b1-D-kb-d2	4	2	2	1	1	HOLD	1	0	1	trained-conf+gate
revoke-r2-b1-E	4	4	4	4	10	KILL_SURVIVE	1	0	3	trained-conf+gate
revoke-r2-b1-E-kb-e1	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-b1-E-kb-e2	4	2	2	1	1	HOLD	1	0	1	trained-conf+gate
revoke-r2-b1-F	4	4	4	4	9	KILL	1	0	2	trained-conf+gate
revoke-r2-b1-F-kb-f1	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-b1-fid	4	3	3	3	3	PASS	1	0	4	trained-conf+gate
revoke-r2-default-A	4	4	4	4	10	KILL	1	0	2	trained-conf+gate
revoke-r2-default-A-kb-a1	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-default-A-kb-a2	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-default-B	4	4	4	4	10	KILL	1	0	2	trained-conf+gate
revoke-r2-default-B-kb-b1	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-default-C	4	4	4	4	10	KILL	1	0	2	trained-conf+gate
revoke-r2-default-C-kb-c1	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-default-D	4	4	4	4	10	KILL	1	0	2	trained-conf+gate
revoke-r2-default-D-kb-d1	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-default-D-kb-d2	4	2	2	1	1	HOLD	1	0	1	trained-conf+gate
revoke-r2-default-E	4	4	4	4	10	KILL_SURVIVE	1	0	3	trained-conf+gate
revoke-r2-default-E-kb-e1	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-default-E-kb-e2	4	2	2	1	1	HOLD	1	0	1	trained-conf+gate
revoke-r2-default-F	4	4	4	4	10	KILL	1	0	2	trained-conf+gate
revoke-r2-default-F-kb-f1	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-default-fid	4	3	3	3	3	PASS	1	0	4	trained-conf+gate
revoke-r2-f3-A	4	4	4	4	11	SURVIVE	1	0	5	trained-conf+gate
revoke-r2-f3-A-kb-a1	4	2	2	1	1	HOLD	1	0	1	trained-conf+gate
revoke-r2-f3-A-kb-a2	4	2	2	1	1	HOLD	1	0	1	trained-conf+gate
revoke-r2-f3-B	4	4	4	4	11	SURVIVE	1	0	5	trained-conf+gate
revoke-r2-f3-B-kb-b1	4	2	2	1	1	HOLD	1	0	1	trained-conf+gate
revoke-r2-f3-C	4	4	4	4	11	KILL	1	0	2	trained-conf+gate
revoke-r2-f3-C-kb-c1	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-f3-D	4	4	4	4	11	KILL	1	0	2	trained-conf+gate
revoke-r2-f3-D-kb-d1	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-f3-D-kb-d2	4	2	2	1	1	HOLD	1	0	1	trained-conf+gate
revoke-r2-f3-E	4	4	4	4	11	KILL_SURVIVE	1	0	3	trained-conf+gate
revoke-r2-f3-E-kb-e1	4	2	2	1	1	BROKEN	1	0	0	trained-conf+gate
revoke-r2-f3-E-kb-e2	4	2	2	1	1	HOLD	1	0	1	trained-conf+gate
revoke-r2-f3-F	4	4	4	4	11	SURVIVE	1	0	5	trained-conf+gate
revoke-r2-f3-F-kb-f1	4	2	2	1	1	HOLD	1	0	1	trained-conf+gate
revoke-r2-f3-fid	4	3	3	3	3	PASS	1	0	4	trained-conf+gate
