# RT1b frozen corpus rt1b_B.tsv frozen=2026-09-24T08:47:21Z  (lines starting with # are skipped by the engine)
B-001	none(d,not(p(x)))	some(d,not(p(x)))	DENY
B-002	some(d,not(p(x)))	none(d,not(p(x)))	DENY
B-003	p(x)	not(p(x))	DENY
B-004	not(p(x))	p(x)	DENY
B-005	q(x)	cause(r(x),not(q(x)))	DENY
B-006	cause(r(x),q(x))	not(r(x))	DENY
B-007	cause(r(x),q(x))	cause(r(x),not(q(x)))	DENY
B-008	all(d,p(x))	some(d,not(p(x)))	DENY
B-009	qty(w,at_most,5,count)	qty(w,at_least,10,count)	DENY
B-010	before(a,b)	after(a,b)	DENY
B-011	not(not(p(x)))	not(p(x))	DENY
B-012	all(d,not(p(x)))	none(d,not(p(x)))	DENY
B-013	qty(w,exactly,5,count)	qty(w,exactly,6,count)	DENY
B-014	qty(w,more_than,5,count)	qty(w,exactly,5,count)	DENY
B-015	cause(r(x),q(x))	not(q(x))	DENY
B-016	before(x,y)	before(y,x)	DENY
B-017	some(d,p(x))	none(d,p(x))	DENY
B-018	none(d,p(x))	all(d,p(x))	DENY
B-019	qty(w,at_least,5,count)	qty(w,at_most,4,count)	DENY
B-020	p(x,y)	not(p(x,y))	DENY
B-021	p(x)	p(x)	AFFIRM
B-022	Rains(Today)	rains(today)	AFFIRM
B-023	qty(w,exactly,five,count)	qty(w,exactly,5,count)	AFFIRM
B-024	qty(w,exactly,1,min)	qty(w,exactly,60,sec)	AFFIRM
B-025	p(x)	not(not(p(x)))	AFFIRM
B-026	q(x)	cause(r(x),q(x))	AFFIRM
B-027	q(x)	cause(all(d,p(x)),q(x))	AFFIRM
B-028	q(x)	cause(before(a,b),q(x))	AFFIRM
B-029	q(x)	cause(qty(t,exactly,3,count),q(x))	AFFIRM
B-030	q(x)	if(p(x),q(x));p(x)	AFFIRM
B-031	not(q(x))	if(p(x),not(q(x)));p(x)	AFFIRM
B-032	q(x)	if(not(p(x)),q(x));not(p(x))	AFFIRM
B-033	qty(w,at_least,4,count)	qty(w,exactly,7,count)	AFFIRM
B-034	qty(w,range,5,10,count)	qty(w,exactly,7,count)	AFFIRM
B-035	qty(w,at_least,1,min)	qty(w,exactly,90,sec)	AFFIRM
B-036	before(b,a)	after(a,b)	AFFIRM
B-037	all(d,p(x))	all(d,p(x))	AFFIRM
B-038	not(p(x))	not(p(x))	AFFIRM
B-039	cause(r(x),q(x))	cause(r(x),q(x))	AFFIRM
B-040	qty(w,range,22_to_33,count)	qty(w,range,between_22_and_33,count)	AFFIRM
B-041	p(x)	not(not(not(not(p(x)))))	AFFIRM
B-042	q(x)	if(p(x),q(x));p(x);r(x)	AFFIRM
B-043	qty(w,at_most,10,count)	qty(w,less_than,10,count)	AFFIRM
B-044	qty(w,more_than,4,count)	qty(w,at_least,5,count)	AFFIRM
B-045	q(x)	cause(some(d,p(x)),q(x))	AFFIRM
B-046	q(x)	a1(x);a2(x);a3(x);a4(x);a5(x);a6(x);a7(x);a8(x);a9(x);a10(x);a11(x);a12(x);a13(x);a14(x);a15(x);q(x)	AFFIRM
B-047	q(x)	p(x);if(p(x),q(x))	AFFIRM
B-048	qty(w,exactly,5,count)	qty(w,range,5,5,count)	AFFIRM
B-049	not(p(x))	NOT(P(X))	AFFIRM
