e50_seed_manifest,0,0,0,50001,0,0,0,684229
e50_seed_manifest,0,0,0,50001,0,0,1,692148
e50_seed_manifest,0,0,0,50001,0,0,2,700067
e50_seed_manifest,0,0,0,50001,0,0,3,393799
e50_seed_manifest,0,0,0,50001,0,0,4,715905
e50_seed_manifest,0,0,0,50001,0,0,5,723824
e50_seed_manifest,0,0,0,50001,0,0,6,779030
e50_seed_manifest,0,0,0,50001,0,0,7,786949
e50_seed_manifest,0,0,0,50001,0,0,8,747581
e50_seed_manifest,0,0,0,50001,0,0,9,755500
e50_seed_manifest,0,0,0,50001,0,0,10,763419
e50_seed_manifest,0,0,0,50001,0,0,11,666609
e50_seed_manifest,0,0,0,50001,0,1,0,779257
e50_seed_manifest,0,0,0,50001,0,1,1,682447
e50_seed_manifest,0,0,0,50001,0,1,2,795095
e50_seed_manifest,0,0,0,50001,0,1,3,803014
e50_seed_manifest,0,0,0,50001,0,1,4,706204
e50_seed_manifest,0,0,0,50001,0,1,5,818852
e50_seed_manifest,0,0,0,50001,0,1,6,722042
e50_seed_manifest,0,0,0,50001,0,1,7,834690
e50_seed_manifest,0,0,0,50001,0,1,8,842609
e50_seed_manifest,0,0,0,50001,0,1,9,745799
e50_seed_manifest,0,0,0,50001,0,1,10,753718
e50_seed_manifest,0,0,0,50001,0,1,11,761637
e50_seed_manifest,0,0,0,50001,0,2,0,502656
e50_seed_manifest,0,0,0,50001,0,2,1,929491
e50_seed_manifest,0,0,0,50001,0,2,2,890123
e50_seed_manifest,0,0,0,50001,0,2,3,945329
e50_seed_manifest,0,0,0,50001,0,2,4,953248
e50_seed_manifest,0,0,0,50001,0,2,5,913880
e50_seed_manifest,0,0,0,50001,0,2,6,969086
e50_seed_manifest,0,0,0,50001,0,2,7,977005
e50_seed_manifest,0,0,0,50001,0,2,8,937637
e50_seed_manifest,0,0,0,50001,0,2,9,448888
e50_seed_manifest,0,0,0,50001,0,2,10,953475
e50_seed_manifest,0,0,0,50001,0,2,11,961394
e50_seed_manifest,0,0,0,50001,0,3,0,969313
e50_seed_manifest,0,0,0,50001,0,3,1,757619
e50_seed_manifest,0,0,0,50001,0,3,2,32435
e50_seed_manifest,0,0,0,50001,0,3,3,993070
e50_seed_manifest,0,0,0,50001,0,3,4,48273
e50_seed_manifest,0,0,0,50001,0,3,5,160921
e50_seed_manifest,0,0,0,50001,0,3,6,483027
e50_seed_manifest,0,0,0,50001,0,3,7,653117
e50_seed_manifest,0,0,0,50001,0,3,8,535997
e50_seed_manifest,0,0,0,50001,0,3,9,983142
e50_seed_manifest,0,0,0,50001,0,3,10,943774
e50_seed_manifest,0,0,0,50001,0,3,11,36109
e50_seed_manifest,0,0,0,50001,0,4,0,64338
e50_seed_manifest,0,0,0,50001,0,4,1,72257
e50_seed_manifest,0,0,0,50001,0,4,2,441650
e50_seed_manifest,0,0,0,50001,0,4,3,88095
e50_seed_manifest,0,0,0,50001,0,4,4,724388
e50_seed_manifest,0,0,0,50001,0,4,5,103933
e50_seed_manifest,0,0,0,50001,0,4,6,111852
