C|746|442|1|1
C|823|700|1|1
C|708|364|0|0
C|816|669|1|1
C|732|411|1|1
C|791|569|1|1
C|709|367|1|1
C|818|676|0|0
C|800|602|1|1
C|816|666|1|1
C|792|572|1|1
C|844|814|1|1
C|731|408|1|1
C|839|782|1|1
C|776|521|1|1
C|766|492|1|1
C|707|363|1|1
C|798|595|1|1
C|759|473|1|1
C|820|684|1|1
C|704|357|1|1
C|752|457|0|0
C|752|456|1|1
C|713|373|1|1
C|842|805|1|1
C|741|430|1|1
C|730|407|1|1
C|838|781|1|1
C|773|513|1|1
C|702|354|1|1
C|753|459|1|1
C|817|672|1|1
C|838|781|1|1
C|811|645|0|0
C|810|642|1|1
C|812|652|1|1
C|771|506|1|1
C|780|533|0|0
C|760|477|1|1
C|816|666|1|1
C|777|524|1|1
C|816|666|1|1
C|716|380|1|1
C|784|545|1|1
C|789|563|1|1
C|839|783|1|1
C|752|457|1|1
C|833|750|1|1
C|843|811|1|1
C|702|355|1|1
C|811|645|1|1
C|708|365|1|1
C|755|463|1|1
C|702|354|1|1
C|805|621|1|1
C|721|388|1|1
C|716|380|1|1
C|740|427|1|1
C|810|642|0|1
C|792|573|1|1
C|832|746|1|1
C|711|370|1|1
C|824|707|1|1
C|728|403|1|1
C|814|6600|1|1
C|846|8265|1|1
C|911|15354|1|1
C|853|8757|1|1
C|908|14931|1|1
C|878|10837|1|1
C|927|19123|1|1
C|885|11633|1|1
C|887|11836|1|1
C|747|4449|1|1
C|836|7657|1|1
C|879|10962|1|1
C|877|10759|1|1
C|842|8041|1|1
C|845|8234|1|1
C|739|4267|1|1
C|857|9007|1|1
C|891|12370|1|1
C|836|7694|1|1
C|798|5949|1|1
C|837|7733|1|1
C|827|7212|1|1
C|889|12130|1|1
C|848|8371|1|1
C|871|10150|1|1
C|839|7825|1|1
C|841|7934|1|1
C|886|11674|1|1
C|842|8052|1|1
C|919|17201|1|1
C|868|9876|1|1
C|857|9019|1|1
C|777|5246|1|1
C|882|11272|1|1
C|804|6167|1|1
C|876|10684|1|1
C|879|10943|1|1
C|825|7087|1|1
C|869|9968|1|1
C|792|5723|1|1
C|899|13401|1|1
C|771|5053|1|1
C|802|6099|1|1
C|850|8526|1|1
C|906|14608|1|1
C|898|13245|1|1
C|888|11942|1|1
C|899|13355|1|1
C|877|10745|1|1
C|764|4874|1|1
C|700|3506|1|1
C|898|13241|1|1
C|723|3932|1|1
C|706|3605|1|1
C|838|7793|1|1
C|903|13985|1|1
C|858|9088|1|1
C|880|11054|1|1
C|850|8514|1|1
C|878|10798|1|1
C|828|7269|1|1
C|897|13129|1|1
C|720|3860|1|1
C|751|4530|1|1
C|849|8435|1|1
C|843|8110|1|1
C|896|13034|1|1
C|860|9288|1|1
C|866|9754|1|1
C|903|14072|1|1
C|856|8950|1|1
C|921|17679|1|1
C|743|4342|1|1
C|864|9586|1|1
C|933|21026|1|1
C|913|15824|1|1
C|876|10683|1|1
C|839|7863|1|1
C|876|10693|1|1
C|767|4942|1|1
C|869|9954|1|1
C|907|14691|1|1
C|897|13077|1|1
C|873|10394|1|1
C|795|5820|1|1
C|880|11021|1|1
C|772|5101|1|1
C|714|3755|1|1
C|729|4040|1|1
C|816|6682|1|1
C|725|3955|1|1
C|934|21392|1|1
C|854|8835|1|1
C|885|11652|1|1
C|912|15565|1|1
C|862|9386|1|1
C|740|4288|1|1
C|704|3574|1|1
C|869|9965|1|1
C|844|8168|1|1
C|905|14402|1|1
C|930|20157|1|1
C|795|5832|1|1
C|772|5085|1|1
C|853|8732|1|1
C|802|6078|1|1
C|863|9487|1|1
C|881|11136|1|1
C|896|12935|1|1
C|822|6952|1|1
C|891|12314|1|1
C|880|11052|1|1
C|823|7014|1|1
C|909|15149|1|1
C|777|5236|1|1
C|924|18269|1|1
C|754|4617|1|1
C|800|6004|1|1
C|834|7538|1|1
C|820|6855|1|1
C|824|7052|1|1
C|852|8691|1|1
C|902|13813|1|1
C|923|18190|1|1
C|872|10255|1|1
C|746|4425|1|1
C|719|3857|1|1
C|720|3867|1|1
C|828|7261|1|1
C|872|10255|1|1
C|850|8549|1|1
C|844|8170|1|1
C|734|4146|1|1
C|891|12351|1|1
C|784|5476|1|1
C|862|9435|1|1
C|805|6199|1|1
C|830|7370|1|1
C|814|6603|1|1
C|822|6937|1|1
C|735|4179|1|1
C|818|6768|1|1
C|705|3588|1|1
C|788|5603|1|1
C|831|7413|1|1
C|842|8004|1|1
C|707|3633|1|1
C|701|3523|1|1
C|853|8725|1|1
C|873|10314|1|1
C|742|4335|1|1
C|724|3942|1|1
C|909|15051|1|1
C|711|3708|1|1
C|814|6596|1|1
C|909|15135|1|1
C|822|6950|1|1
C|864|9544|1|1
C|804|6165|1|1
C|878|10861|1|1
C|722|3914|1|1
C|789|5636|1|1
C|859|9154|1|1
C|817|6732|1|1
C|895|12877|1|1
C|813|6560|1|1
C|803|6123|1|1
C|853|8725|1|1
C|876|10662|1|1
C|890|12180|1|1
C|893|12645|1|1
C|776|5218|1|1
C|900|13643|1|1
C|746|4408|1|1
C|861|9345|1|1
C|717|3816|1|1
C|862|9444|1|1
C|915|16320|1|1
C|909|15115|1|1
C|864|9543|1|1
C|719|3849|1|1
C|889|12022|1|1
C|875|21036|1|1
C|724|7874|1|1
C|869|20050|1|1
C|883|22646|1|1
C|871|20429|1|1
C|842|16004|1|1
C|855|17778|1|1
C|870|20250|1|1
C|870|20211|1|1
C|887|23583|1|1
C|823|14016|1|1
C|865|19229|1|1
C|728|8046|0|0
C|712|7434|0|0
C|869|19971|1|1
C|853|17543|1|1
C|884|22881|1|1
C|863|19005|1|1
C|778|10520|1|1
C|828|14498|1|1
C|889|24167|1|1
C|798|11923|1|1
C|802|12185|0|0
C|828|14490|1|1
C|892|24910|1|1
C|860|18458|1|1
C|783|10856|1|1
C|820|13710|0|1
C|862|18881|1|1
C|887|23683|1|1
C|780|10667|1|1
C|855|17823|1|1
C|878|21614|1|1
C|887|23576|1|1
C|826|14265|0|1
C|881|22385|1|1
C|746|8812|0|0
C|793|11536|1|1
C|884|23083|1|1
C|854|17571|1|1
C|882|22487|1|1
C|864|19171|1|1
C|881|22413|1|1
C|872|20572|1|1
C|873|20648|1|1
C|847|16715|1|1
C|831|14838|1|1
C|848|16774|1|1
C|733|8264|0|1
C|740|8562|0|1
C|806|12465|1|1
C|734|8311|0|0
C|873|20730|1|1
C|758|9446|1|1
C|890|24314|1|1
C|869|19968|1|1
C|884|22972|1|1
C|774|10298|1|1
C|876|21240|1|1
C|839|15738|1|1
C|877|21532|1|1
C|870|20117|1|1
C|859|18304|1|1
C|851|17228|1|1
C|883|22845|1|1
C|788|11204|0|1
C|843|16194|0|1
C|803|12305|1|1
C|869|20061|1|1
C|872|20439|1|1
C|891|24713|1|1
C|753|9180|1|1
C|730|8139|0|0
C|779|10630|1|1
C|707|7262|0|1
C|781|10734|1|1
C|872|20501|1|1
C|884|23044|1|1
C|872|20614|1|1
C|860|18581|1|1
C|761|9593|1|1
C|874|20941|1|1
C|883|22777|1|1
C|753|9170|0|1
C|855|17750|1|1
C|774|10280|1|1
C|836|15295|1|1
C|889|24101|1|1
C|854|17667|1|1
C|878|21777|1|1
C|731|8194|0|1
C|850|17099|1|1
C|810|12873|1|1
C|873|20809|1|1
C|771|10122|1|1
C|812|12961|1|1
C|836|15364|0|1
C|773|10235|0|1
C|725|7925|0|0
C|758|9428|0|1
C|892|24876|1|1
C|795|11684|1|1
C|876|21210|1|1
C|740|8555|1|1
C|856|17909|1|1
C|787|11140|1|1
C|870|20166|1|1
C|879|21903|1|1
C|882|22544|1|1
C|879|21861|1|1
C|791|11407|1|1
C|879|21970|1|1
C|879|21911|1|1
C|743|8712|1|1
C|862|18768|1|1
C|860|18535|1|1
C|873|20643|1|1
C|886|23473|1|1
C|886|23364|1|1
C|873|20776|1|1
C|870|20199|1|1
C|884|22984|1|1
C|803|12296|1|1
C|874|20930|1|1
C|873|20799|1|1
C|816|13328|1|1
C|779|10630|0|1
C|736|8399|1|1
C|762|9653|0|1
C|798|11867|1|1
C|888|23862|1|1
C|889|24158|1|1
C|882|22438|1|1
C|756|9321|0|1
C|777|10456|1|1
C|828|14456|0|1
C|847|16640|1|1
C|767|9910|1|1
C|876|21278|1|1
C|823|14023|1|1
C|886|23409|1|1
C|886|23343|1|1
C|855|17797|1|1
C|814|13186|1|1
C|866|19446|1|1
C|887|23644|1|1
C|886|23407|1|1
C|753|9167|1|1
C|878|21669|1|1
C|882|22599|1|1
C|850|17077|1|1
C|838|15531|1|1
C|887|23666|1|1
C|749|8980|1|1
C|857|18077|1|1
C|761|9581|1|1
C|885|23093|1|1
C|762|9648|1|1
C|747|8888|1|1
C|847|16634|1|1
C|833|14992|1|1
C|830|14667|1|1
C|819|13597|1|1
C|885|23151|1|1
C|878|21792|1|1
C|862|18814|1|1
C|745|8778|0|1
C|847|16671|1|1
C|792|11443|1|1
C|840|15779|1|1
C|774|10294|0|1
C|879|21840|1|1
C|888|23790|1|1
C|792|11435|1|1
C|782|10811|1|1
C|837|15472|1|1
C|877|21422|1|1
C|756|9328|1|1
C|739|8502|1|1
C|845|16469|1|1
C|838|15621|0|1
C|830|14653|0|1
C|700|7021|1|1
C|847|16637|1|1
C|881|22316|1|1
C|750|9012|0|1
C|791|11367|1|1
C|799|11973|1|1
C|841|15946|1|1
C|855|17734|1|1
C|789|11278|0|1
C|862|18786|1|1
C|821|13766|0|1
C|889|24194|1|1
C|843|16113|1|1
C|788|11151|0|1
C|869|20000|1|1
C|881|22332|1|1
C|794|11602|0|1
C|722|7798|0|0
C|889|24140|1|1
C|750|9037|0|1
C|849|16889|1|1
C|889|24099|1|1
C|880|22013|1|1
C|886|23426|1|1
C|877|21467|1|1
C|891|24728|1|1
C|864|19108|1|1
C|817|13428|1|1
C|890|24281|1|1
C|871|20397|1|1
C|822|13912|1|1
C|792|11428|0|1
C|764|9736|1|1
C|833|15004|1|1
C|853|17518|1|1
C|878|21644|1|1
C|864|19155|1|1
C|861|18651|1|1
C|800|12059|1|1
C|877|21551|1|1
C|779|10622|0|1
C|880|22032|1|1
C|884|23012|1|1
C|804|12344|0|1
C|864|19210|1|1
C|808|12678|0|1
C|791|11408|1|1
C|848|16812|1|1
C|871|20407|1|1
C|885|23190|1|1
C|877|21437|1|1
C|873|20789|1|1
C|868|19728|1|1
C|702|7101|0|1
C|886|23548|1|1
C|881|22397|1|1
C|884|23002|1|1
C|825|14230|1|1
C|853|17425|1|1
C|874|20889|1|1
C|811|12911|1|1
C|862|18850|0|1
C|843|16155|1|1
C|746|8815|1|1
C|769|9994|1|1
C|732|8206|0|0
C|771|10117|0|1
C|771|10108|1|1
C|835|15286|1|1
C|718|7653|1|1
C|724|7879|0|1
C|871|20322|1|1
C|837|15493|1|1
C|849|16880|1|1
C|889|24105|1|1
C|884|23033|1|1
C|842|16100|1|1
C|851|17170|1|1
C|871|20338|1|1
C|870|20203|1|1
C|837|15498|1|1
C|817|13468|1|1
C|728|8034|1|1
C|754|9243|1|1
C|887|23580|1|1
C|890|24296|1|1
C|834|15149|1|1
C|886|23334|1|1
C|752|9123|0|1
C|776|10447|0|1
C|880|22170|1|1
C|874|20846|1|1
C|767|9893|0|0
C|850|17082|1|1
C|886|23376|1|1
C|885|23094|1|1
C|854|17673|1|1
C|796|11770|1|1
C|878|21784|1|1
C|862|18741|1|1
C|814|13132|1|1
C|723|7838|1|1
C|754|9234|0|1
C|769|10028|0|1
C|846|16519|0|1
C|768|9977|0|1
C|804|12337|0|1
C|828|14529|1|1
C|747|8876|0|1
C|868|19830|1|1
C|700|7009|0|1
C|714|7493|0|0
C|828|14449|1|1
C|743|8716|0|1
C|740|8542|0|1
C|768|9979|1|1
C|855|17762|1|1
C|886|23377|1|1
C|828|14455|1|1
