0	e2	1	wiki:simple:-34:sent000001	fc8c134101a81a71
0	e2	2	wiki:simple:-34:sent000002	405f0bc0c1fbdcc9
0	e2	3	wiki:simple:-34:sent000003	61b829f7b11a0aeb
0	e2	4	wiki:simple:-34:sent000004	a67e6b6cffcd9f62
0	e2	5	wiki:simple:-carotene:sent000000	471632bbefb5e572
0	e2	6	wiki:simple:-carotene:sent000001	3fd5ef0675f58d64
0	e2	7	wiki:simple:-carotene:sent000002	564e72be7fc6e0fd
0	e2	8	wiki:simple:-carotene:sent000003	d8ebfc392f1e5aea
0	e2	9	wiki:simple:-carotene:sent000004	074a0e6d0725e521
0	e2	10	wiki:simple:-carotene:sent000005	f932a43005db6d04
12985	e3	12980	wiki:simple:1910_in_music:sent000039	a93ba7738df40f79
12985	e3	12981	wiki:simple:1910_in_music:sent000040	9cc33e58a7944902
12985	e3	12982	wiki:simple:1910_in_music:sent000041	3b648a0663f14c67
12985	e3	12983	wiki:simple:1910_in_music:sent000042	3f6a81073941e5a1
12985	e3	12984	wiki:simple:1910_in_music:sent000043	4cefd231dd75def7
12985	e3	12986	wiki:simple:1910_in_music:sent000045	21dff59a0793c22b
12985	e3	12987	wiki:simple:1910_in_music:sent000046	0c9294f5fd13a92d
12985	e3	12988	wiki:simple:1910_in_music:sent000047	f45753365cb01b50
12985	e3	12989	wiki:simple:1910_in_music:sent000048	0e211998f70f336e
12985	e3	12990	wiki:simple:1910_in_music:sent000049	fbfac47065ca2a64
25970	e2	25965	wiki:simple:199495_austrian_cup:sent000000	b41db862039c9584
25970	e2	25966	wiki:simple:199495_austrian_cup:sent000001	d44087e2cf6f47c0
25970	e2	25967	wiki:simple:199495_austrian_cup:sent000002	0a6e764cac03ee87
25970	e2	25968	wiki:simple:199495_austrian_cup:sent000003	a10d56ddccb7d1ff
25970	e2	25969	wiki:simple:199495_austrian_cup:sent000004	df97f3810b9f11d2
25970	e2	25971	wiki:simple:199495_nhl_season:sent000000	51f6ba7f58bd0ca8
25970	e2	25972	wiki:simple:199495_nhl_season:sent000001	413729a707df4331
25970	e2	25973	wiki:simple:199495_nhl_season:sent000002	2c08b25be5c6a408
25970	e2	25974	wiki:simple:199495_nhl_season:sent000003	7ba8ab865ba2bbcd
25970	e2	25975	wiki:simple:199495_nhl_season:sent000004	2c01d662f046cb5c
38955	e3	38950	wiki:simple:201213_north_american_drought:sent000001	4cc365f87eed69c7
38955	e3	38951	wiki:simple:201213_north_american_drought:sent000002	35bb5cade477f3c1
38955	e3	38952	wiki:simple:201213_north_american_drought:sent000003	dad0e94c1371dd43
38955	e3	38953	wiki:simple:201213_north_american_drought:sent000004	0b8eab24f3093398
38955	e3	38954	wiki:simple:201213_premier_league:sent000000	31d264e271110d18
38955	e3	38956	wiki:simple:201213_premier_league:sent000002	22bfafbcd806f6e3
38955	e3	38957	wiki:simple:201213_uefa_champions_league:sent000000	bcf8206a56dd5f43
38955	e3	38958	wiki:simple:201213_uefa_champions_league:sent000001	7393c0fa5e487173
38955	e3	38959	wiki:simple:201213_uefa_champions_league:sent000002	e326ea8a8e1b9449
38955	e3	38960	wiki:simple:201213_uefa_champions_league:sent000003	4c306f6a88b3b016
51941	e2	51936	wiki:simple:2024_municipal_elections_in_the_maule_region:sent000000	dd02a53aaeb77e11
51941	e2	51937	wiki:simple:2024_municipal_elections_in_the_maule_region:sent000001	51279fc5457585f2
51941	e2	51938	wiki:simple:2024_municipal_elections_in_the_maule_region:sent000002	f08a4e85e5258baf
51941	e2	51939	wiki:simple:2024_municipal_elections_in_the_maule_region:sent000003	9f087536618699e5
51941	e2	51940	wiki:simple:2024_municipal_elections_in_the_maule_region:sent000004	a55a1c55969a0fee
51941	e2	51942	wiki:simple:2024_nascar_craftsman_truck_series:sent000001	a1cdb9f6f782be60
51941	e2	51943	wiki:simple:2024_nascar_craftsman_truck_series:sent000002	d353aff25411fb64
51941	e2	51944	wiki:simple:2024_ncaa_division_i_mens_basketball_tournament:sent000000	722d87101d17192e
51941	e2	51945	wiki:simple:2024_ncaa_division_i_mens_basketball_tournament:sent000001	1bada51b8e0dac73
51941	e2	51946	wiki:simple:2024_ncaa_division_i_mens_basketball_tournament:sent000002	d672255c941e3474
64926	e3	64921	wiki:simple:9go:sent000000	8586f79cba132bcd
64926	e3	64922	wiki:simple:9ice:sent000000	65b34db01a1a158b
64926	e3	64923	wiki:simple:9ice:sent000001	837a0320506b3eda
64926	e3	64924	wiki:simple:9ice:sent000002	78e4a8aa35ed5b98
64926	e3	64925	wiki:simple:9ice:sent000003	56c3c3edec879057
64926	e3	64927	wiki:simple:9th_century:sent000001	bb50eb725b8c2082
64926	e3	64928	wiki:simple:9th_century:sent000002	c4c5187338637fae
64926	e3	64929	wiki:simple:9th_century:sent000003	e2d10e68eeb7a3f3
64926	e3	64930	wiki:simple:9th_century:sent000004	3d4ed138ad5cddc1
64926	e3	64931	wiki:simple:9th_century:sent000005	7db1b8a8ad2cd655
77911	e2	77906	wiki:simple:acadian_french:sent000006	76a948342e5e0c12
77911	e2	77907	wiki:simple:acadian_french:sent000007	61152f2aed3c2d62
77911	e2	77908	wiki:simple:acadian_french:sent000008	4d82181d869f074f
77911	e2	77909	wiki:simple:acadian_french:sent000009	0a4e504f44f1752b
77911	e2	77910	wiki:simple:acadian_french:sent000010	04c5a24b49a438ac
77911	e2	77912	wiki:simple:acadian_french:sent000012	45e07de2dcfaff7e
77911	e2	77913	wiki:simple:acadian_french:sent000013	ef37dde0be787a03
77911	e2	77914	wiki:simple:acadian_french:sent000014	f52d4b2740c60e3f
77911	e2	77915	wiki:simple:acadian_french:sent000015	fbf4dcd7f4e674a5
77911	e2	77916	wiki:simple:acadian_french:sent000016	d23069e8fd8b50c1
90896	e3	90891	wiki:simple:african_swine_fever_virus:sent000025	70592f462deefe60
90896	e3	90892	wiki:simple:african_swine_fever_virus:sent000026	ca14f34612fc9f27
90896	e3	90893	wiki:simple:african_swine_fever_virus:sent000027	79dd4fce82997d9b
90896	e3	90894	wiki:simple:african_swine_fever_virus:sent000028	85929b1cc1dac183
90896	e3	90895	wiki:simple:african_swine_fever_virus:sent000029	6fade40ef7ae70c5
90896	e3	90897	wiki:simple:african_tribal_religions:sent000000	96a58c3e1a9cadb3
90896	e3	90898	wiki:simple:african_tribal_religions:sent000001	9b2685d6b62c621e
90896	e3	90899	wiki:simple:african_tribal_religions:sent000002	fc297ea03d1173e3
90896	e3	90900	wiki:simple:african_union:sent000000	3d8a3b5ef766a9e9
90896	e3	90901	wiki:simple:african_union:sent000001	9fce58bc2d887464
103882	e2	103877	wiki:simple:alan_rachins:sent000000	bc7c29a36a60a55d
103882	e2	103878	wiki:simple:alan_rachins:sent000001	e09e59c66a19af53
103882	e2	103879	wiki:simple:alan_reed:sent000000	cc34657a4cff34e6
103882	e2	103880	wiki:simple:alan_reed:sent000001	e12da1f78832d11d
103882	e2	103881	wiki:simple:alan_rees_rugby:sent000000	f07376142187cf19
103882	e2	103883	wiki:simple:alan_rees_rugby:sent000002	8d8d69b65d81b2a4
103882	e2	103884	wiki:simple:alan_rees_rugby:sent000003	6a891a144fea1611
103882	e2	103885	wiki:simple:alan_rees_rugby:sent000004	009e8725dd418a65
103882	e2	103886	wiki:simple:alan_rickman:sent000000	3c26d5d225388aa1
103882	e2	103887	wiki:simple:alan_rickman:sent000001	ebfc2375a4a39c52
116867	e3	116862	wiki:simple:alfred_russel_wallace:sent000051	288bfc30ff80a73a
116867	e3	116863	wiki:simple:alfred_russel_wallace:sent000052	6e006a53762ed639
116867	e3	116864	wiki:simple:alfred_russel_wallace:sent000053	853f695b2c4a80c8
116867	e3	116865	wiki:simple:alfred_russel_wallace:sent000054	271453233f8feacf
116867	e3	116866	wiki:simple:alfred_russel_wallace:sent000055	e19eb9accf21e424
116867	e3	116868	wiki:simple:alfred_russel_wallace:sent000057	4ecb736173f34a33
116867	e3	116869	wiki:simple:alfred_russel_wallace:sent000058	9623128585c968b2
116867	e3	116870	wiki:simple:alfred_russel_wallace:sent000059	cf36e49a8107f68e
116867	e3	116871	wiki:simple:alfred_russel_wallace:sent000060	6a980aecbe6c7a3b
116867	e3	116872	wiki:simple:alfred_russel_wallace:sent000061	b78fc071004557f1
129852	e2	129847	wiki:simple:altenhohenau:sent000007	139bf3c02503001b
129852	e2	129848	wiki:simple:altenhohenau:sent000008	c5db2b186c87091c
