HARNESS,messy,episodes,200
EP,messy,0,6,384,1,0,0,0,2,0,0,3,0
EP,messy,1,8,512,1,0,0,0,3,0,0,4,0
EP,messy,2,8,512,1,0,0,0,3,0,0,4,0
EP,messy,3,5,320,1,0,0,0,3,0,0,1,0
EP,messy,4,7,448,1,0,0,0,4,0,0,2,0
EP,messy,5,6,384,1,0,0,0,2,0,0,3,0
EP,messy,6,8,512,1,0,0,0,3,0,0,4,0
EP,messy,7,8,512,1,0,0,0,3,0,0,4,0
EP,messy,8,5,320,1,0,0,0,3,0,0,1,0
EP,messy,9,7,448,1,0,0,0,4,0,0,2,0
EP,messy,10,6,384,1,0,0,0,2,0,0,3,0
EP,messy,11,8,512,1,0,0,0,3,0,0,4,0
EP,messy,12,8,512,1,0,0,0,3,0,0,4,0
EP,messy,13,5,320,1,0,0,0,3,0,0,1,0
EP,messy,14,7,448,1,0,0,0,4,0,0,2,0
EP,messy,15,6,384,1,0,0,0,2,0,0,3,0
EP,messy,16,8,512,1,0,0,0,3,0,0,4,0
EP,messy,17,12,768,1,0,0,1,6,0,0,4,0
EP,messy,18,5,320,1,0,0,0,3,0,0,1,0
EP,messy,19,7,448,1,0,0,0,4,0,0,2,0
EP,messy,20,6,384,1,0,0,0,2,0,0,3,0
EP,messy,21,8,512,1,0,0,0,3,0,0,4,0
EP,messy,22,8,512,1,0,0,0,3,0,0,4,0
EP,messy,23,5,320,1,0,0,0,3,0,0,1,0
EP,messy,24,7,448,1,0,0,0,4,0,0,2,0
EP,messy,25,6,384,1,0,0,0,2,0,0,3,0
EP,messy,26,8,512,1,0,0,0,3,0,0,4,0
EP,messy,27,12,768,1,0,0,1,6,0,0,4,0
EP,messy,28,5,320,1,0,0,0,3,0,0,1,0
EP,messy,29,7,448,1,0,0,0,4,0,0,2,0
EP,messy,30,6,384,1,0,0,0,2,0,0,3,0
EP,messy,31,8,512,1,0,0,0,3,0,0,4,0
EP,messy,32,8,512,1,0,0,0,3,0,0,4,0
EP,messy,33,5,320,1,0,0,0,3,0,0,1,0
EP,messy,34,7,448,1,0,0,0,4,0,0,2,0
EP,messy,35,6,384,1,0,0,0,2,0,0,3,0
EP,messy,36,8,512,1,0,0,0,3,0,0,4,0
EP,messy,37,12,768,1,0,0,1,6,0,0,4,0
EP,messy,38,5,320,1,0,0,0,3,0,0,1,0
EP,messy,39,7,448,1,0,0,0,4,0,0,2,0
EP,messy,40,6,384,1,0,0,0,2,0,0,3,0
EP,messy,41,8,512,1,0,0,0,3,0,0,4,0
EP,messy,42,8,512,1,0,0,0,3,0,0,4,0
EP,messy,43,5,320,1,0,0,0,3,0,0,1,0
EP,messy,44,7,448,1,0,0,0,4,0,0,2,0
EP,messy,45,6,384,1,0,0,0,2,0,0,3,0
EP,messy,46,8,512,1,0,0,0,3,0,0,4,0
EP,messy,47,10,640,1,0,0,1,4,0,0,4,0
EP,messy,48,5,320,1,0,0,0,3,0,0,1,0
EP,messy,49,7,448,1,0,0,0,4,0,0,2,0
EP,messy,50,6,384,1,0,0,0,2,0,0,3,0
EP,messy,51,8,512,1,0,0,0,3,0,0,4,0
EP,messy,52,8,512,1,0,0,0,3,0,0,4,0
EP,messy,53,5,320,1,0,0,0,3,0,0,1,0
EP,messy,54,7,448,1,0,0,0,4,0,0,2,0
EP,messy,55,6,384,1,0,0,0,2,0,0,3,0
EP,messy,56,8,512,1,0,0,0,3,0,0,4,0
EP,messy,57,10,640,1,0,0,1,4,0,0,4,0
EP,messy,58,5,320,1,0,0,0,3,0,0,1,0
EP,messy,59,7,448,1,0,0,0,4,0,0,2,0
EP,messy,60,6,384,1,0,0,0,2,0,0,3,0
EP,messy,61,8,512,1,0,0,0,3,0,0,4,0
EP,messy,62,8,512,1,0,0,0,3,0,0,4,0
EP,messy,63,5,320,1,0,0,0,3,0,0,1,0
EP,messy,64,7,448,1,0,0,0,4,0,0,2,0
EP,messy,65,6,384,1,0,0,0,2,0,0,3,0
EP,messy,66,8,512,1,0,0,0,3,0,0,4,0
EP,messy,67,12,768,1,0,0,1,6,0,0,4,0
EP,messy,68,5,320,1,0,0,0,3,0,0,1,0
EP,messy,69,7,448,1,0,0,0,4,0,0,2,0
EP,messy,70,6,384,1,0,0,0,2,0,0,3,0
EP,messy,71,8,512,1,0,0,0,3,0,0,4,0
EP,messy,72,8,512,1,0,0,0,3,0,0,4,0
EP,messy,73,5,320,1,0,0,0,3,0,0,1,0
EP,messy,74,7,448,1,0,0,0,4,0,0,2,0
EP,messy,75,6,384,1,0,0,0,2,0,0,3,0
EP,messy,76,8,512,1,0,0,0,3,0,0,4,0
EP,messy,77,12,768,1,0,0,1,6,0,0,4,0
EP,messy,78,5,320,1,0,0,0,3,0,0,1,0
EP,messy,79,7,448,1,0,0,0,4,0,0,2,0
EP,messy,80,6,384,1,0,0,0,2,0,0,3,0
EP,messy,81,8,512,1,0,0,0,3,0,0,4,0
EP,messy,82,8,512,1,0,0,0,3,0,0,4,0
EP,messy,83,5,320,1,0,0,0,3,0,0,1,0
EP,messy,84,7,448,1,0,0,0,4,0,0,2,0
EP,messy,85,6,384,1,0,0,0,2,0,0,3,0
EP,messy,86,8,512,1,0,0,0,3,0,0,4,0
EP,messy,87,12,768,1,0,0,1,6,0,0,4,0
EP,messy,88,5,320,1,0,0,0,3,0,0,1,0
EP,messy,89,7,448,1,0,0,0,4,0,0,2,0
EP,messy,90,6,384,1,0,0,0,2,0,0,3,0
EP,messy,91,8,512,1,0,0,0,3,0,0,4,0
EP,messy,92,8,512,1,0,0,0,3,0,0,4,0
EP,messy,93,5,320,1,0,0,0,3,0,0,1,0
EP,messy,94,7,448,1,0,0,0,4,0,0,2,0
EP,messy,95,6,384,1,0,0,0,2,0,0,3,0
EP,messy,96,8,512,1,0,0,0,3,0,0,4,0
EP,messy,97,10,640,1,0,0,1,4,0,0,4,0
EP,messy,98,5,320,1,0,0,0,3,0,0,1,0
EP,messy,99,7,448,1,0,0,0,4,0,0,2,0
EP,messy,100,6,384,1,0,0,0,2,0,0,3,0
EP,messy,101,8,512,1,0,0,0,3,0,0,4,0
EP,messy,102,8,512,1,0,0,0,3,0,0,4,0
EP,messy,103,5,320,1,0,0,0,3,0,0,1,0
EP,messy,104,7,448,1,0,0,0,4,0,0,2,0
EP,messy,105,6,384,1,0,0,0,2,0,0,3,0
EP,messy,106,8,512,1,0,0,0,3,0,0,4,0
EP,messy,107,10,640,1,0,0,1,4,0,0,4,0
EP,messy,108,5,320,1,0,0,0,3,0,0,1,0
EP,messy,109,7,448,1,0,0,0,4,0,0,2,0
EP,messy,110,6,384,1,0,0,0,2,0,0,3,0
EP,messy,111,8,512,1,0,0,0,3,0,0,4,0
EP,messy,112,8,512,1,0,0,0,3,0,0,4,0
EP,messy,113,5,320,1,0,0,0,3,0,0,1,0
EP,messy,114,7,448,1,0,0,0,4,0,0,2,0
EP,messy,115,6,384,1,0,0,0,2,0,0,3,0
EP,messy,116,8,512,1,0,0,0,3,0,0,4,0
EP,messy,117,12,768,1,0,0,1,6,0,0,4,0
EP,messy,118,5,320,1,0,0,0,3,0,0,1,0
EP,messy,119,7,448,1,0,0,0,4,0,0,2,0
EP,messy,120,6,384,1,0,0,0,2,0,0,3,0
