ITEM|POINTER|PT-001|The cat flew to the moon.|CATCH
ITEM|POINTER|PT-002|The dog built the car.|CATCH
ITEM|POINTER|PT-003|The moon is made of cheese.|CATCH
ITEM|POINTER|PT-004|All cats can fly.|CATCH
ITEM|POINTER|PT-005|The house walked to the store.|CATCH
ITEM|POINTER|PT-006|Fish climb trees when it rains.|CATCH
ITEM|POINTER|PT-007|Birds drive cars at night.|CATCH
ITEM|POINTER|PT-008|The car drank the ocean.|CATCH
ITEM|POINTER|PT-009|The chef swam across the desert.|CATCH
ITEM|POINTER|PT-010|The moon is a lantern.|CATCH
ITEM|POINTER|PT-011|The cat flew to the moon.|CATCH
ITEM|POINTER|PT-012|The dog built the car.|CATCH
ITEM|POINTER|PT-013|The moon is made of cheese.|CATCH
ITEM|POINTER|PT-014|All cats can fly.|CATCH
ITEM|POINTER|PT-015|The house walked to the store.|CATCH
ITEM|POINTER|PT-016|Fish climb trees when it rains.|CATCH
ITEM|POINTER|PT-017|Birds drive cars at night.|CATCH
ITEM|POINTER|PT-018|The car drank the ocean.|CATCH
ITEM|POINTER|PT-019|The chef swam across the desert.|CATCH
ITEM|POINTER|PT-020|The moon is a lantern.|CATCH
ITEM|POINTER|PT-021|The cat flew to the moon.|CATCH
ITEM|POINTER|PT-022|The dog built the car.|CATCH
ITEM|POINTER|PT-023|The moon is made of cheese.|CATCH
ITEM|POINTER|PT-024|All cats can fly.|CATCH
ITEM|POINTER|PT-025|The house walked to the store.|CATCH
ITEM|POINTER|PT-026|Fish climb trees when it rains.|CATCH
ITEM|POINTER|PT-027|Birds drive cars at night.|CATCH
ITEM|POINTER|PT-028|The car drank the ocean.|CATCH
ITEM|POINTER|PT-029|The chef swam across the desert.|CATCH
ITEM|POINTER|PT-030|The moon is a lantern.|CATCH
ITEM|POINTER|PT-031|The cat sat under the mat.|CATCH
ITEM|POINTER|PT-032|The dog sat on the mat.|CATCH
ITEM|POINTER|PT-033|The child is slow.|CATCH
ITEM|POINTER|PT-034|The sun is cold.|CATCH
ITEM|POINTER|PT-035|None of the team arrived.|CATCH
ITEM|POINTER|PT-036|The floor is hot.|CATCH
ITEM|POINTER|PT-037|The cook built the cake.|CATCH
ITEM|POINTER|PT-038|The team entered the house.|CATCH
ITEM|POINTER|PT-039|The birds arrived in the morning.|CATCH
ITEM|POINTER|PT-040|All of the crew sang.|CATCH
