ITEM|CALIB|CB-001|The cat sat on the mat. The dog slept in the house. The child waited on the mat. The cat is happy. The dog is big. The child is fast. The sun is hot. The moon is in the sky. Birds fly in the sky. The moon is made of cheese.|CATCH
ITEM|CALIB|CB-002|The cat slept under the rug. The dog sat on the rug. The child sat in the house. The car is fast. The house is big. Half of the crew left. The cook bought the cake. Fish swim in the ocean. The floor is cold. The cat flew to the moon.|CATCH
ITEM|CALIB|CB-003|The dog chased the cat. The cat chased the dog. The chef built the house. The child bought the car. The ocean is deep. The team left the house. The guests sang at night. The birds left in the morning. None of the crew sang. The dog built the car.|CATCH
ITEM|CALIB|CB-004|The chef admired the painter. The student taught the dancer. The guard chased the musician. The cat is a feline. All felines are mammals. The dog is a canine. All canines are mammals. The mat is in the house. The porch is near the house. All cats can fly.|CATCH
ITEM|CALIB|CB-005|The cat rested on the mat. The dog dozed in the house. The child is glad. All of the team arrived. The moon is in the sky. The sun is hot. The ocean is deep. Birds fly in the sky. Fish swim in the ocean. Fish climb trees when it rains.|CATCH
ITEM|CALIB|CB-006|The cat sat on the mat. The dog slept in the house. The child waited on the mat. The cat is happy. The dog is big. The child is fast. The car is fast. The house is big. Half of the crew left. The house walked to the store.|CATCH
ITEM|CALIB|CB-007|The cat slept under the rug. The dog sat on the rug. The child sat in the house. The sun is hot. The moon is in the sky. The ocean is deep. The floor is cold. The cook bought the cake. The team left the house. Birds drive cars at night.|CATCH
ITEM|CALIB|CB-008|The dog chased the cat. The cat chased the dog. The chef built the house. The child bought the car. The guests sang at night. The birds left in the morning. None of the crew sang. The cat rested on the mat. The dog dozed in the house. The car drank the ocean.|CATCH
ITEM|CALIB|CB-009|The chef admired the painter. The student taught the dancer. The guard chased the musician. The cat is a feline. The dog is a canine. The mat is in the house. The porch is near the house. All of the team arrived. Half of the crew left. The chef swam across the desert.|CATCH
ITEM|CALIB|CB-010|The cat sat on the mat. The child is fast. The car is fast. The house is big. The sun is hot. The moon is in the sky. Birds fly in the sky. Fish swim in the ocean. The ocean is deep. The moon is a lantern.|CATCH
ITEM|CALIB|CB-011|The cat sat on the mat. The dog slept in the house. The child waited on the mat. The cat is happy. The moon is made of cheese. The dog is big. The child is fast. The sun is hot. The moon is in the sky. Birds fly in the sky.|CATCH
ITEM|CALIB|CB-012|The cat slept under the rug. The dog sat on the rug. The child sat in the house. The car is fast. The cat flew to the moon. The house is big. Half of the crew left. The cook bought the cake. Fish swim in the ocean. The floor is cold.|CATCH
ITEM|CALIB|CB-013|The dog chased the cat. The cat chased the dog. The chef built the house. The dog built the car. The child bought the car. The ocean is deep. The team left the house. The guests sang at night. The birds left in the morning. None of the crew sang.|CATCH
ITEM|CALIB|CB-014|The chef admired the painter. The student taught the dancer. All cats can fly. The guard chased the musician. The cat is a feline. All felines are mammals. The dog is a canine. All canines are mammals. The mat is in the house. The porch is near the house.|CATCH
ITEM|CALIB|CB-015|The cat rested on the mat. The dog dozed in the house. The child is glad. Fish climb trees when it rains. All of the team arrived. The moon is in the sky. The sun is hot. The ocean is deep. Birds fly in the sky. Fish swim in the ocean.|CATCH
ITEM|CALIB|CB-016|The cat sat on the mat. The dog slept in the house. The house walked to the store. The child waited on the mat. The cat is happy. The dog is big. The child is fast. The car is fast. The house is big. Half of the crew left.|CATCH
ITEM|CALIB|CB-017|The cat slept under the rug. Birds drive cars at night. The dog sat on the rug. The child sat in the house. The sun is hot. The moon is in the sky. The ocean is deep. The floor is cold. The cook bought the cake. The team left the house.|CATCH
ITEM|CALIB|CB-018|The dog chased the cat. The cat chased the dog. The chef built the house. The child bought the car. The car drank the ocean. The guests sang at night. The birds left in the morning. None of the crew sang. The cat rested on the mat. The dog dozed in the house.|CATCH
ITEM|CALIB|CB-019|The chef admired the painter. The student taught the dancer. The guard chased the musician. The chef swam across the desert. The cat is a feline. The dog is a canine. The mat is in the house. The porch is near the house. All of the team arrived. Half of the crew left.|CATCH
ITEM|CALIB|CB-020|The cat sat on the mat. The child is fast. The moon is a lantern. The car is fast. The house is big. The sun is hot. The moon is in the sky. Birds fly in the sky. Fish swim in the ocean. The ocean is deep.|CATCH
ITEM|CALIB|CB-021|The dog chased the cat. The cat chased the dog. The chase never happened.|CATCH
ITEM|CALIB|CB-022|All of the team arrived. The team is still away.|CATCH
ITEM|CALIB|CB-023|The cat sat on the mat. The mat is in the house. The cat never entered the house.|CATCH
ITEM|CALIB|CB-024|Half of the crew left. The crew is all here.|CATCH
ITEM|CALIB|CB-025|None of the crew sang. The crew sang together.|CATCH
ITEM|CALIB|CB-026|The birds left in the morning. The birds never left.|CATCH
ITEM|CALIB|CB-027|The team left the house. The team stayed home.|CATCH
ITEM|CALIB|CB-028|The guests sang at night. The night was silent.|CATCH
ITEM|CALIB|CB-029|The floor is cold. The floor is warm.|CATCH
ITEM|CALIB|CB-030|The sun is hot. The sun gave no heat.|CATCH
ITEM|CALIB|CB-031|The ocean is deep. The ocean is shallow.|CATCH
ITEM|CALIB|CB-032|The moon is in the sky. There is no moon tonight.|CATCH
ITEM|CALIB|CB-033|Birds fly in the sky. No birds were seen.|CATCH
ITEM|CALIB|CB-034|Fish swim in the ocean. The ocean has no fish.|CATCH
ITEM|CALIB|CB-035|The child is fast. The child cannot run.|CATCH
ITEM|CALIB|CB-036|The car is fast. The car cannot move.|CATCH
ITEM|CALIB|CB-037|The house is big. The house is tiny.|CATCH
ITEM|CALIB|CB-038|The cat is happy. The cat is miserable.|CATCH
ITEM|CALIB|CB-039|The dog is big. The dog is small.|CATCH
ITEM|CALIB|CB-040|The cook bought the cake. No cake was bought.|CATCH
