RULE|SYN|cat|feline
RULE|SYN|feline|cat
RULE|SYN|dog|canine
RULE|SYN|canine|dog
RULE|SYN|child|kid
RULE|SYN|kid|child
RULE|SYN|car|automobile
RULE|SYN|automobile|car
RULE|SYN|house|home
RULE|SYN|home|house
RULE|SYN|sat|rested
RULE|SYN|rested|sat
RULE|SYN|slept|dozed
RULE|SYN|dozed|slept
RULE|SYN|waited|lingered
RULE|SYN|lingered|waited
RULE|SYN|chased|pursued
RULE|SYN|pursued|chased
RULE|SYN|ate|consumed
RULE|SYN|consumed|ate
RULE|SYN|built|constructed
RULE|SYN|constructed|built
RULE|SYN|bought|purchased
RULE|SYN|purchased|bought
RULE|SYN|happy|glad
RULE|SYN|glad|happy
RULE|SYN|big|large
RULE|SYN|large|big
RULE|SYN|fast|quick
RULE|SYN|quick|fast
RULE|SYN|mat|rug
RULE|SYN|rug|mat
RULE|SYN|chef|cook
RULE|SYN|cook|chef
RULE|SYN|sad|unhappy
RULE|SYN|unhappy|sad
RULE|ANT|on|under
RULE|ANT|under|on
RULE|ANT|in|outside
RULE|ANT|outside|in
RULE|ANT|hot|cold
RULE|ANT|cold|hot
RULE|ANT|big|small
RULE|ANT|small|big
RULE|ANT|happy|sad
RULE|ANT|sad|happy
RULE|ANT|fast|slow
RULE|ANT|slow|fast
RULE|ANT|all|none
RULE|ANT|none|all
RULE|ANT|open|closed
RULE|ANT|closed|open
RULE|ENT|cat|dog
RULE|ENT|dog|cat
RULE|ENT|child|car
RULE|ENT|car|child
RULE|ENT|house|car
RULE|ENT|car|house
RULE|ENT|mouse|rat
RULE|ENT|rat|mouse
RULE|ENT|cake|pie
RULE|ENT|pie|cake
RULE|NUM|Half|50%
RULE|NUM|Half|1/2
RULE|NUM|A quarter|25%
RULE|NUM|A quarter|1/4
RULE|NUM|Three quarters|75%
RULE|NUM|Three quarters|3/4
RULE|NUM|All|100%
RULE|NUM|None|0%
RULE|QSWAP|Half|All
RULE|QSWAP|A quarter|Half
RULE|QSWAP|Three quarters|All
RULE|QSWAP|All|None
RULE|QSWAP|None|Half
RULE|DIGIT|50%|60%
RULE|DIGIT|1/2|1/3
RULE|DIGIT|25%|35%
RULE|DIGIT|1/4|1/5
RULE|DIGIT|75%|85%
RULE|DIGIT|3/4|4/5
RULE|DIGIT|100%|90%
RULE|DIGIT|0%|80%
