3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p000.img
3|8|5671260088931568939|0|1000|597|700|0|0|1|1|0|9216|2|p001.img
3|8|5671260088931568939|0|1000|597|700|0|0|1|1|0|9216|2|p002.img
3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p003.img
3|8|5671260088931568939|0|1000|597|700|0|0|1|1|0|9216|2|p004.img
3|8|5671260088931568939|0|1000|597|700|0|0|1|1|0|9216|2|p005.img
3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p006.img
3|8|5671260088931568939|0|1000|597|700|0|0|1|1|0|9216|2|p007.img
3|8|5671260088931568939|0|1000|597|700|0|0|1|1|0|9216|2|p008.img
3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p009.img
3|8|5671260088931568939|0|1000|597|700|0|0|1|1|0|9216|2|p010.img
3|8|5671260088931568939|0|1000|597|700|0|0|1|1|0|9216|2|p011.img
3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p012.img
3|8|5671260088931568939|0|1000|597|700|0|0|1|1|0|9216|2|p013.img
3|8|5671260088931568939|0|1000|597|700|0|0|1|1|0|9216|2|p014.img
3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p015.img
3|8|5671260088931568939|0|1000|597|700|0|0|1|1|0|9216|2|p016.img
3|8|5671260088931568939|0|1000|597|700|0|0|1|1|0|9216|2|p017.img
3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p018.img
3|8|5671260088931568939|0|1000|597|700|0|0|1|1|0|9216|2|p019.img
3|8|5671260088931568939|0|1000|597|700|0|0|1|1|0|9216|2|p020.img
3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p021.img
3|8|5671260088931568939|0|1000|597|700|0|0|1|1|0|9216|2|p022.img
3|8|5671260088931568939|0|1000|597|700|0|0|1|1|0|9216|2|p023.img
3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p024.img
3|8|5671260088931568939|0|1000|597|700|0|0|1|1|0|9216|2|p025.img
