1|G|1|100000|814|6600|1|1
2|G|2|100000|846|8265|1|1
3|G|1|100053|911|15354|1|1
4|G|2|100053|853|8757|1|1
5|G|1|100106|908|14931|1|1
6|G|2|100106|878|10837|1|1
7|G|1|100159|927|19123|1|1
8|G|2|100159|885|11633|1|1
9|G|1|100212|887|11836|1|1
10|G|2|100212|747|4449|1|1
11|G|1|100265|836|7657|1|1
12|G|2|100265|879|10962|1|1
13|G|1|100318|877|10759|1|1
14|G|2|100318|842|8041|1|1
15|G|1|100371|845|8234|1|1
16|G|2|100371|739|4267|1|1
17|G|1|100424|857|9007|1|1
18|G|2|100424|891|12370|1|1
19|G|1|100477|836|7694|1|1
20|G|2|100477|798|5949|1|1
21|G|1|100530|837|7733|1|1
22|G|2|100530|827|7212|1|1
23|G|1|100583|889|12130|1|1
24|G|2|100583|848|8371|1|1
25|G|1|100636|871|10150|1|1
26|G|2|100636|839|7825|1|1
27|G|1|100689|841|7934|1|1
28|G|2|100689|886|11674|1|1
29|F|11|6000000|874|10410|1|1
30|F|12|6000000|718|6600|1|1
31|F|13|6000000|718|6600|1|1
32|F|14|6000000|874|10410|1|1
33|G|1|100742|842|8052|1|1
34|G|2|100742|919|17201|1|1
35|G|1|100795|868|9876|1|1
36|G|2|100795|857|9019|1|1
37|G|1|100848|777|5246|1|1
38|G|2|100848|882|11272|1|1
39|G|1|100901|804|6167|1|1
40|G|2|100901|876|10684|1|1
41|G|1|100954|879|10943|1|1
42|G|2|100954|825|7087|1|1
43|G|1|101007|869|9968|1|1
44|G|2|101007|792|5723|1|1
45|G|1|101060|899|13401|1|1
46|G|2|101060|771|5053|1|1
47|G|1|101113|802|6099|1|1
48|G|2|101113|850|8526|1|1
49|G|1|101166|906|14608|1|1
50|G|2|101166|898|13245|1|1
51|G|1|101219|888|11942|1|1
52|G|2|101219|899|13355|1|1
53|G|1|101272|877|10745|1|1
54|G|2|101272|764|4874|1|1
55|G|1|101325|898|13241|1|1
56|G|2|101325|723|3932|1|1
57|G|1|101378|706|3605|1|1
58|G|2|101378|838|7793|1|1
59|G|1|101431|903|13985|1|1
60|G|2|101431|858|9088|1|1
61|F|11|6000001|718|6600|1|1
62|F|12|6000001|718|6600|1|1
63|F|13|6000001|874|10410|1|1
64|F|14|6000001|718|6600|1|1
65|G|1|101484|880|11054|1|1
66|G|2|101484|850|8514|1|1
67|G|1|101537|878|10798|1|1
68|G|2|101537|828|7269|1|1
69|G|1|101590|897|13129|1|1
70|G|2|101590|720|3860|1|1
71|G|1|101643|751|4530|1|1
72|G|2|101643|849|8435|1|1
73|G|1|101696|843|8110|1|1
74|G|2|101696|896|13034|1|1
75|G|1|101749|860|9288|1|1
76|G|2|101749|866|9754|1|1
77|G|1|101802|903|14072|1|1
78|G|2|101802|856|8950|1|1
79|G|1|101855|921|17679|1|1
80|G|2|101855|743|4342|1|1
81|G|1|101908|864|9586|1|1
82|G|2|101908|933|21026|1|1
83|G|1|101961|913|15824|1|1
84|G|2|101961|876|10683|1|1
85|G|1|102014|839|7863|1|1
86|G|2|102014|876|10693|1|1
87|G|1|102067|767|4942|1|1
88|G|2|102067|869|9954|1|1
89|G|1|102120|907|14691|1|1
90|G|2|102120|897|13077|1|1
91|G|1|102173|873|10394|1|1
92|G|2|102173|795|5820|1|1
93|F|11|6000002|718|6600|1|1
94|F|12|6000002|874|10410|1|1
95|F|13|6000002|718|6600|1|1
96|F|14|6000002|718|6600|1|1
97|G|1|102226|880|11021|1|1
98|G|2|102226|772|5101|1|1
99|G|1|102279|714|3755|1|1
100|G|2|102279|729|4040|1|1
101|G|1|102332|816|6682|1|1
102|G|2|102332|725|3955|1|1
103|G|1|102385|934|21392|1|1
104|G|2|102385|854|8835|1|1
105|G|1|102438|885|11652|1|1
106|G|2|102438|912|15565|1|1
107|G|1|102491|862|9386|1|1
108|G|2|102491|740|4288|1|1
109|G|1|102544|869|9965|1|1
110|G|2|102544|844|8168|1|1
111|G|1|102597|905|14402|1|1
112|G|2|102597|930|20157|1|1
113|G|1|102650|795|5832|1|1
114|G|2|102650|772|5085|1|1
115|G|1|102703|853|8732|1|1
116|G|2|102703|802|6078|1|1
117|G|1|102756|863|9487|1|1
118|G|2|102756|881|11136|1|1
119|G|1|102809|896|12935|1|1
120|G|2|102809|822|6952|1|1
121|G|1|102862|891|12314|1|1
122|G|2|102862|880|11052|1|1
123|G|1|102915|823|7014|1|1
124|G|2|102915|909|15149|1|1
125|F|11|6000003|874|10410|1|1
126|F|12|6000003|718|6600|1|1
127|F|13|6000003|718|6600|1|1
128|F|14|6000003|874|10410|1|1
129|G|1|102968|777|5236|1|1
130|G|2|102968|924|18269|1|1
131|G|1|103021|754|4617|1|1
132|G|2|103021|800|6004|1|1
133|G|1|103074|834|7538|1|1
134|G|2|103074|820|6855|1|1
135|G|1|103127|824|7052|1|1
136|G|2|103127|852|8691|1|1
137|G|1|103180|902|13813|1|1
138|G|2|103180|923|18190|1|1
139|G|1|103233|872|10255|1|1
140|G|2|103233|746|4425|1|1
141|G|1|103286|719|3857|1|1
142|G|2|103286|720|3867|1|1
143|G|1|103339|828|7261|1|1
144|G|2|103339|872|10255|1|1
145|G|1|103392|850|8549|1|1
146|G|2|103392|844|8170|1|1
147|G|1|103445|734|4146|1|1
148|G|2|103445|891|12351|1|1
149|G|1|103498|784|5476|1|1
150|G|2|103498|862|9435|1|1
151|G|1|103551|805|6199|1|1
152|G|2|103551|830|7370|1|1
153|G|1|103604|814|6603|1|1
154|G|2|103604|822|6937|1|1
155|G|1|103657|735|4179|1|1
156|G|2|103657|818|6768|1|1
157|F|11|6000004|718|6600|1|1
158|F|12|6000004|718|6600|1|1
159|F|13|6000004|874|10410|1|1
160|F|14|6000004|718|6600|1|1
161|G|1|103710|705|3588|1|1
162|G|2|103710|788|5603|1|1
163|G|1|103763|831|7413|1|1
164|G|2|103763|842|8004|1|1
165|G|1|103816|707|3633|1|1
166|G|2|103816|853|8725|1|1
