revoke-mech-a0-rt1	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-a0-rt2	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-a0-rt3	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-a1-rt1	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-a1-rt2	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-a1-rt3	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-a2-rt1	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-a2-rt2	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-a2-rt3	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-a3-rt1	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-a3-rt2	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-a3-rt3	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-b1-rt1	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-b1-rt2	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-b1-rt3	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-b2-rt1	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-b2-rt2	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-b2-rt3	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-c1-rt1	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-c1-rt2	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-c1-rt3	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-c2-rt1	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-c2-rt2	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-c2-rt3	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-c3-rt1	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-c3-rt2	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-c3-rt3	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-c4-rt1	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-c4-rt2	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-c4-rt3	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-fl2-rt1	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-fl2-rt2	1	1	1	1	500	142	142	0	2	951	951
revoke-mech-fl2-rt3	1	1	1	1	500	142	142	0	2	951	951
revoke-r2-a2-A	1	1	1	1	500	100	100	0	2	951	951
revoke-r2-a2-A-kb-a1	1	1	1	1	500	1000	1000	3	2	996	996
