H5B-P-06-00	2	2	0	1	500	250	1000	3	2	644	644
H5B-P-06-01	2	2	0	1	500	250	1000	3	2	644	644
H5B-P-06-02	2	2	0	1	500	250	1000	3	2	644	644
H5B-P-06-03	2	2	0	1	500	250	1000	3	2	644	644
H5B-P-06-04	2	2	0	1	500	250	1000	3	2	644	644
H5B-P-06-05	2	2	0	1	500	250	1000	3	2	644	644
H5B-P-06-06	2	2	0	1	500	250	1000	3	2	644	644
H5B-P-06-07	2	2	0	1	500	250	1000	3	2	644	644
H5B-P-06-08	2	2	0	1	500	250	1000	3	2	644	644
H5B-P-06-09	2	2	0	1	500	250	1000	3	2	644	644
H5B-P-12-00	2	2	0	1	500	142	1000	3	2	644	644
H5B-P-12-01	2	2	0	1	500	142	1000	3	2	644	644
H5B-P-12-02	2	2	0	1	500	142	1000	3	2	644	644
H5B-P-12-03	2	2	0	1	500	142	1000	3	2	644	644
H5B-P-12-04	2	2	0	1	500	142	1000	3	2	644	644
H5B-P-12-05	2	2	0	1	500	142	1000	3	2	644	644
H5B-P-12-06	2	2	0	1	500	142	1000	3	2	644	644
H5B-P-12-07	2	2	0	1	500	142	1000	3	2	644	644
H5B-P-12-08	2	2	0	1	500	142	1000	3	2	644	644
H5B-P-12-09	2	2	0	1	500	142	1000	3	2	644	644
H5B-P-20-00	2	2	0	1	500	90	1000	3	2	644	644
H5B-P-20-01	2	2	0	1	500	90	1000	3	2	644	644
H5B-P-20-02	2	2	0	1	500	90	1000	3	2	644	644
H5B-P-20-03	2	2	0	1	500	90	1000	3	2	644	644
H5B-P-20-04	2	2	0	1	500	90	1000	3	2	644	644
H5B-P-20-05	2	2	0	1	500	90	1000	3	2	644	644
H5B-P-20-06	2	2	0	1	500	90	1000	3	2	644	644
H5B-P-20-07	2	2	0	1	500	90	1000	3	2	644	644
H5B-P-20-08	2	2	0	1	500	90	1000	3	2	644	644
H5B-P-20-09	2	2	0	1	500	90	1000	3	2	644	644
H5B-P-40-00	2	2	0	1	500	47	1000	3	2	644	644
H5B-P-40-01	2	2	0	1	500	47	1000	3	2	644	644
H5B-P-40-02	2	2	0	1	500	47	1000	3	2	644	644
H5B-P-40-03	2	2	0	1	500	47	1000	3	2	644	644
H5B-P-40-04	2	2	0	1	500	47	1000	3	2	644	644
H5B-P-40-05	2	2	0	1	500	47	1000	3	2	644	644
H5B-P-40-06	2	2	0	1	500	47	1000	3	2	644	644
H5B-P-40-07	2	2	0	1	500	47	1000	3	2	644	644
H5B-P-40-08	2	2	0	1	500	47	1000	3	2	644	644
H5B-P-40-09	2	2	0	1	500	47	1000	3	2	644	644
H5B-O-06-00	2	2	1	1	500	285	1000	3	2	644	644
H5B-O-06-01	2	2	1	1	500	285	1000	3	2	644	644
H5B-O-06-02	2	2	1	1	500	285	1000	3	2	644	644
H5B-O-06-03	2	2	1	1	500	285	1000	3	2	644	644
H5B-O-06-04	2	2	1	1	500	285	1000	3	2	644	644
H5B-O-06-05	2	2	1	1	500	285	1000	3	2	644	644
H5B-O-06-06	2	2	1	1	500	285	1000	3	2	644	644
H5B-O-06-07	2	2	1	1	500	285	1000	3	2	644	644
H5B-O-06-08	2	2	1	1	500	285	1000	3	2	644	644
H5B-O-06-09	2	2	1	1	500	285	1000	3	2	644	644
H5B-O-12-00	2	2	1	1	500	153	1000	3	2	644	644
H5B-O-12-01	2	2	1	1	500	153	1000	3	2	644	644
H5B-O-12-02	2	2	1	1	500	153	1000	3	2	644	644
H5B-O-12-03	2	2	1	1	500	153	1000	3	2	644	644
H5B-O-12-04	2	2	1	1	500	153	1000	3	2	644	644
H5B-O-12-05	2	2	1	1	500	153	1000	3	2	644	644
H5B-O-12-06	2	2	1	1	500	153	1000	3	2	644	644
H5B-O-12-07	2	2	1	1	500	153	1000	3	2	644	644
H5B-O-12-08	2	2	1	1	500	153	1000	3	2	644	644
H5B-O-12-09	2	2	1	1	500	153	1000	3	2	644	644
H5B-O-20-00	2	2	1	1	500	95	1000	3	2	644	644
H5B-O-20-01	2	2	1	1	500	95	1000	3	2	644	644
H5B-O-20-02	2	2	1	1	500	95	1000	3	2	644	644
H5B-O-20-03	2	2	1	1	500	95	1000	3	2	644	644
H5B-O-20-04	2	2	1	1	500	95	1000	3	2	644	644
H5B-O-20-05	2	2	1	1	500	95	1000	3	2	644	644
H5B-O-20-06	2	2	1	1	500	95	1000	3	2	644	644
H5B-O-20-07	2	2	1	1	500	95	1000	3	2	644	644
H5B-O-20-08	2	2	1	1	500	95	1000	3	2	644	644
H5B-O-20-09	2	2	1	1	500	95	1000	3	2	644	644
H5B-O-40-00	2	2	1	1	500	48	1000	3	2	644	644
H5B-O-40-01	2	2	1	1	500	48	1000	3	2	644	644
H5B-O-40-02	2	2	1	1	500	48	1000	3	2	644	644
