H5B-D-0-00	D	0	1	1	1	1	500	15	0	0	500	500	1000	0
H5B-D-0-00	D	0	2	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-00	D	0	4	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-00	D	0	8	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-00	D	0	16	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-00	D	0	32	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-00	D	0	64	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-02	D	0	1	1	1	1	500	15	0	0	500	500	1000	0
H5B-D-0-02	D	0	2	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-02	D	0	4	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-02	D	0	8	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-02	D	0	16	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-02	D	0	32	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-02	D	0	64	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-04	D	0	1	1	1	1	500	15	0	0	500	500	1000	0
H5B-D-0-04	D	0	2	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-04	D	0	4	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-04	D	0	8	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-04	D	0	16	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-04	D	0	32	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-04	D	0	64	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-06	D	0	1	1	1	1	500	15	0	0	500	500	1000	0
H5B-D-0-06	D	0	2	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-06	D	0	4	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-06	D	0	8	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-06	D	0	16	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-06	D	0	32	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-06	D	0	64	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-08	D	0	1	1	1	1	500	15	0	0	500	500	1000	0
H5B-D-0-08	D	0	2	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-08	D	0	4	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-08	D	0	8	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-08	D	0	16	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-08	D	0	32	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-08	D	0	64	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-1-00	D	0	1	1	1	0	100	15	0	0	333	1000	0	0
H5B-D-1-00	D	0	2	2	0	A	500	31	1000	400	666	500	1000	0
H5B-D-1-00	D	0	4	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-1-00	D	0	8	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-1-00	D	0	16	3	0	A	1000	46	1000	500	1000	500	1000	0
