H5B-P-06-01	P	1	1	1	1	0	250	15	0	0	125	1000	0	0
H5B-P-06-01	P	1	2	2	1	0	500	31	0	250	250	1000	0	0
H5B-P-06-01	P	1	4	4	1	0	500	62	0	0	500	1000	0	0
H5B-P-06-01	P	1	8	8	0	A	1000	125	1000	500	1000	500	1000	0
H5B-P-06-01	P	1	16	8	0	A	1000	125	1000	500	1000	500	1000	0
H5B-P-06-01	P	1	32	8	0	A	1000	125	1000	500	1000	500	1000	0
H5B-P-06-01	P	1	64	8	0	A	1000	125	1000	500	1000	500	1000	0
H5B-P-06-03	P	1	1	1	1	0	150	15	0	0	125	1000	0	0
H5B-P-06-03	P	1	2	2	1	0	500	31	0	350	250	1000	0	0
H5B-P-06-03	P	1	4	4	1	0	500	62	0	0	500	1000	0	0
H5B-P-06-03	P	1	8	8	0	A	1000	125	1000	500	1000	500	1000	0
H5B-P-06-03	P	1	16	8	0	A	1000	125	1000	500	1000	500	1000	0
H5B-P-06-03	P	1	32	8	0	A	1000	125	1000	500	1000	500	1000	0
H5B-P-06-03	P	1	64	8	0	A	1000	125	1000	500	1000	500	1000	0
H5B-P-06-05	P	1	1	1	1	0	300	15	0	0	125	1000	0	0
H5B-P-06-05	P	1	2	2	1	0	500	31	0	200	250	1000	0	0
H5B-P-06-05	P	1	4	4	1	0	500	62	0	0	500	1000	0	0
H5B-P-06-05	P	1	8	8	0	A	1000	125	1000	500	1000	500	1000	0
H5B-P-06-05	P	1	16	8	0	A	1000	125	1000	500	1000	500	1000	0
H5B-P-06-05	P	1	32	8	0	A	1000	125	1000	500	1000	500	1000	0
H5B-P-06-05	P	1	64	8	0	A	1000	125	1000	500	1000	500	1000	0
H5B-P-06-07	P	1	1	1	1	0	400	15	0	0	125	1000	0	0
H5B-P-06-07	P	1	2	2	1	0	500	31	0	100	250	1000	0	0
H5B-P-06-07	P	1	4	4	1	0	500	62	0	0	500	1000	0	0
H5B-P-06-07	P	1	8	8	0	A	1000	125	1000	500	1000	500	1000	0
H5B-P-06-07	P	1	16	8	0	A	1000	125	1000	500	1000	500	1000	0
H5B-P-06-07	P	1	32	8	0	A	1000	125	1000	500	1000	500	1000	0
H5B-P-06-07	P	1	64	8	0	A	1000	125	1000	500	1000	500	1000	0
H5B-P-06-09	P	1	1	1	1	0	450	15	0	0	125	1000	0	0
H5B-P-06-09	P	1	2	2	1	0	500	31	0	50	250	1000	0	0
H5B-P-06-09	P	1	4	4	1	0	500	62	0	0	500	1000	0	0
H5B-P-06-09	P	1	8	8	0	A	1000	125	1000	500	1000	500	1000	0
H5B-P-06-09	P	1	16	8	0	A	1000	125	1000	500	1000	500	1000	0
H5B-P-06-09	P	1	32	8	0	A	1000	125	1000	500	1000	500	1000	0
H5B-P-06-09	P	1	64	8	0	A	1000	125	1000	500	1000	500	1000	0
H5B-P-12-01	P	1	1	1	1	0	250	15	0	0	71	1000	0	0
H5B-P-12-01	P	1	2	2	1	0	500	31	0	250	142	1000	0	0
H5B-P-12-01	P	1	4	4	1	0	500	62	0	0	285	1000	0	0
H5B-P-12-01	P	1	8	8	1	0	500	125	0	0	571	1000	0	0
