logic-g_cau-GU-01	logic	0	1	1	1	1	500	15	0	0	1000	1000	0	0
logic-g_cau-GU-01	logic	0	2	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-01	logic	0	4	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-01	logic	0	8	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-01	logic	0	16	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-02	logic	0	1	1	1	1	500	15	0	0	1000	1000	0	0
logic-g_cau-GU-02	logic	0	2	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-02	logic	0	4	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-02	logic	0	8	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-02	logic	0	16	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-03	logic	0	1	1	1	1	500	15	0	0	1000	1000	0	0
logic-g_cau-GU-03	logic	0	2	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-03	logic	0	4	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-03	logic	0	8	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-03	logic	0	16	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-04	logic	0	1	1	1	1	500	15	0	0	1000	1000	0	0
logic-g_cau-GU-04	logic	0	2	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-04	logic	0	4	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-04	logic	0	8	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-04	logic	0	16	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-05	logic	0	1	1	1	1	500	15	0	0	1000	1000	0	0
logic-g_cau-GU-05	logic	0	2	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-05	logic	0	4	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-05	logic	0	8	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-05	logic	0	16	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-06	logic	0	1	1	1	1	500	15	0	0	1000	1000	0	0
logic-g_cau-GU-06	logic	0	2	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-06	logic	0	4	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-06	logic	0	8	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-06	logic	0	16	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-07	logic	0	1	1	1	1	500	15	0	0	1000	1000	0	0
logic-g_cau-GU-07	logic	0	2	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-07	logic	0	4	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-07	logic	0	8	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-07	logic	0	16	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-08	logic	0	1	1	1	1	500	15	0	0	1000	1000	0	0
logic-g_cau-GU-08	logic	0	2	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-08	logic	0	4	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-08	logic	0	8	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-08	logic	0	16	2	1	1	500	31	0	0	1000	1000	0	0
logic-g_cau-GU-09	logic	0	1	1	1	1	500	15	0	0	500	1000	0	0
logic-g_cau-GU-09	logic	0	2	2	1	1	1000	31	0	500	1000	333	1000	0
