H5B-D-0-01	D	1	1	1	1	1	500	15	0	0	500	500	1000	0
H5B-D-0-01	D	1	2	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-01	D	1	4	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-01	D	1	8	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-01	D	1	16	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-01	D	1	32	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-01	D	1	64	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-03	D	1	1	1	1	1	500	15	0	0	500	500	1000	0
H5B-D-0-03	D	1	2	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-03	D	1	4	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-03	D	1	8	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-03	D	1	16	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-03	D	1	32	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-03	D	1	64	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-05	D	1	1	1	1	1	500	15	0	0	500	500	1000	0
H5B-D-0-05	D	1	2	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-05	D	1	4	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-05	D	1	8	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-05	D	1	16	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-05	D	1	32	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-05	D	1	64	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-07	D	1	1	1	1	1	500	15	0	0	500	500	1000	0
H5B-D-0-07	D	1	2	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-07	D	1	4	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-07	D	1	8	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-07	D	1	16	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-07	D	1	32	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-07	D	1	64	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-09	D	1	1	1	1	1	500	15	0	0	500	500	1000	0
H5B-D-0-09	D	1	2	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-09	D	1	4	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-09	D	1	8	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-09	D	1	16	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-09	D	1	32	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-0-09	D	1	64	2	1	1	1000	31	0	500	1000	500	1000	0
H5B-D-1-01	D	1	1	1	1	0	100	15	0	0	333	1000	0	0
H5B-D-1-01	D	1	2	2	0	A	500	31	1000	400	666	500	1000	0
H5B-D-1-01	D	1	4	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-1-01	D	1	8	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-1-01	D	1	16	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-1-01	D	1	32	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-1-01	D	1	64	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-1-03	D	1	1	1	1	0	100	15	0	0	333	1000	0	0
H5B-D-1-03	D	1	2	2	0	A	500	31	1000	400	666	500	1000	0
H5B-D-1-03	D	1	4	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-1-03	D	1	8	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-1-03	D	1	16	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-1-03	D	1	32	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-1-03	D	1	64	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-1-05	D	1	1	1	1	0	100	15	0	0	333	1000	0	0
H5B-D-1-05	D	1	2	2	0	A	500	31	1000	400	666	500	1000	0
H5B-D-1-05	D	1	4	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-1-05	D	1	8	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-1-05	D	1	16	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-1-05	D	1	32	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-1-05	D	1	64	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-1-07	D	1	1	1	1	0	100	15	0	0	333	1000	0	0
H5B-D-1-07	D	1	2	2	0	A	500	31	1000	400	666	500	1000	0
H5B-D-1-07	D	1	4	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-1-07	D	1	8	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-1-07	D	1	16	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-1-07	D	1	32	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-1-07	D	1	64	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-1-09	D	1	1	1	1	0	100	15	0	0	333	1000	0	0
H5B-D-1-09	D	1	2	2	0	A	500	31	1000	400	666	500	1000	0
H5B-D-1-09	D	1	4	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-1-09	D	1	8	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-1-09	D	1	16	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-1-09	D	1	32	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-1-09	D	1	64	3	0	A	1000	46	1000	500	1000	500	1000	0
H5B-D-2-01	D	1	1	1	1	0	100	15	0	0	250	1000	0	0
H5B-D-2-01	D	1	2	2	1	0	200	31	0	100	500	1000	0	0
H5B-D-2-01	D	1	4	4	0	A	1000	62	1000	200	1000	500	1000	0
H5B-D-2-01	D	1	8	4	0	A	1000	62	1000	200	1000	500	1000	0
H5B-D-2-01	D	1	16	4	0	A	1000	62	1000	200	1000	500	1000	0
H5B-D-2-01	D	1	32	4	0	A	1000	62	1000	200	1000	500	1000	0
H5B-D-2-01	D	1	64	4	0	A	1000	62	1000	200	1000	500	1000	0
H5B-D-2-03	D	1	1	1	1	0	100	15	0	0	250	1000	0	0
H5B-D-2-03	D	1	2	2	1	0	200	31	0	100	500	1000	0	0
H5B-D-2-03	D	1	4	4	0	A	1000	62	1000	200	1000	500	1000	0
H5B-D-2-03	D	1	8	4	0	A	1000	62	1000	200	1000	500	1000	0
H5B-D-2-03	D	1	16	4	0	A	1000	62	1000	200	1000	500	1000	0
H5B-D-2-03	D	1	32	4	0	A	1000	62	1000	200	1000	500	1000	0
H5B-D-2-03	D	1	64	4	0	A	1000	62	1000	200	1000	500	1000	0
H5B-D-2-05	D	1	1	1	1	0	100	15	0	0	250	1000	0	0
H5B-D-2-05	D	1	2	2	1	0	200	31	0	100	500	1000	0	0
H5B-D-2-05	D	1	4	4	0	A	1000	62	1000	200	1000	500	1000	0
H5B-D-2-05	D	1	8	4	0	A	1000	62	1000	200	1000	500	1000	0
H5B-D-2-05	D	1	16	4	0	A	1000	62	1000	200	1000	500	1000	0
H5B-D-2-05	D	1	32	4	0	A	1000	62	1000	200	1000	500	1000	0
H5B-D-2-05	D	1	64	4	0	A	1000	62	1000	200	1000	500	1000	0
H5B-D-2-07	D	1	1	1	1	0	100	15	0	0	250	1000	0	0
H5B-D-2-07	D	1	2	2	1	0	200	31	0	100	500	1000	0	0
H5B-D-2-07	D	1	4	4	0	A	1000	62	1000	200	1000	500	1000	0
H5B-D-2-07	D	1	8	4	0	A	1000	62	1000	200	1000	500	1000	0
H5B-D-2-07	D	1	16	4	0	A	1000	62	1000	200	1000	500	1000	0
H5B-D-2-07	D	1	32	4	0	A	1000	62	1000	200	1000	500	1000	0
H5B-D-2-07	D	1	64	4	0	A	1000	62	1000	200	1000	500	1000	0
H5B-D-2-09	D	1	1	1	1	0	100	15	0	0	250	1000	0	0
H5B-D-2-09	D	1	2	2	1	0	200	31	0	100	500	1000	0	0
H5B-D-2-09	D	1	4	4	0	A	1000	62	1000	200	1000	500	1000	0
H5B-D-2-09	D	1	8	4	0	A	1000	62	1000	200	1000	500	1000	0
H5B-D-2-09	D	1	16	4	0	A	1000	62	1000	200	1000	500	1000	0
H5B-D-2-09	D	1	32	4	0	A	1000	62	1000	200	1000	500	1000	0
H5B-D-2-09	D	1	64	4	0	A	1000	62	1000	200	1000	500	1000	0
H5B-D-6-01	D	1	1	1	1	0	100	15	0	0	125	1000	0	0
H5B-D-6-01	D	1	2	2	1	0	200	31	0	100	250	1000	0	0
H5B-D-6-01	D	1	4	4	1	0	400	62	0	100	500	1000	0	0
H5B-D-6-01	D	1	8	8	0	A	1000	125	1000	600	1000	500	1000	200
H5B-D-6-01	D	1	16	8	0	A	1000	125	1000	600	1000	500	1000	200
H5B-D-6-01	D	1	32	8	0	A	1000	125	1000	600	1000	500	1000	200
H5B-D-6-01	D	1	64	8	0	A	1000	125	1000	600	1000	500	1000	200
H5B-D-6-03	D	1	1	1	1	0	100	15	0	0	125	1000	0	0
H5B-D-6-03	D	1	2	2	1	0	200	31	0	100	250	1000	0	0
H5B-D-6-03	D	1	4	4	1	0	400	62	0	100	500	1000	0	0
H5B-D-6-03	D	1	8	8	0	A	1000	125	1000	600	1000	500	1000	200
H5B-D-6-03	D	1	16	8	0	A	1000	125	1000	600	1000	500	1000	200
H5B-D-6-03	D	1	32	8	0	A	1000	125	1000	600	1000	500	1000	200
H5B-D-6-03	D	1	64	8	0	A	1000	125	1000	600	1000	500	1000	200
H5B-D-6-05	D	1	1	1	1	0	100	15	0	0	125	1000	0	0
H5B-D-6-05	D	1	2	2	1	0	200	31	0	100	250	1000	0	0
H5B-D-6-05	D	1	4	4	1	0	400	62	0	100	500	1000	0	0
H5B-D-6-05	D	1	8	8	0	A	1000	125	1000	600	1000	500	1000	200
H5B-D-6-05	D	1	16	8	0	A	1000	125	1000	600	1000	500	1000	200
H5B-D-6-05	D	1	32	8	0	A	1000	125	1000	600	1000	500	1000	200
H5B-D-6-05	D	1	64	8	0	A	1000	125	1000	600	1000	500	1000	200
H5B-D-6-07	D	1	1	1	1	0	100	15	0	0	125	1000	0	0
H5B-D-6-07	D	1	2	2	1	0	200	31	0	100	250	1000	0	0
H5B-D-6-07	D	1	4	4	1	0	400	62	0	100	500	1000	0	0
H5B-D-6-07	D	1	8	8	0	A	1000	125	1000	600	1000	500	1000	200
H5B-D-6-07	D	1	16	8	0	A	1000	125	1000	600	1000	500	1000	200
H5B-D-6-07	D	1	32	8	0	A	1000	125	1000	600	1000	500	1000	200
H5B-D-6-07	D	1	64	8	0	A	1000	125	1000	600	1000	500	1000	200
H5B-D-6-09	D	1	1	1	1	0	100	15	0	0	125	1000	0	0
H5B-D-6-09	D	1	2	2	1	0	200	31	0	100	250	1000	0	0
H5B-D-6-09	D	1	4	4	1	0	400	62	0	100	500	1000	0	0
H5B-D-6-09	D	1	8	8	0	A	1000	125	1000	600	1000	500	1000	200
H5B-D-6-09	D	1	16	8	0	A	1000	125	1000	600	1000	500	1000	200
H5B-D-6-09	D	1	32	8	0	A	1000	125	1000	600	1000	500	1000	200
H5B-D-6-09	D	1	64	8	0	A	1000	125	1000	600	1000	500	1000	200
