6|19|-866873377930686638|0|8|1000|0|0|1|4|3|0|1|2|p002.vid
6|19|-866873377930686638|0|8|1000|0|0|1|4|3|0|1|2|p005.vid
6|19|-866873377930686638|0|8|1000|0|0|1|4|3|0|1|2|p008.vid
6|19|-866873377930686638|0|8|1000|0|0|1|4|3|0|1|2|p011.vid
6|19|-866873377930686638|0|8|1000|0|0|1|4|3|0|1|2|p014.vid
6|19|-866873377930686638|0|8|1000|0|0|1|4|3|0|1|2|p017.vid
6|19|-866873377930686638|0|8|1000|0|0|1|4|3|0|1|2|p020.vid
6|19|-866873377930686638|0|8|1000|0|0|1|4|3|0|1|2|p023.vid
6|19|-866873377930686638|0|8|1000|0|0|1|4|3|0|1|2|p026.vid
6|19|-866873377930686638|0|8|1000|0|0|1|4|3|0|1|2|p029.vid
6|19|-866873377930686638|0|8|1000|0|0|1|4|3|0|1|2|p032.vid
6|19|-866873377930686638|0|8|1000|0|0|1|4|3|0|1|2|p035.vid
6|19|-866873377930686638|0|8|1000|0|0|1|4|3|0|1|2|p038.vid
6|19|-866873377930686638|0|8|1000|0|0|1|4|3|0|1|2|p041.vid
6|19|-866873377930686638|0|8|1000|0|0|1|4|3|0|1|2|p044.vid
6|20|5210592304175970814|0|8|1000|0|0|1|4|3|0|1|2|p000.vid
6|19|-866873377930686638|0|8|1000|0|0|1|4|3|0|1|2|p001.vid
6|23|-7187656202121962147|0|8|1000|0|0|1|4|3|0|1|2|p003.vid
6|22|-1453737511100453432|0|8|1000|0|0|1|4|3|0|1|2|p004.vid
6|22|-1453737511100453432|0|8|1000|0|0|1|4|3|0|1|2|p005.vid
6|22|-1453737511100453432|0|8|1000|0|0|1|4|3|0|1|2|p006.vid
6|22|-1453737511100453432|0|8|1000|0|0|1|4|3|0|1|2|p007.vid
6|20|5210592304175970814|0|8|1000|0|0|1|4|3|0|1|2|p008.vid
6|23|-7187656202121962147|0|8|1000|0|0|1|4|3|0|1|2|p009.vid
6|19|-866873377930686638|0|8|1000|0|0|1|4|3|0|1|2|p010.vid
6|24|4365699582353370298|0|8|1000|0|0|1|4|3|0|1|2|p012.vid
6|24|4365699582353370298|0|8|1000|0|0|1|4|3|0|1|2|p013.vid
6|21|-583477629831844517|0|8|1000|0|0|1|4|3|0|1|2|p014.vid
6|23|-7187656202121962147|0|8|1000|0|0|1|4|3|0|1|2|p015.vid
6|21|-583477629831844517|0|8|1000|0|0|1|4|3|0|1|2|p016.vid
6|21|-583477629831844517|0|8|1000|0|0|1|4|3|0|1|2|p017.vid
6|24|4365699582353370298|0|8|1000|0|0|1|4|3|0|1|2|p018.vid
6|22|-1453737511100453432|0|8|1000|0|0|1|4|3|0|1|2|p019.vid
6|24|4365699582353370298|0|8|1000|0|0|1|4|3|0|1|2|p020.vid
6|23|-7187656202121962147|0|8|1000|0|0|1|4|3|0|1|2|p021.vid
6|24|4365699582353370298|0|8|1000|0|0|1|4|3|0|1|2|p022.vid
6|22|-1453737511100453432|0|8|1000|0|0|1|4|3|0|1|2|p023.vid
6|19|-866873377930686638|0|8|1000|0|0|1|4|3|0|1|2|p024.vid
6|18|-5219148093196794065|0|8|1000|0|0|1|4|3|0|1|2|p025.vid
6|24|4365699582353370298|0|8|1000|0|0|1|4|3|0|1|2|p026.vid
6|23|-7187656202121962147|0|8|1000|0|0|1|4|3|0|1|2|p027.vid
