CC_ARGV1,teach
BIND,CC,rep,0,scale,10,start
DOMAIN_HASH,CC,13a3f38502984079d20b8723eb36dfd3c2f2bef28711a68c01d5ac9c35de1740
CORPUS_SHA256,sol,41aa8f5be15f778034cfce63250233468d364f52b318a02f63a87ac7459015d7
CORPUS_SHA256,grok-4.6,7f3a25739981c8276082ceeda7de3628afd88977e7a16bd0a5f220eba2bc2508
CORPUS_SHA256,step-3.7-flash,c52e4f52dc15713a5995ff7bc26b9b04298d79df881dca1a90052b76d2ea69ab
CORPUS_SHA256,swe-1-6-slow,ca1e7b85791fb26966cb7671274a29168679b052016653592b77712b92456b7f
CORPUS_SHA256,muse-native,1d5c2ede5332c857a31c053d88b0930d4cb6ca080a549f59012d1defa9c51e07
CC_GEOMETRY,lane_n,48,48,48,96,missing,0,base,0,48,96,144
CL_CHECK,cc_geometry_240,0,0
CCM,0,0,0,1,1,1,1,1,1,1,1,1,1
CCM,0,37,0,12,12,12,12,12,12,12,12,12,12
CCM,0,26,0,1,1,1,1,1,1,1,1,1,1
CCM,0,15,0,16,16,16,16,16,16,16,16,16,16
CCM,0,4,0,5,5,5,5,5,5,5,5,5,5
CCM,0,41,0,16,16,16,16,16,16,16,16,16,16
CCM,0,30,0,5,5,5,5,5,5,5,5,5,5
CCM,0,19,0,20,20,20,20,20,20,20,20,20,20
CCM,0,8,0,9,9,9,9,9,9,9,9,9,9
CCM,0,45,0,20,20,20,20,20,20,20,20,20,20
CCM,0,34,0,9,9,9,9,9,9,9,9,9,9
CCM,0,23,0,24,24,24,24,24,24,24,24,24,24
CCM,0,12,0,13,13,13,13,13,13,13,13,13,13
CCM,0,38,0,13,13,13,13,13,13,13,13,13,13
CCM,0,27,0,2,2,2,2,2,2,2,2,2,2
CCM,0,16,0,17,17,17,17,17,17,17,17,17,17
CCM,0,5,0,6,6,6,6,6,6,6,6,6,6
CCM,0,42,0,17,17,17,17,17,17,17,17,17,17
CCM,0,31,0,6,6,6,6,6,6,6,6,6,6
CCM,0,20,0,21,21,21,21,21,21,21,21,21,21
CCM,0,9,0,10,10,10,10,10,10,10,10,10,10
CCM,0,46,0,21,21,21,21,21,21,21,21,21,21
CCM,0,35,0,10,10,10,10,10,10,10,10,10,10
CCM,0,24,0,25,25,25,25,25,25,25,25,25,25
CCM,0,13,0,14,14,14,14,14,14,14,14,14,14
CCM,0,2,0,3,3,3,3,3,3,3,3,3,3
CCM,0,39,0,14,14,14,14,14,14,14,14,14,14
CCM,0,28,0,3,3,3,3,3,3,3,3,3,3
CCM,0,17,0,18,18,18,18,18,18,18,18,18,18
CCM,0,6,0,7,7,7,7,7,7,7,7,7,7
CCM,0,43,0,18,18,18,18,18,18,18,18,18,18
CCM,0,32,0,7,7,7,7,7,7,7,7,7,7
CCM,0,21,0,22,22,22,22,22,22,22,22,22,22
CCM,0,10,0,11,11,11,11,11,11,11,11,11,11
CCM,0,36,0,11,11,11,11,11,11,11,11,11,11
CCM,0,25,0,26,26,26,26,26,26,26,26,26,26
CCM,0,14,0,15,15,15,15,15,15,15,15,15,15
CCM,0,3,0,5,5,5,5,5,5,5,5,5,5
CCM,0,40,0,15,15,15,15,15,15,15,15,15,15
CCM,0,29,0,6,6,6,6,6,6,6,6,6,6
CCM,0,18,0,19,19,19,19,19,19,19,19,19,19
CCM,0,7,0,8,8,8,8,8,8,8,8,8,8
CCM,0,44,0,19,19,19,19,19,19,19,19,19,19
CCM,0,33,0,8,8,8,8,8,8,8,8,8,8
CCM,0,22,0,23,23,23,23,23,23,23,23,23,23
CCM,0,11,0,12,12,12,12,12,12,12,12,12,12
CCM,0,85,0,5,5,5,5,5,5,5,5,5,5
CCM,0,74,0,20,20,20,20,20,20,20,20,20,20
CCM,0,63,0,16,16,16,16,16,16,16,16,16,16
CCM,0,52,0,5,5,5,5,5,5,5,5,5,5
CCM,0,89,0,7,7,7,7,7,7,7,7,7,7
CCM,0,78,0,4,4,4,4,4,4,4,4,4,4
CCM,0,67,0,20,20,20,20,20,20,20,20,20,20
CCM,0,56,0,9,9,9,9,9,9,9,9,9,9
CCM,0,93,0,7,7,7,7,7,7,7,7,7,7
CCM,0,82,0,6,6,6,6,6,6,6,6,6,6
CCM,0,71,0,21,21,21,21,21,21,21,21,21,21
CCM,0,60,0,13,13,13,13,13,13,13,13,13,13
CCM,0,86,0,5,5,5,5,5,5,5,5,5,5
CCM,0,75,0,25,25,25,25,25,25,25,25,25,25
CCM,0,64,0,17,17,17,17,17,17,17,17,17,17
CCM,0,53,0,6,6,6,6,6,6,6,6,6,6
CCM,0,90,0,8,8,8,8,8,8,8,8,8,8
CCM,0,79,0,8,8,8,8,8,8,8,8,8,8
CCM,0,68,0,21,21,21,21,21,21,21,21,21,21
CCM,0,57,0,10,10,10,10,10,10,10,10,10,10
CCM,0,94,0,4,4,4,4,4,4,4,4,4,4
CCM,0,83,0,7,7,7,7,7,7,7,7,7,7
CCM,0,72,0,21,21,21,21,21,21,21,21,21,21
CCM,0,61,0,14,14,14,14,14,14,14,14,14,14
CCM,0,50,0,3,3,3,3,3,3,3,3,3,3
CCM,0,87,0,4,4,4,4,4,4,4,4,4,4
CCM,0,76,0,28,28,28,28,28,28,28,28,28,28
CCM,0,65,0,18,18,18,18,18,18,18,18,18,18
CCM,0,54,0,7,7,7,7,7,7,7,7,7,7
CCM,0,91,0,10,10,10,10,10,10,10,10,10,10
CCM,0,80,0,8,8,8,8,8,8,8,8,8,8
CCM,0,69,0,22,22,22,22,22,22,22,22,22,22
CCM,0,58,0,11,11,11,11,11,11,11,11,11,11
CCM,0,95,0,3,3,3,3,3,3,3,3,3,3
CCM,0,84,0,4,4,4,4,4,4,4,4,4,4
CCM,0,73,0,21,21,21,21,21,21,21,21,21,21
CCM,0,62,0,15,15,15,15,15,15,15,15,15,15
CCM,0,51,0,4,4,4,4,4,4,4,4,4,4
CCM,0,88,0,5,5,5,5,5,5,5,5,5,5
CCM,0,77,0,4,4,4,4,4,4,4,4,4,4
CCM,0,66,0,19,19,19,19,19,19,19,19,19,19
CCM,0,55,0,7,7,7,7,7,7,7,7,7,7
CCM,0,92,0,9,9,9,9,9,9,9,9,9,9
CCM,0,81,0,8,8,8,8,8,8,8,8,8,8
CCM,0,70,0,21,21,21,21,21,21,21,21,21,21
CCM,0,59,0,12,12,12,12,12,12,12,12,12,12
CCM,0,133,0,1886,1886,1886,1886,1886,1886,1886,1886,1886,1886
CCM,0,122,0,1859,1859,1859,1859,1859,1859,1859,1859,1859,1859
CCM,0,111,0,1813,1813,1813,1813,1813,1813,1813,1813,1813,1813
CCM,0,100,0,1623,1623,1623,1623,1623,1623,1623,1623,1623,1623
CCM,0,137,0,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891
CCM,0,126,0,1866,1866,1866,1866,1866,1866,1866,1866,1866,1866
CCM,0,115,0,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847
CCM,0,104,0,1719,1719,1719,1719,1719,1719,1719,1719,1719,1719
CCM,0,141,0,1898,1898,1898,1898,1898,1898,1898,1898,1898,1898
CCM,0,130,0,1880,1880,1880,1880,1880,1880,1880,1880,1880,1880
CCM,0,119,0,1852,1852,1852,1852,1852,1852,1852,1852,1852,1852
CCM,0,108,0,1759,1759,1759,1759,1759,1759,1759,1759,1759,1759
