CC_ARGV1,teach
BIND,CC,rep,1,scale,1,start
DOMAIN_HASH,CC,13a3f38502984079d20b8723eb36dfd3c2f2bef28711a68c01d5ac9c35de1740
CORPUS_SHA256,sol,41aa8f5be15f778034cfce63250233468d364f52b318a02f63a87ac7459015d7
CORPUS_SHA256,grok-4.6,7f3a25739981c8276082ceeda7de3628afd88977e7a16bd0a5f220eba2bc2508
CORPUS_SHA256,step-3.7-flash,c52e4f52dc15713a5995ff7bc26b9b04298d79df881dca1a90052b76d2ea69ab
CORPUS_SHA256,swe-1-6-slow,ca1e7b85791fb26966cb7671274a29168679b052016653592b77712b92456b7f
CORPUS_SHA256,muse-native,1d5c2ede5332c857a31c053d88b0930d4cb6ca080a549f59012d1defa9c51e07
CC_GEOMETRY,lane_n,48,48,48,96,missing,0,base,0,48,96,144
CL_CHECK,cc_geometry_240,0,0
CCM,1,13,0,14,14,14,14,14,14,14,14,14,14
CCM,1,2,0,3,3,3,3,3,3,3,3,3,3
CCM,1,39,0,14,14,14,14,14,14,14,14,14,14
CCM,1,28,0,3,3,3,3,3,3,3,3,3,3
CCM,1,17,0,18,18,18,18,18,18,18,18,18,18
CCM,1,6,0,7,7,7,7,7,7,7,7,7,7
CCM,1,43,0,18,18,18,18,18,18,18,18,18,18
CCM,1,32,0,7,7,7,7,7,7,7,7,7,7
CCM,1,10,0,11,11,11,11,11,11,11,11,11,11
CCM,1,47,0,22,22,22,22,22,22,22,22,22,22
CCM,1,36,0,11,11,11,11,11,11,11,11,11,11
CCM,1,25,0,26,26,26,26,26,26,26,26,26,26
CCM,1,14,0,15,15,15,15,15,15,15,15,15,15
CCM,1,3,0,5,5,5,5,5,5,5,5,5,5
CCM,1,40,0,15,15,15,15,15,15,15,15,15,15
CCM,1,29,0,6,6,6,6,6,6,6,6,6,6
CCM,1,18,0,19,19,19,19,19,19,19,19,19,19
CCM,1,7,0,8,8,8,8,8,8,8,8,8,8
CCM,1,44,0,19,19,19,19,19,19,19,19,19,19
CCM,1,33,0,8,8,8,8,8,8,8,8,8,8
CCM,1,11,0,12,12,12,12,12,12,12,12,12,12
CCM,1,0,0,1,1,1,1,1,1,1,1,1,1
CCM,1,37,0,12,12,12,12,12,12,12,12,12,12
CCM,1,26,0,1,1,1,1,1,1,1,1,1,1
CCM,1,15,0,16,16,16,16,16,16,16,16,16,16
CCM,1,4,0,5,5,5,5,5,5,5,5,5,5
CCM,1,41,0,16,16,16,16,16,16,16,16,16,16
CCM,1,30,0,5,5,5,5,5,5,5,5,5,5
CCM,1,19,0,20,20,20,20,20,20,20,20,20,20
CCM,1,8,0,9,9,9,9,9,9,9,9,9,9
CCM,1,45,0,20,20,20,20,20,20,20,20,20,20
CCM,1,34,0,9,9,9,9,9,9,9,9,9,9
CCM,1,12,0,13,13,13,13,13,13,13,13,13,13
CCM,1,1,0,2,2,2,2,2,2,2,2,2,2
CCM,1,38,0,13,13,13,13,13,13,13,13,13,13
CCM,1,27,0,2,2,2,2,2,2,2,2,2,2
CCM,1,16,0,17,17,17,17,17,17,17,17,17,17
CCM,1,5,0,6,6,6,6,6,6,6,6,6,6
CCM,1,42,0,17,17,17,17,17,17,17,17,17,17
CCM,1,31,0,6,6,6,6,6,6,6,6,6,6
CCM,1,20,0,21,21,21,21,21,21,21,21,21,21
CCM,1,9,0,10,10,10,10,10,10,10,10,10,10
CCM,1,46,0,21,21,21,21,21,21,21,21,21,21
CCM,1,35,0,10,10,10,10,10,10,10,10,10,10
CCM,1,24,0,25,25,25,25,25,25,25,25,25,25
CCM,1,61,0,14,14,14,14,14,14,14,14,14,14
CCM,1,50,0,3,3,3,3,3,3,3,3,3,3
CCM,1,87,0,4,4,4,4,4,4,4,4,4,4
CCM,1,76,0,28,28,28,28,28,28,28,28,28,28
CCM,1,65,0,18,18,18,18,18,18,18,18,18,18
CCM,1,54,0,7,7,7,7,7,7,7,7,7,7
CCM,1,91,0,10,10,10,10,10,10,10,10,10,10
CCM,1,80,0,8,8,8,8,8,8,8,8,8,8
CCM,1,58,0,11,11,11,11,11,11,11,11,11,11
CCM,1,95,0,3,3,3,3,3,3,3,3,3,3
CCM,1,84,0,4,4,4,4,4,4,4,4,4,4
CCM,1,73,0,21,21,21,21,21,21,21,21,21,21
CCM,1,62,0,15,15,15,15,15,15,15,15,15,15
CCM,1,51,0,4,4,4,4,4,4,4,4,4,4
CCM,1,88,0,5,5,5,5,5,5,5,5,5,5
CCM,1,77,0,4,4,4,4,4,4,4,4,4,4
CCM,1,66,0,19,19,19,19,19,19,19,19,19,19
CCM,1,55,0,7,7,7,7,7,7,7,7,7,7
CCM,1,92,0,9,9,9,9,9,9,9,9,9,9
CCM,1,81,0,8,8,8,8,8,8,8,8,8,8
CCM,1,70,0,21,21,21,21,21,21,21,21,21,21
CCM,1,59,0,12,12,12,12,12,12,12,12,12,12
CCM,1,48,0,1,1,1,1,1,1,1,1,1,1
CCM,1,85,0,5,5,5,5,5,5,5,5,5,5
CCM,1,74,0,20,20,20,20,20,20,20,20,20,20
CCM,1,63,0,16,16,16,16,16,16,16,16,16,16
CCM,1,52,0,5,5,5,5,5,5,5,5,5,5
CCM,1,89,0,7,7,7,7,7,7,7,7,7,7
CCM,1,78,0,4,4,4,4,4,4,4,4,4,4
CCM,1,67,0,20,20,20,20,20,20,20,20,20,20
CCM,1,56,0,9,9,9,9,9,9,9,9,9,9
CCM,1,93,0,7,7,7,7,7,7,7,7,7,7
CCM,1,82,0,6,6,6,6,6,6,6,6,6,6
CCM,1,71,0,21,21,21,21,21,21,21,21,21,21
CCM,1,60,0,13,13,13,13,13,13,13,13,13,13
