path	kind	tier	owner	size	status	verdict
wave11/gapfill/g10-encoder-collision.md	md	P1	coordinator	10359	done	PASS: coherent encoder-collision red-team; canary design + single-firing kill bar within program law (harness-only, zero RNG in AI paths); cross-refs t1/15 entry layout exactly.
wave11/gapfill/g2-seed-decorrelation.md	md	P1	coordinator	6876	done	PASS: Arm B seed-governance machinery consistent with amendment; T1-T4 stats + weak-KDF negative control preregistered; honest that SplitMix64 decorrelation is expected-trivial.
wave11/gapfill/g3-lawful-poisoning.md	md	P1	coordinator	6995	done	PASS: lawful aggregate-poisoning attack coherent; prereg bars (24/30 flips attack-wins); honest that defense is cost-raising only, not elimination.
wave11/gapfill/g4-enumeration-stress.md	md	P1	coordinator	6987	done	PASS: twin-context enumeration-stress sound; 12-plant blind catalog + CTX descriptor; honest that frozen-across-context constants are untestable; cross-machine scope question left for Micah per file.
wave11/gapfill/g5-timing-oracle.md	md	P1	coordinator	6078	done	PASS: timing-oracle attack + fixed-budget/quantized-release mitigation coherent; mono_ns() explicitly harness-only with kill bar if any wall-clock read enters an AI path; honest that constant-OP padding != constant-time.
wave11/gapfill/g6-fence-creep-governance.md	md	P1	coordinator	4564	done	PASS: per-point re-approval + diff-audit + paired-probe rule for Arm B injection points coherent; 20/20 laundering detection bar preregistered; honest about coordinator-trust bound.
wave11/gapfill/g7-planted-same-domain.md	md	P1	coordinator	8657	done	review: same-domain plant redesign removes slice-03 confound; BUT two stale claims: (1) 'felt intensity is dead, retired 2026-09-20' — a felt-intensity re-trial was ordered and its prereg awaits approval, not dead; (2) verdict weights 30/25/25/10/10 used as committed though Micah's signature still pending (trial blocked until signed).
wave11/gapfill/g8-greenfield-senses.md	md	P1	coordinator	6654	done	PASS: greenfield deterministic sense design consistent with pure-Zag rebuild directive; zero learned params, byte-identical atoms, K1-K5 bars preregistered; honest that sustained-spoofing hole stays open.
wave11/gapfill/g9-disconnect-recovery.md	md	P1	coordinator	8502	done	PASS: per-phase SIGNAL_DISCONNECT criteria R1-R4 + 5-exercise recovery curriculum coherent; K3 byte-identical rebuild is a hard gate; honest about drill-shaped-fault overfit risk.
wave11/t1-state-variation/TRACK1_SYNTHESIS.md	md	P1	coordinator	5835	done	PASS: 25-slice synthesis internally consistent (enumerated state -> projections -> variation fns -> expression, firewalls + auditors); honest tensions listed (ledger tension held for Micah).
