path	kind	tier	owner	size	status	verdict
AMENDMENT_PROPOSAL_2026-09-21_CODING_MANUALS.md	md	P1	coordinator	1748	done	review: PROPOSED amendment (manuals-as-reference, compiler-as-evidence, manual-free-recall testing bar); unsigned, not law — matches standing record.
DESIGN_PROPOSAL_2026-09-21_PORTABLE_CHUNKS.md	md	P1	coordinator	3257	done	review: PROPOSED design doc (Micah's idea, not law); 5 load-bearing requirements stated; separability/import-integrity kill bars not yet run — no claims to verify.
GROK47_OVERNIGHT/language/VERDICT_SHEET.md	md	P0	coordinator	2195	done	review: R1 native-verified (C-H1 12/12, P-H2 11/11 0-reg, patch_brace fix, D-H2 refuted, H2 survives); grok-4.7 hard-down noted; ANOMALY: timestamp '2026-09-22 23:30 PDT' is future-dated (typo for 2026-09-21 23:30).
GROK47_OVERNIGHT/reasoning/VERDICT_SHEET.md	md	P0	coordinator	11109	done	review: TT1 15/15 PASS matches ground truth; RC2 53/53, RC3 46/46 native-verified; H8 dormant payload = sharpest residual risk; gate2/rollback fixes demonstrated prototypes, NOT law — consistent.
GROK47_OVERNIGHT/teacher/PREREG.md	md	P0	coordinator	7720	done	review: frozen 2026-09-21; LEG A no-differentiation mechanism (0.9952, digest 76e85c3e...772b5) and LEG B faithfulness bars consistent with ground truth; false_ids match frozen set.
GROK47_OVERNIGHT/teacher/work/ask.py	py	P1	coordinator	2103	done	PASS: fixed max_tokens gateway wrapper (correct fix for stock chat.py max_tokens=16 truncation artifact); temperature 0; retries bounded. No fast self-test (needs live gateway).
GROK47_OVERNIGHT/teacher/work/c3s_src/corpus_grok.zag	zag	P0	coordinator	27456	done	review: GENERATED frozen grok-4.6 numeric corpus; integer-literal legs, no RNG/bad casts; corpus sha256 embedded (7b2d2889...); @import bare.
GROK47_OVERNIGHT/teacher/work/c3s_src/corpus_sol.zag	zag	P0	coordinator	27453	done	review: same GENERATED structure as grok twin (only source/const/data differ); frozen sol corpus, no RNG/bad casts.
GROK47_OVERNIGHT/teacher/work/c3s_src/corpus_step.zag	zag	P0	coordinator	27474	done	review: same GENERATED structure as grok twin; frozen step corpus, no RNG/bad casts.
GROK47_OVERNIGHT/teacher/work/c3s_src/corpus_swe.zag	zag	P0	coordinator	27463	done	review: same GENERATED structure; frozen historical swe corpus — ban is forward-looking (no future use as teacher), file is evidence, not a violation.
GROK47_OVERNIGHT/teacher/work/c3s_src/driver_grok.zag	zag	P0	coordinator	45843	done	review: standardized class-3 driver; byte-identical to other-source drivers after name normalization; znc check CLEAN (warnings only); ZNC-004-candidate slice-lets off local struct (q2_evidence_subset) type-check clean on pinned toolchain.
GROK47_OVERNIGHT/teacher/work/c3s_src/driver_sol.zag	zag	P0	coordinator	45841	done	review: standardized class-3 driver; byte-identical to driver_grok after name normalization; no RNG/bad casts; znc check clean.
GROK47_OVERNIGHT/teacher/work/c3s_src/driver_step.zag	zag	P0	coordinator	45843	done	review: standardized class-3 driver; byte-identical to driver_grok after name normalization; no RNG/bad casts; znc check clean.
GROK47_OVERNIGHT/teacher/work/c3s_src/driver_swe.zag	zag	P0	coordinator	45841	done	review: standardized class-3 driver; byte-identical to driver_grok after name normalization; no RNG/bad casts; znc check clean.
GROK47_OVERNIGHT/teacher/work/c3s_src/q1_flawscore.zag	zag	P0	coordinator	5274	done	review: modular (uses T5Store/TbTape from siblings); deterministic scoring; no RNG, no []i32 casts, no slice-as-*u8; znc check clean.
GROK47_OVERNIGHT/teacher/work/c3s_src/q1_learner.zag	zag	P0	coordinator	12902	done	review: modular (T5Ev/T5Store/TbTape defined in t5_core/q1_tape); standalone znc check shows only expected unknown-type errors from module-split — not a defect; no RNG/bad casts.
GROK47_OVERNIGHT/teacher/work/c3s_src/q1_proposal.zag	zag	P0	coordinator	6820	done	review: modular proposal code; deterministic; no RNG/bad casts; znc check clean.
GROK47_OVERNIGHT/teacher/work/c3s_src/q1_proposal_s37.zag	zag	P0	coordinator	7493	done	review: s37 variant; deterministic; no RNG/bad casts; znc check clean.
GROK47_OVERNIGHT/teacher/work/c3s_src/q1_tape.zag	zag	P0	coordinator	6537	done	review: tape struct def (TbTape); byte-arena fields, no large-slice indexing; no RNG/bad casts; znc check clean.
GROK47_OVERNIGHT/teacher/work/c3s_src/q1_tripwire.zag	zag	P0	coordinator	5817	done	review: tripwire logic; deterministic; no RNG/bad casts; znc check clean.
GROK47_OVERNIGHT/teacher/work/c3s_src/q1_types.zag	zag	P0	coordinator	8826	done	review: type module; clean.
GROK47_OVERNIGHT/teacher/work/c3s_src/q1_world.zag	zag	P0	coordinator	10475	done	review: modular (types from siblings); no RNG/bad casts; standalone check unknown-type errors expected from module-split only.
GROK47_OVERNIGHT/teacher/work/c3s_src/q2s_trial.zag	zag	P0	coordinator	25532	done	review: Q2 showdown trial; znc check clean; deterministic heldout ids (rep*17+k*37)%186; no RNG/bad casts.
GROK47_OVERNIGHT/teacher/work/c3s_src/s37_step.zag	zag	P0	coordinator	19577	done	review: modular (T5Store/Q2CTX/FPStore from siblings); no RNG/bad casts; standalone check unknown-type errors expected from module-split only.
GROK47_OVERNIGHT/teacher/work/c3s_src/substrate/R33_NATIVE_IO_V1.zag	zag	P0	coordinator	6533	done	review: IO substrate; only *u8 cast is allocator ptr (_zag_malloc as *u8) — correct, not slice-as-*u8; no RNG/bad casts.
GROK47_OVERNIGHT/teacher/work/c3s_src/substrate/R33_NATIVE_SHA256_V2.zag	zag	P0	coordinator	4787	done	review: SHA-256 substrate; imported bare by cl/common.zag (satisfies AGENTS.md substrate rule); no RNG.
GROK47_OVERNIGHT/teacher/work/c3s_src/substrate/cl/common.zag	zag	P0	coordinator	2289	done	review: bounded wire ops + cl_check; BARE @import(../R33_NATIVE_SHA256_V2.zag); no RNG/bad casts.
GROK47_OVERNIGHT/teacher/work/c3s_src/t5_arms.zag	zag	P0	coordinator	15543	done	review: T5 arm code; znc check clean; deterministic; no RNG/bad casts.
GROK47_OVERNIGHT/teacher/work/c3s_src/t5_core.zag	zag	P0	coordinator	20804	done	review: T5 store/evidence struct defs + byte-arena accessors; no indexed []i32 casts; znc check clean; no RNG.
GROK47_OVERNIGHT/teacher/work/c3s_src/t5_traps.zag	zag	P0	coordinator	21517	done	review: T5 trap definitions; znc check clean; deterministic; no RNG/bad casts.
GROK47_OVERNIGHT/teacher/work/capture_grok47.py	py	P1	coordinator	10115	done	review: frozen-protocol capture; facts-sha + false_ids drift assertions match PREREG (4f1ba933...; ids 3..231); seed=42 dropped+logged per prereg deviation; mechanical-parse retries only (max 2). Not run (needs gateway).
GROK47_OVERNIGHT/teacher/work/finalize_grok47.py	py	P1	coordinator	4682	done	PASS: merge lane partials -> corpus.json w/ error inventory (E_dump/E_obs/E_prb/inconsistent); schema matches PREREG; facts_sha consistent; deterministic.
GROK47_OVERNIGHT/teacher/work/legA_diff.py	py	P1	coordinator	1962	done	PASS: byte-compares 4.7 obs/probe legs vs both frozen grok-4.6 corpora; exit-1 on any obs/probe diff — matches LEG A verdict rule. Not run (needs finalized corpus).
MASTER_ERROR_LEDGER.md	md	P0	coordinator	41494	done	review: 125 rows (29 claim rows, 4 cleared accusations, 19 valid captures, 7 misses, 8 process errors, 46 open, 12 overnight); T1-T4/H1-H8/N9-K19 entries match v3 VERDICT corrections; commit SHAs unverifiable on this VM (no .git) — flagged.
TNN_VS_LLM_CAPABILITY_DRAFT.md	md	P1	coordinator	9328	done	review: DRAFT README; every claim traceable to known outcomes (MA1 58/58, 2595 temptations, 64/64 tamper); doc-sweep corrections T2/T3/H2 already annotated; no overrun claims.
docs/lab/DESIGN_TOOLKIT/DESIGN-PREREG.md	md	P0	coordinator	2618	done	review: go-time design-track prereg; bars B-D1..B-D5 binding incl. B-D5 V1-integrity argmax proof; DEPENDENCY: V2 param set chosen by grok-4.7 deliberation — grok hard-down, fallback chain (grok->native->sol) is registered.
docs/lab/FINDINGS_2026-09-21.md	md	P0	coordinator	6744	done	review: all claims match ground truth; 2026-09-22 doc-sweep corrections (T2/T3/H2/T4) annotated in place; web-search 6/6 explicitly scoped to single-domain spoof.
docs/lab/GOALA_INDINGUISHABLE/PREREG.md	md	P0	coordinator	3178	done	CANNOT EVALUATE: file does not exist at ~/workspace/tnn-lab/docs/lab/GOALA_INDINGUISHABLE/PREREG.md (directory absent).
docs/lab/GOALB_STORY/PREREG.md	md	P0	coordinator	6350	done	CANNOT EVALUATE: file does not exist at ~/workspace/tnn-lab/docs/lab/GOALB_STORY/PREREG.md (directory absent).
