path	kind	tier	owner	size	status	verdict
wave11/t7-senses/findings/02-vision-requalification.md	md	P1	coordinator	6402	done	review: law-translated vision requalification bar (L1-L9); consistent with known outcomes (76 torch params unrecoverable, felt intensity retired 2026-09-20); design-review only, no results claimed
wave11/t7-senses/findings/03-hearing-requalification.md	md	P1	coordinator	6885	done	review: hearing bar + 4-class audio spoof threat model; keeps 'truthful but sensor-deceivable' qualifier; shared-framework/separate-trials answer consistent with law 5
wave11/t7-senses/findings/04-spoof-defense-trial.md	md	P1	coordinator	6953	done	review: falsifiable C1/C2 spoof-defense trial design; refs wave5 35/35 corroborated-elimination + wave9 trust tiers consistent; D3 channel-health accounting flagged as the unbuilt piece
wave11/t7-senses/findings/05-integration-roadmap.md	md	P1	coordinator	6904	done	review: PAM integration roadmap with terminal K1-K4; cites 'integrity battery 137/137' not in my known outcomes - flagged for verification; otherwise consistent with five-organ architecture
wave2/longhorizon/PREREG.md	md	P0	coordinator	8368	done	review: LH-1..LH-7 prereg; 2026-09-20 LCG contamination notice properly quarantines all tainted verdicts; P3 adaptive-eps adoption consistent with remediation
wave2/longhorizon/variants/LH-1/RESULT.md	md	P1	coordinator	3524	done	review: 10x stability verdict SUPPORTED but quarantined (explore=1 drove hidden LCG in r34v3_choose); citation blocked until clean rerun; LH-1R PASS per program record
wave2/longhorizon/variants/LH-1/toolchain/R33_CONTINUING_LIFE_V1/checkpoint.zag	zag	P0	coordinator	4365	done	PASS: clean; no RNG, no ZNC-007/004/002/012 patterns; bounds-checked section parse/verify
wave2/longhorizon/variants/LH-1/toolchain/R33_CONTINUING_LIFE_V1/common.zag	zag	P0	coordinator	2289	done	PASS: cl_u32 unsigned semantics matches AGENTS f3 lesson; cl_number uses _zag_i64_to_str; no randomness
wave2/longhorizon/variants/LH-1/toolchain/R33_CONTINUING_LIFE_V1/observation.zag	zag	P0	coordinator	3682	done	PASS: cl_pcm_at sign-extends 16-bit PCM explicitly; pure encoding/provenance; no RNG
wave2/longhorizon/variants/LH-1/toolchain/R33_CONTINUING_LIFE_V1/storage.zag	zag	P0	coordinator	3407	done	PASS: Linux-ported syscall substrate; constants match playbook port map; no RNG in decision paths
