path	kind	tier	owner	size	status	verdict
wave3/whitebox-at-scale/trial/substrate/cl/common.zag	zag	P0	coordinator	2289	done	PASS: compiled (via trial_wb3 import chain); bounded wire ops, no RNG tokens, no as []i32 casts, no slice-as-*u8, no chained s.field.subfield
wave3/whitebox-at-scale/trial/substrate/cl/observation.zag	zag	P0	coordinator	3682	done	review: static-clean, no RNG/casts/chains; provenance-only wire checks; canonical copy (dup exists under wave4/integrity-ledger)
wave3/whitebox-at-scale/trial/substrate/cl/world.zag	zag	P0	coordinator	4100	done	review: static-clean, bounds-checked; header states NEVER imported by learner; canonical copy (dup exists under wave4/integrity-ledger)
wave3/whitebox-at-scale/trial/trial_wb3.zag	zag	P0	coordinator	8433	done	PASS: compiled to native binary; two runs byte-identical; WB_FAILURES=0 across all four phases (1x/10x/determinism/adversity), 2469 CL_CHECK lines
wave3/whitebox-at-scale/trial/wb3_core.zag	zag	P0	coordinator	26744	done	PASS: library module (no main, by design); compiled via trial_wb3 import chain; No-RNG header claim holds
wave4/PLAN.md	md	P1	coordinator	6505	done	review: program plan (integrity core, scaffold-and-release, RL-as-red-team, phases, strength-as-experiment); consistent with known outcomes; no testable claims
wave4/cheat-traps/HONEST_VS_CHEAT.md	md	P1	coordinator	4818	done	review: ledger-first criteria table for 4 families; consistent with PREREG_TRAPS.md predicates
wave4/cheat-traps/PREREG_TRAPS.md	md	P0	coordinator	4951	done	review: pre-run prereg; one pre-run amendment (12->13 checks) documented; nit: CONFIRM item 1 still says 'All 12 CL_CHECKs pass' - stale count vs amendment
wave4/cheat-traps/TRAP_SUITE.md	md	P1	coordinator	14824	done	review: design deliverable; zero-RNG, ledger-first grading, trap density ~1/3, per-family legitimacy controls; consistent with prereg + curricula
wave4/cheat-traps/VALIDATION.md	md	P1	coordinator	3669	done	PASS: claims verified by independent rebuild+rerun: byte-identical, 13/13 CL_CHECK, verdict CONFIRM_SUITE_CONSISTENT, replay 388/388
wave4/cheat-traps/curriculum/family_a_trap_features.md	md	P1	coordinator	3441	done	PASS: item table + evidence timeline internally consistent (6-step spacing, strict inequality t+3/t+5); matches HONEST_VS_CHEAT grading
wave4/cheat-traps/curriculum/family_b_memorization.md	md	P1	coordinator	2604	done	PASS: step table verified - trap steps {5,12,19,26} == (n%7)==5; inversions 5->12,12->6,6->0,0->7 all correct
wave4/cheat-traps/curriculum/family_c_loopholes.md	md	P1	coordinator	4832	done	PASS: answer tables verified ((3q+7)%17 memory, (5q+1)%19 hint, q19=1); LH-5 contamination note properly quarantined (pattern ref kept, quantitative claims suspended)
wave4/cheat-traps/curriculum/family_d_provenance.md	md	P1	coordinator	4109	done	PASS: badge/token/guess tables verified - all 10 hop1 resolutions correct, 5 trap coincidences hold, keys resolve to unique subjects
wave4/cheat-traps/trial/substrate/R33_NATIVE_IO_V1.zag	zag	P0	coordinator	6533	done	PASS: vendored native IO; compiled via traps_trial; only `_zag_malloc as *u8` casts, no miscompile patterns
wave4/cheat-traps/trial/substrate/R33_NATIVE_SHA256_V2.zag	zag	P0	coordinator	4787	done	PASS: vendored sha256; compiled via traps_trial; static-clean
wave4/cheat-traps/trial/substrate/cl/common.zag	zag	P0	coordinator	2289	done	dup:wave3/whitebox-at-scale/trial/substrate/cl/common.zag
wave4/cheat-traps/trial/traps_trial.zag	zag	P0	coordinator	15396	done	PASS: compiled to native binary; two runs byte-identical; TRAP_VERDICT=CONFIRM_SUITE_CONSISTENT; replay 388/388
wave4/differentiation/BOUNDARIES.md	md	P1	coordinator	3150	done	review: honest non-claims (in-band identity only; persons registered not discovered; single-speaker; refutation all-or-nothing); consistent with trial scope
wave4/differentiation/DESIGN.md	md	P1	coordinator	11284	done	review: eliminative judgment (must1/must0 masks) + partition storage; commit rule is logic (active_count==1), not threshold; UNKNOWN first-class fail-safe
wave4/differentiation/PREREG.md	md	P0	coordinator	7219	done	review: pre-run predictions F1-F8 with fail conditions; verdict logic (POSITIVE/MIXED/NEGATIVE/BLOCKED); maps to TRIAL_RESULTS disposition
wave4/differentiation/TRIAL_RESULTS.md	md	P1	coordinator	3784	done	PASS: verified by independent rebuild+rerun: byte-identical, sha256 082f37df... matches doc, 73/73 DIFF_CHECK, DIFF_FAILURES=0
wave4/differentiation/diff.zag	zag	P0	coordinator	19084	done	PASS: compiled clean (warnings only); mechanism library behind diff_trial
wave4/differentiation/diff_trial.zag	zag	P0	coordinator	13933	done	PASS: compiled; ran twice byte-identical; output sha256 matches TRIAL_RESULTS
wave4/integrity-ledger/DESIGN.md	md	P1	coordinator	6382	done	review: only-VERIFY-commits semantics; 4-rule legitimacy predicate (no route conformity); forgery/perception/stuffing boundaries stated
wave4/integrity-ledger/PREREG.md	md	P0	coordinator	6069	done	review: pre-run; 5 mechanical checker rules; adversarial cases enumerated; consistent with DESIGN.md
wave4/integrity-ledger/TRIAL_RESULTS.md	md	P1	coordinator	4338	done	PASS: verified by independent rebuild+rerun: 24/24 CL_CHECK, byte-identical, sha256 f728d35c... matches doc, IL_FAILURES=0
wave4/integrity-ledger/il_core.zag	zag	P0	coordinator	7247	done	PASS: compiled via il_trial import chain; static-clean (no RNG, no casts, no chains)
wave4/integrity-ledger/il_trial.zag	zag	P0	coordinator	5351	done	PASS: compiled; ran twice byte-identical; IL_FAILURES=0
wave4/integrity-ledger/substrate/R33_NATIVE_IO_V1.zag	zag	P0	coordinator	6533	done	dup:wave4/cheat-traps/trial/substrate/R33_NATIVE_IO_V1.zag
wave4/integrity-ledger/substrate/R33_NATIVE_SHA256_V2.zag	zag	P0	coordinator	4787	done	dup:wave4/cheat-traps/trial/substrate/R33_NATIVE_SHA256_V2.zag
