path	kind	tier	owner	size	status	verdict
wave9/integration/impl/check_c5redesign.py	py	P1	coordinator	8971	done	PASS: independent checker (CHECK/COMPOSITES/C7 telemetry parse, rebuild-SHA determinism, zero-RNG + G0b single-callsite static scans); scan logic replicated clean on impl dir (0 RNG, 1 o4_compose in seam4_compose); not executed (needs evidence dir); py_compile OK
wave9/integration/impl/controls.zag	zag	P0	coordinator	35209	done	PASS: compiles via main.zag; no randomness — rand/srand/getrandom/RDRAND hits are a no-RNG enforcement token scanner using byte-literal token checks; no ZNC-007 casts
wave9/integration/impl/curriculum.zag	zag	P0	coordinator	5845	done	PASS: compiles via main.zag; no randomness
wave9/integration/impl/ledger.zag	zag	P0	coordinator	15236	done	PASS: compiles via main.zag; no randomness (rand hit was LG_OP_REVERIFY comment)
wave9/integration/impl/loop.zag	zag	P0	coordinator	21367	done	PASS: compiles via main.zag; no randomness
wave9/integration/impl/main.zag	zag	P0	coordinator	10716	done	PASS: compiles clean (analyzer warnings only: benign string-leak/ignored-return notes); byte-identical-rerun design; zero RNG
wave9/integration/impl/o2_eliminate.zag	zag	P0	coordinator	7859	done	PASS: compiles; header 'Integer-only. No randomness.'
wave9/integration/impl/o4_recall.zag	zag	P0	coordinator	21188	done	PASS: compiles; no randomness in decision paths
wave9/integration/impl/o5_govern.zag	zag	P0	coordinator	11526	done	PASS: compiles; no randomness in decision paths
wave9/integration/impl/probes.zag	zag	P0	coordinator	25592	done	PASS: compiles; no randomness (grandfathered/re-verified comment only)
wave9/integration/impl/seam.zag	zag	P0	coordinator	23018	done	PASS: compiles; single o4_compose call site inside seam4_compose verified (G0b)
wave9/integration/impl/substrate/R33_NATIVE_IO_V1.zag	zag	P0	coordinator	6533	done	dup:wave9/trust-tiers/substrate/R33_NATIVE_IO_V1.zag (sha e6379ddb; both copies byte-identical, match RUN_REPORT final-binary manifest; 'as *u8' hits are malloc-result casts, not ZNC-002 slice pattern)
wave9/integration/impl/substrate/R33_NATIVE_SHA256_V2.zag	zag	P0	coordinator	4787	done	dup:wave9/trust-tiers/substrate/R33_NATIVE_SHA256_V2.zag (sha 9824f6db; manifest match)
wave9/integration/impl/substrate/cl/common.zag	zag	P0	coordinator	2289	done	dup:wave9/trust-tiers/substrate/cl/common.zag (sha 8aec83cb; manifest match; compiles standalone, no-main expected)
wave9/integration/impl/substrate/o_audit.zag	zag	P0	coordinator	3699	done	PASS: 16-word/64B chunked audit ledger (65536-entry chunks, 2^25 slice limit respected); fail-closed AUDITFULL=107; 'No randomness' header
wave9/integration/position_a_verdict_brief.md	md	P0	coordinator	7392	done	PASS: strict-by-default C5 design coherent; convicting bar (killed-only arm 0 composites), falsification criteria stated, honest weaknesses named; MA3 lesson cited correctly
wave9/integration/position_b_verdict_brief.md	md	P0	coordinator	7670	done	PASS: verdict-aware tagging design; honest weaknesses name multi-hop tag laundering + quarantine strength = downstream consumers; C2-consistent; EXPLAIN quarantine at O2/O3
wave9/integration/position_c_verdict_brief.md	md	P0	coordinator	4185	done	PASS: red-team brief (C5 re-scope 'never preregistered' is the debated position, not a factual error); recommends C5 as DOCUMENTED LIMITATION, durability-boundary enforcement at O5
wave9/trust-tiers/AMENDMENT_REDESIGN_2026-09-20.md	md	P1	coordinator	11350	done	PASS: H1 adoption record matches POSITION_1 thesis; bars (SRR>=90%, 396/432=91.7% honest ceiling, A1 100%, FCR 0) match RESULTS evidence; one-amendment-then-retire; A.2/A.3/A.5/A.7 scopings are intent clarifications, no bar softened
wave9/trust-tiers/AMENDMENT_SUMMARY.md	md	P1	coordinator	3603	done	PASS: v1->v2 council adoption; resolves COUNCIL_VERDICT 'DRAFT awaiting approval' — status now ACTIVE under Micah testing authorization; fixes dangerous {T1}-only fallback
wave9/trust-tiers/CHECK_REPORT.md	md	P1	coordinator	6517	done	PASS: internally consistent (540/576=93.75%, 396/432=91.7%, 0 divergences across 1128 paired runs incl. gate, A5/T 36/36 held, freeze duty 0.108 vs predicted ~0.1, M1 latencies); kill criteria applied mechanically
wave9/trust-tiers/CHECK_REPORT_REDESIGN.md	md	P1	coordinator	7689	done	review: raw check_bars.sh output consistent with prose CHECK_REPORT; two honest script artifacts visible (§11 M1 latency grep hit evidence/s1/ not evidence/mm/ -> n=0/-nan; §7 vs §14 N0-flagged counts differ by metric definition) — verdict-unaffecting
wave9/trust-tiers/CHECK_REPORT_REDESIGN_PROSE.md	md	P1	coordinator	15330	done	PASS: original REDESIGN verdict record (A5 36/36 silent corruption, SRR 83.3% -> REDESIGN); consistent with archive README; A.10 openly discloses fixed-seed shuf in checker sampling
wave9/trust-tiers/COUNCIL_VERDICT.md	md	P0	coordinator	16840	done	PASS: 7 Qs debated against wave-5/DEFENSE.md evidence; 'awaiting Micah approval' status line superseded by AMENDMENT_SUMMARY (ACTIVE) — historical, not stale
wave9/trust-tiers/POSITION_1.md	md	P1	coordinator	4414	done	PASS: H1 hold-the-revision thesis = adopted mechanism; predictions confirmed in RESULTS (A5 36/36 held, duty 0.904->0.108, latency 1.0xB)
wave9/trust-tiers/POSITION_2.md	md	P1	coordinator	4192	done	PASS: M=3 / RULE-2'/statistical-acting rejected per amendment, contradiction-tripwire insight subsumed into H1 audit bundle, A.3/A.5 harness fixes subsumed — record matches amendment adjudication table
wave9/trust-tiers/POSITION_3.md	md	P1	coordinator	4188	done	PASS: disagreement-veto subsumed by H1, confirm-after-25 superseded (blinded-T0 silent-confirm residual named) — matches amendment; threat-model/amendment texts adopted
wave9/trust-tiers/POSITION_RED.md	md	P1	coordinator	5332	done	PASS: retire position conceded-in-part per amendment; its 'what would change my mind' condition (genuine trainer-first revision discriminated twice) met by M1 evidence (latencies 3/5/8); retire rejected with stated reason
wave9/trust-tiers/PREREG_TRUST_TIERS.md	md	P0	coordinator	13875	done	review: v1 DRAFT, superseded by PREREG_TRUST_TIERS_V2 (ACTIVE) — historical record only; do not run/implement from v1
wave9/trust-tiers/PREREG_TRUST_TIERS_V2.md	md	P0	coordinator	19175	done	PASS: ACTIVE, testing authorized by Micah 2026-09-20; kill criteria law; §11 S10 (24 executions) and §8 bars match RUN_REPORT/CHECK_REPORT evidence; variants {0,1,2} present in final binary
wave9/trust-tiers/RESULTS.md	md	P1	coordinator	5368	done	review: verdict (no §8 trigger, not retired) follows from CHECK_REPORT numbers; minor headline-arithmetic notes: paired-identity count '792+12+216' omits 108 gate pairs (CHECK_REPORT §0 covers 1128), ST_AUDIT monotonicity on 1008 logs; M1 latency '3/5/8' vs T0-lag '2/5/8' off-by-one at lag 2
wave9/trust-tiers/RUN_LOG.md	md	P1	coordinator	4528	done	PASS: original pre-amendment run record (binary 276440B, trust_tiers.zag sha 91063bf7 vs amended 9e95d533) — superseded, archive retains evidence; arithmetic self-consistent (792 cells/1584 runs, S10 12 cells)
wave9/trust-tiers/RUN_REPORT.md	md	P1	coordinator	5065	done	PASS: amended-rerun record; all source SHAs verified matching current files (trust_tiers.zag 9e95d533, st_memory_core 474ac0bb, common 8aec83cb, IO e6379ddb, SHA 9824f6db); two pre-evidence defects disclosed, fixed, pipeline fully re-run
wave9/trust-tiers/evidence/archive/amended-epfix-superseded-2026-09-20/README.md	md	P3	coordinator	386	done	PASS: provenance note for superseded pre-A.5-fix run; verdict rests on evidence/{s1,mm,s10,gate}
wave9/trust-tiers/evidence/archive/orig-redesign-2026-09-20/README.md	md	P2	coordinator	622	done	PASS: original REDESIGN failure record (A5 36/36 silent, SRR 83.3%, RETIRE) matches prose check report; night-watchman s10 archive note included
