path	kind	tier	owner	size	status	verdict
wave4/rl-redteam/evidence/EVIDENCE_RT1_20260920T014020Z/red_common.zag	zag	P2	coordinator	3057	done	PASS: alloc/str helpers; compiles (red_trial run RT_FAILURES,0); no RNG/miscompile patterns
wave4/rl-redteam/evidence/EVIDENCE_RT1_20260920T014020Z/red_judge.zag	zag	P2	coordinator	6451	done	PASS: judge logic; same compile+run evidence as above; no RNG/miscompile patterns
wave4/rl-redteam/evidence/EVIDENCE_RT1_20260920T014020Z/red_sut.zag	zag	P2	coordinator	11545	done	PASS: SUT; same compile+run evidence; no RNG/miscompile patterns
wave4/rl-redteam/evidence/EVIDENCE_RT1_20260920T014020Z/red_trial.zag	zag	P2	coordinator	4012	done	PASS: fresh znc compile OK; ran RT_FAILURES,0; u4_hack=1/h1=1 as preregistered
wave4/rl-redteam/trial/red_adv.zag	zag	P0	coordinator	5120	done	PASS: deterministic adversary ladder (header: "never RNG"); zero RNG tokens; no miscompile patterns
wave4/rl-redteam/trial/red_common.zag	zag	P0	coordinator	3057	done	dup:wave4/rl-redteam/evidence/EVIDENCE_RT1_20260920T014020Z/red_common.zag
wave4/rl-redteam/trial/red_judge.zag	zag	P0	coordinator	6451	done	dup:wave4/rl-redteam/evidence/EVIDENCE_RT1_20260920T014020Z/red_judge.zag
wave4/rl-redteam/trial/red_sut.zag	zag	P0	coordinator	11545	done	dup:wave4/rl-redteam/evidence/EVIDENCE_RT1_20260920T014020Z/red_sut.zag
wave4/rl-redteam/trial/red_trial.zag	zag	P0	coordinator	4012	done	dup:wave4/rl-redteam/evidence/EVIDENCE_RT1_20260920T014020Z/red_trial.zag
wave4/scaffold-release/DESIGN.md	md	P1	coordinator	6883	done	PASS: SIGNAL_DISCONNECT design; matches program law (scaffold-and-release, learned=persists)
wave4/scaffold-release/PREREG.md	md	P0	coordinator	13243	done	PASS: P1-P7/F1-F6 bars; A1 amendment + LH-contamination note honest; kill bars not tripped
wave4/scaffold-release/TRIAL_RESULTS.md	md	P1	coordinator	4848	done	PASS: POSITIVE 40/40; every prediction matches PREREG (incl. amended control sequence)
wave4/scaffold-release/sr.zag	zag	P0	coordinator	11079	done	PASS: no RNG; sr_select region reward-token ban verified (0 hits); no miscompile patterns
wave4/scaffold-release/sr_trial.zag	zag	P0	coordinator	9288	done	PASS: fresh znc compile OK; ran SR_FAILURES,0 (all checks incl. amended control bars)
wave4/trainer-console/BOUNDARIES.md	md	P1	coordinator	3766	done	PASS: 9 honest non-claims; scale soak + pin lifecycle named as next steps
wave4/trainer-console/OP_SPEC.md	md	P1	coordinator	17851	done	PASS: force-op spec (role->liveness->authority precedence, J1-J7); consistent with TRIAL_RESULTS
wave4/trainer-console/PREREG.md	md	P0	coordinator	6710	done	PASS: F1-F8 binding criteria; designed sequence fully matches TRIAL_RESULTS evidence
wave4/trainer-console/SAFETY_ARGUMENT.md	md	P1	coordinator	6582	done	PASS: 4 abuse scenarios + near-miss; rogue-master residual risk stated, not hidden
wave4/trainer-console/TRIAL_RESULTS.md	md	P1	coordinator	5386	done	PASS: 117/117 green, byte-identical reruns, zero RNG — matches known outcome
wave4/trainer-console/trial/substrate/R33_NATIVE_IO_V1.zag	zag	P0	coordinator	6533	done	PASS: IO helpers; no RNG; malloc-as-*u8 pattern only (sanctioned)
wave4/trainer-console/trial/substrate/R33_NATIVE_SHA256_V2.zag	zag	P0	coordinator	4787	done	PASS: sha256 impl; no RNG/miscompile patterns
wave4/trainer-console/trial/substrate/cl/common.zag	zag	P0	coordinator	2289	done	PASS: common helpers; no RNG/miscompile patterns
wave4/trainer-console/trial/substrate/cl/observation.zag	zag	P0	coordinator	3682	done	PASS: observation codec; no RNG/miscompile patterns
wave4/trainer-console/trial/substrate/cl/world.zag	zag	P0	coordinator	4100	done	review: dormant Park-Miller LCG (seed param) in NOT-IMPORTED world module; LCG state updated per step but never read by any decision (inert); tc runner grep (rand|srand|random) would not match the "rng" token
wave4/trainer-console/trial/tc_core.zag	zag	P0	coordinator	32462	done	PASS: 737 lines; zero RNG tokens; no miscompile patterns; []u8 arenas only
wave4/trainer-console/trial/tc_trial.zag	zag	P0	coordinator	12883	done	PASS: preregistered driver; zero RNG tokens; no miscompile patterns
wave5/deliberative-refusal/DESIGN.md	md	P1	coordinator	10146	done	PASS: OFFER->DR_OBSERVE->DR_SIM->DR_DECIDE design; rule kind-agnostic (no refusal branch)
wave5/deliberative-refusal/PREREG.md	md	P0	coordinator	8323	done	PASS: F1-F6 + stop-run kill criteria; A1-A7 pre-run amendments honest; none tripped
wave5/deliberative-refusal/TRIAL_RESULTS.md	md	P1	coordinator	8603	done	PASS: 2,595/2,595 refused, 10x+100x; source sha matches dr.zag (11a972cc99...); kill bars not tripped
wave5/deliberative-refusal/design/calibrate.py	py	P1	coordinator	3325	done	review: deterministic mirror, ran 2000-block self-check — all first-take predictions match final battery, but header's "exact integer mirror" claim is stale: variant counts diverge (myopic T2 200 vs 76/200; pressure T1 1484 vs 1405)
wave5/deliberative-refusal/dr.zag	zag	P0	coordinator	54614	done	PASS: 1192 lines; zero RNG tokens; no miscompile patterns; sha matches RESULTS evidence
wave5/differentiation-robustness/DESIGN_EXTRACT.md	md	P1	coordinator	6394	done	PASS: fixed-pattern extractor, stated as perception stub with failure modes
wave5/differentiation-robustness/DESIGN_GRADED.md	md	P1	coordinator	7918	done	PASS: graded refutation (doubt>=4 + >=2 kinds); commit rule stays pure logic
wave5/differentiation-robustness/PREREG.md	md	P0	coordinator	10282	done	PASS: G/X/D/P criteria + dated CORRECTION (hand-computation error); honest
wave5/differentiation-robustness/RESULTS.md	md	P1	coordinator	6315	done	PASS: all G/X/D/P criteria green; falsifiers did their job (G3 correction, replay bug)
wave5/differentiation-robustness/extract.zag	zag	P0	coordinator	4297	done	PASS: zero RNG tokens; no miscompile patterns
wave5/differentiation-robustness/gdiff.zag	zag	P0	coordinator	20266	done	PASS: zero RNG tokens; no miscompile patterns
wave5/differentiation-robustness/gdiff_trial.zag	zag	P0	coordinator	17476	done	PASS: zero RNG tokens; no miscompile patterns
wave5/differentiation-robustness/pipe_trial.zag	zag	P0	coordinator	15287	done	PASS: zero RNG tokens; no miscompile patterns
wave5/differentiation-robustness/w4baseline.zag	zag	P0	coordinator	2197	done	PASS: comparative baseline; zero RNG tokens
wave5/integ-1/PREREG_INTEG1.md	md	P0	coordinator	28601	done	PASS: F1-F7 binding; sensor-spoof hole preregistered as "the test"; A1 honest; kill bars not tripped
wave5/integ-1/TRIAL_RESULTS.md	md	P1	coordinator	6115	done	PASS: truthful verdict (137/137, 0 sigs on R/F, all instruments live); sr.zag hash cross-checks (24a61ed6...)
wave5/integ-1/integ.zag	zag	P0	coordinator	48873	done	PASS: 1257 lines; zero RNG tokens; no miscompile patterns; imports resolve to prereg substrates
wave5/integ-1/stretch/STRETCH_NOTES.md	md	P1	coordinator	3623	done	PASS: mechanical-scaling record; "58 diff lines" claim VERIFIED by diff; behavior changes: none
wave5/integ-1/stretch/STRETCH_RESULTS.md	md	P1	coordinator	3519	done	PASS: 4,800-ep no degradation; 137/137; sensor-hole finding stands at both horizons
wave5/integ-1/stretch/integ_stretch.zag	zag	P0	coordinator	48907	done	review: stale comment on IG_BIG_CAP ("(480*4=1920 max)" with cap 20480; notes table #7 correct: 4800*4=19200); behavior/scaling otherwise matches STRETCH_NOTES exactly
