path	kind	tier	owner	size	status	verdict
work/l1/b3c/substrate/R33_NATIVE_SHA256_V2.zag	zag	P0	coordinator	4883	done	PASS: znc check OK; RFC6234 hex-loaded length-checked round constants; zero RNG, no ZNC-007/004/010/*u8 patterns
work/l1/b5b_1.zag	zag	P0	coordinator	69174	done	review: L1-arm trial binary, bisection series #1; chain2 line 1737 (annotated slice-let off local L1) is known ZNC-004/010-class build failure; zero RNG in decision paths; no ZNC-007, no slice-as-*u8
work/l1/b5b_2.zag	zag	P0	coordinator	69488	done	review: bisection series #2 (+CUT2 zero-fill block, 12 lines at ~1340); chain2 line 1745 same known ZNC-004/010 trigger; zero RNG
work/l1/b5b_3.zag	zag	P0	coordinator	69357	done	review: spot-build FAILS 'aggregate let needs an aggregate initializer' at t_m8 (1566) - root cause line 1740 let chain2:[]u8=halloc(&s,((s.led_n... off local L1, known ZNC-004/010 class; zero RNG; header CONFLICT NOTE logged per frozen-prereg RULE-9
work/l1/battery1x/m1-1x-code/fragment.jsonl	jsonl	P1	coordinator	214	done	PASS: schema metrics-v1; recall/boundary 100.0, 148678 code units, id probe PASS
work/l1/battery1x/m1-1x-prose/fragment.jsonl	jsonl	P1	coordinator	215	done	PASS: schema metrics-v1; recall/boundary 100.0, 84731 prose units, id probe PASS
work/l1/battery1x/m2-t1-code/fragment.jsonl	jsonl	P1	coordinator	0	done	review: 0-byte fragment - v1 battery emitted no M2 t1 code leg; no evaluable data
work/l1/battery1x/m2-t1-prose/fragment.jsonl	jsonl	P1	coordinator	0	done	review: 0-byte fragment - v1 battery emitted no M2 t1 prose leg; no evaluable data
work/l1/battery1x/m2-t2-code/fragment.jsonl	jsonl	P1	coordinator	0	done	review: 0-byte fragment - v1 battery emitted no M2 t2 code leg; no evaluable data
work/l1/battery1x/m2-t2-prose/fragment.jsonl	jsonl	P1	coordinator	0	done	review: 0-byte fragment - v1 battery emitted no M2 t2 prose leg; no evaluable data
work/l1/battery1x/m2-t3-1x/fragment.jsonl	jsonl	P1	coordinator	0	done	review: 0-byte fragment - v1 battery emitted no M2 t3 leg; no evaluable data
work/l1/battery1x/m3-1x/fragment.jsonl	jsonl	P1	coordinator	255	done	PASS: schema metrics-v1; FROZEN-UNDER-PRESSURE, 9067 mgmt entries, 0 weaken-handled, valuable 1000
work/l1/battery1x/m4-1x-code/fragment.jsonl	jsonl	P1	coordinator	226	done	PASS: rev boundary/content 100.0, kill_rate 0.0, killsub false - no kill-bar trip
work/l1/battery1x/m4-1x-prose/fragment.jsonl	jsonl	P1	coordinator	227	done	PASS: rev boundary/content 100.0, kill_rate 0.0, killsub false - no kill-bar trip
