path	kind	tier	owner	size	status	verdict
wave5/ledger-gating/il_core.zag	zag	P0	coordinator	7247	done	PASS: no RNG; no miscompile patterns; native sign-probe proved -1 sentinel reads back correctly (wrapping i32 arith); il_check implements all 6 documented verdict rules
wave5/ledger-gating/lg.zag	zag	P0	coordinator	7467	done	PASS: gate wiring only; blocked commits audit HOLD, hss_commit never called on blocked path; zero RNG
wave5/ledger-gating/lg_trial.zag	zag	P0	coordinator	21332	done	PASS: compiles clean; native run LG_RESULT,PASS / LG_FAILURES,0 / 433 LG_CHECK lines; deterministic curriculum, zero RNG
wave5/ledger-gating/substrate/R33_NATIVE_IO_V1.zag	zag	P0	coordinator	6533	done	PASS: standard substrate IO/allocator; compiled clean as part of lg_trial build
wave5/ledger-gating/substrate/R33_NATIVE_SHA256_V2.zag	zag	P0	coordinator	4787	done	PASS: standard substrate SHA-256; compiled clean as part of lg_trial build
wave5/ledger-gating/substrate/cl/common.zag	zag	P0	coordinator	2289	done	PASS: bounded LE wire ops; compiles; style warnings only (A0102 ignored returns)
wave5/ledger-gating/substrate/cl/observation.zag	zag	P0	coordinator	3682	done	PASS: compiles (warnings only); provenance-only encoding, no learner import
wave5/ledger-gating/substrate/cl/world.zag	zag	P0	coordinator	4100	done	PASS: compiles (warnings only); cw_init seed is a fixed config param, not a decision-path RNG; no callers in ledger-gating
wave5/llm-failure-research/LLM_FAILURE_CATALOG.md	md	P1	coordinator	25187	done	PASS: literature catalog (7 families) with honest caveats (in-context vs trained-in, contamination!=cheating, evidence gaps); claims traceable to SOURCES.md; no conflict with known outcomes
wave5/llm-failure-research/SOURCES.md	md	P1	coordinator	9099	done	PASS: URL/paper attribution catalog incl. honest evidence-gap notes; no claims of its own
wave5/phase-transitions-remaining/PREREG_01.md	md	P0	coordinator	8147	done	PASS: pure-trainer-gate prereg, consistent with MA2 firewall lesson; refusal codes 211-214; falsifiers binding
wave5/phase-transitions-remaining/PREREG_23.md	md	P0	coordinator	11038	done	PASS: consistent with force-pin law and arms-B/C-alive; no-veto shape structural (veto op refuses 227)
wave5/phase-transitions-remaining/PREREG_34.md	md	P0	coordinator	11134	done	PASS: measurable-prereg template; Scenario-H freshness fix self-documented in-line; surveillance-failure-mode boundary honestly stated
