path	kind	tier	owner	size	status	verdict
work/l1/micro/m16_3.zag	zag	P0	coordinator	1451	done	PASS: ZNC-004 probe — build rejects annotated slice-lets off local struct value ("aggregate let needs an aggregate initializer"), as characterized; no randomness
work/l1/micro/m16_4.zag	zag	P0	coordinator	1472	done	PASS: ZNC-004 probe (4 aliases) — same build rejection as m16_3; no randomness
work/l1/micro/m16_5.zag	zag	P0	coordinator	1493	done	PASS: ZNC-004 probe (5 aliases) — same build rejection as m16_3; no randomness
work/l1/micro/m17.zag	zag	P0	coordinator	1412	done	PASS: builds, runs n=8 — slice-let through *T fn param (ZNC-010 known-good form) confirmed on this toolchain; no randomness
work/l1/micro/m18.zag	zag	P0	coordinator	1413	done	PASS: builds, runs n=11 — multi-arg struct-returning l_new call fine; no randomness
work/l1/micro/m19.zag	zag	P0	coordinator	1436	done	PASS: builds, runs n=8 — &local-derived pointer slice-let works on this toolchain with []u8 fields (ZNC-010 typed-check failure not observed here); no randomness
work/l1/micro/m2.zag	zag	P0	coordinator	1383	done	PASS: baseline builds, runs n=8; no randomness
work/l1/micro/m3.zag	zag	P0	coordinator	1487	done	PASS: ZNC-004 probe — build rejected (annotated slice-lets off local value in t_m5b); note: write loop would be out-of-bounds if it ever built (empty slices, cap*4 writes)
work/l1/micro/m4a.zag	zag	P0	coordinator	1477	done	PASS: ZNC-004 probe — build rejected like m3; also B0103 unused `ins` local
work/l1/micro/m4b.zag	zag	P0	coordinator	1482	done	PASS: ZNC-004 probe — build rejected like m3; also B0103 unused `ins` local
work/l1/micro/m4c.zag	zag	P0	coordinator	1481	done	PASS: ZNC-004 probe — build rejected like m3
work/l1/micro/m5.zag	zag	P0	coordinator	1432	done	PASS: ZNC-004 probe — build rejected like m3
work/l1/micro/m6.zag	zag	P0	coordinator	1455	done	PASS: ZNC-004 probe — build rejected like m3
work/l1/micro/m7.zag	zag	P0	coordinator	1409	done	PASS: builds, runs n=250001; no randomness
work/l1/micro/m8.zag	zag	P0	coordinator	1377	done	PASS: builds, runs n=1 — zero-arg l_new fine; no randomness
work/l1/micro/m9.zag	zag	P0	coordinator	1565	done	PASS: builds, runs n=8 — 16-arg fn call fine; no randomness
work/l1/repro/t1.zag	zag	P0	coordinator	39	done	PASS: trivial probe builds, prints "hi"; no randomness
work/l2/battery_r1/m1-1x-code/fragment.jsonl	jsonl	P1	coordinator	294	done	PASS: single METRIC_JSON line, schema metrics-v1, mode matches dir, inner JSON parses (9 fields)
work/l2/battery_r1/m1-1x-prose/fragment.jsonl	jsonl	P1	coordinator	295	done	PASS: single METRIC_JSON line, schema metrics-v1, mode matches dir, inner JSON parses (9 fields)
work/l2/battery_r1/m2-t1-code/fragment.jsonl	jsonl	P1	coordinator	293	done	PASS: single METRIC_JSON line, schema metrics-v1, mode matches dir, inner JSON parses (8 fields)
work/l2/battery_r1/m2-t1-prose/fragment.jsonl	jsonl	P1	coordinator	294	done	PASS: single METRIC_JSON line, schema metrics-v1, mode matches dir, inner JSON parses (8 fields)
work/l2/battery_r1/m2-t2-code/fragment.jsonl	jsonl	P1	coordinator	293	done	PASS: single METRIC_JSON line, schema metrics-v1, mode matches dir, inner JSON parses (8 fields)
