path	kind	tier	owner	size	status	verdict
scratch/b_t1_closeout/stage/bt1_scorecards.py	py	P3	coordinator	2707	done	PASS: deterministic scorecard generator (normative key list only), zero RNG; self-test ran OK (emitted scorecard_x.json, m8_gate=PASS).
scratch/b_t1_closeout/stage/logs/READBACK.md	md	P3	coordinator	2422	done	PASS: 12/12 MDL/FNV/predictive-surprise readbacks hold; ZNC-2026-09-19-001 store probe clean; consistent with B-T1 FAIL standing.
scratch/b_t1_closeout/stage/logs/READBACK_CLOSEOUT.md	md	P3	coordinator	3551	done	PASS: 6/6 closeout re-run probes PASS incl. hand-computed FNV-1a (signed mod) and 70/70 golden diffs; arms.zag no-clock/no-entropy canary clean.
scratch/b_t1_closeout/stage/readback_mdl.py	py	P3	coordinator	3877	done	PASS: independent UNGROUNDED-mdl reimplementation; self-test ran OK (17 literal segs on smoke input); zero RNG.
scratch/b_t1_repair/REPAIR.md	md	P3	coordinator	5738	done	PASS: repair-then-retest; unrepaired B-T1 FAIL verdict preserved untouched; repaired module also FAIL (grounded 7/11); heap-overflow root cause fixed (rank-indexed histograms), 2^25 allocation audit done; byte-identical reruns N=2.
scratch_w7/imp/t1.zag	zag	P3	coordinator	167	done	review: import probe does NOT compile — importing delib.zag + tb_types.zag pulls two vendored R33_NATIVE_IO_V1 copies → duplicate fn definition 'nio_metric' (verified with pinned znc 2026-09-22); double-vendored IO substrate, probe unusable as written.
scratch_w7/imp2/pdec.zag	zag	P3	coordinator	1019	done	PASS: wire-decode probe for ZNC-2026-09-21-011 (draft vs frozen §P layout); compiles clean with pinned znc (verified 2026-09-22); no RNG, no miscompile patterns.
toolchain/R33_CONTINUING_LIFE_V1/checkpoint.zag	zag	P0	coordinator	4365	done	PASS: 12-section checkpoint contract (begin/section/check/finish/get/commit/load); no RNG; no ZNC-004/007/012 patterns.
toolchain/R33_CONTINUING_LIFE_V1/common.zag	zag	P0	coordinator	2289	done	PASS: shared bounded wire ops (cl_put/cl_u32/cl_check/cl_hash_is); uses _zag_slice_ptr, not the broken slice-as-*u8 cast; no RNG.
toolchain/R33_CONTINUING_LIFE_V1/observation.zag	zag	P0	coordinator	3682	done	PASS: observation encode/validate/stream contract; no RNG, no miscompile patterns.
