path	kind	tier	owner	size	status	verdict
wave10/int-c7s100/work/src0/GLUE_NOTES.md	md	P1	coordinator	2145	done	review: consistent w/ trial docs; P2-ceiling 'unresolved' note stale (RESULTS_S10 9b found verbatim 640 in strength prereg)
wave10/int-c7s100/work/src0/INTERFACE_HASHES.md	md	P1	coordinator	2221	done	PASS: O2(e467cf83..) O5(0295e8dd..) hashes match chunk sources byte-for-byte; API signatures match organ modules
wave10/int-c7s100/work/src0/ORGAN_NOTES.md	md	P1	coordinator	4416	done	review: claims verified (audit layout stage@52/d1@56/d2@60 matches ledger.zag; refusal codes match); stub-glue incompatibility note stale - src0 glue is the repaired version
wave10/int-c7s100/work/src0/RESULTS_S10.md	md	P1	coordinator	14841	done	review: BLOCKED verdict honest (instrument failures, not system); all material numbers cross-verified by CHECK_REPORT; consistent with known outcomes
wave10/int-c7s100/work/src0/check_c5redesign.py	py	P1	coordinator	8971	done	review: legit independent checker for C5-redesign rerun; 2 checker defects: unhandled FileNotFoundError on missing evidence (tracebacks), 'cbite_c5' substring never matches 'cbite c5_lesion' so the 17-bites ok-print always fires; rerun evidence not yet produced
wave10/int-c7s100/work/src0/controls.zag	zag	P0	coordinator	35209	done	PASS: G0 zero-RNG scan live (only hits are the scanner's own token list); compiles; repaired C7 telemetry present
wave10/int-c7s100/work/src0/curriculum.zag	zag	P0	coordinator	5845	done	PASS: budgets DC1=880 pinned (selftest cu_dc1_eps,880,880); 8,920-ep total; CU_DROP_CEIL=0 unset per RESULTS 9b
wave10/int-c7s100/work/src0/ledger.zag	zag	P0	coordinator	15236	done	PASS: 16-word layout matches docs (stage@52,d1@56,d2@60); chunked under 2^25; annotated slice-lets all via *LgLedger params (safe pattern)
wave10/int-c7s100/work/src0/loop.zag	zag	P0	coordinator	21367	done	PASS: repairs applied (DC-2 force_abstain=12 for L1; pb_drops/pb_p1ret/pb_pinf captured pre-seal); s0 leg ran rc=0
wave10/int-c7s100/work/src0/main.zag	zag	P0	coordinator	10716	done	PASS: compiles with znc (warnings only); selftest exit 0, byte-identical reruns; s0: stage_gate/replay/p2_drop_ceiling all PASS
wave10/int-c7s100/work/src0/o2_eliminate.zag	zag	P0	coordinator	7859	done	PASS: corroborated elimination (2 positive/2 contradict); refusal codes 201-203/107 per frozen API; no RNG
wave10/int-c7s100/work/src0/o4_recall.zag	zag	P0	coordinator	21188	done	PASS: repaired C3 instrument (o4_prov_tag lesion bit0 = genuine tag permutation); selectors pure modular fns of index, lowest-index tie-break; no RNG
wave10/int-c7s100/work/src0/o5_govern.zag	zag	P0	coordinator	11526	done	PASS: R=50 frozen, refusal 204, destructive commits gated (FULL stage, 2+ justifications); no RNG
wave10/int-c7s100/work/src0/probes.zag	zag	P0	coordinator	25592	done	PASS: P2 tripwire/Q2/P1-retention wired into driver (s0 run emits CHECK lines); P7 temporal excluded in code as documented; no RNG
wave10/int-c7s100/work/src0/seam.zag	zag	P0	coordinator	23018	done	PASS: intact seam - O2-verdict gate refuses with SEAM_REFUSED_PARTITION; print-only chain_num helper; no RNG
wave10/int-c7s100/work/src0/substrate/R33_NATIVE_IO_V1.zag	zag	P0	coordinator	6533	done	PASS: no RNG; _zag_malloc as *u8 are allocator casts, not slice casts (ZNC-002-safe)
wave10/int-c7s100/work/src0/substrate/R33_NATIVE_SHA256_V2.zag	zag	P0	coordinator	4787	done	PASS: no 'as []i32/[]u32/[]u16' casts anywhere (ZNC-007 n/a); no RNG
wave10/int-c7s100/work/src0/substrate/cl/common.zag	zag	P0	coordinator	2289	done	PASS: bounded wire ops (cl_2001-2008); no RNG; reads bounded
wave10/int-c7s100/work/src0/substrate/o_audit.zag	zag	P0	coordinator	3699	done	PASS: chunked 4MiB audit, 16-word entries, fail-close 107; matches ORGAN_NOTES
wave10/int-c7s100/work/src_gateless/CHECK_REPORT.md	md	P1	coordinator	13142	done	review: independent checker AGREE-BLOCKED; build hash ffdafabc.. verified, paired determinism verified, +4 extra harness-gate findings (DC-5 gate narrower than prereg, analysis-driver source deleted, hash prefixes absent from logs, Q2 nuance); no misreporting found
wave10/int-c7s100/work/src_gateless/CURRICULUM_NOTES.md	md	P1	coordinator	1925	done	review: STALE in 3 ways: 640/stage-3,840 total vs code 8,920 (DC1=880 etc); DC-3 organs list O3 but code has none; P2 ceiling 'UNRESOLVED' vs strength prereg 5.2 verbatim 640; keep as historical only
wave10/int-c7s100/work/src_gateless/GLUE_NOTES.md	md	P1	coordinator	2145	done	dup:wave10/int-c7s100/work/src0/GLUE_NOTES.md
wave10/int-c7s100/work/src_gateless/INTERFACE_HASHES.md	md	P1	coordinator	2221	done	dup:wave10/int-c7s100/work/src0/INTERFACE_HASHES.md
wave10/int-c7s100/work/src_gateless/ORGAN_NOTES.md	md	P1	coordinator	4416	done	dup:wave10/int-c7s100/work/src0/ORGAN_NOTES.md
wave10/int-c7s100/work/src_gateless/RESULTS_S10.md	md	P1	coordinator	14841	done	dup:wave10/int-c7s100/work/src0/RESULTS_S10.md
wave10/int-c7s100/work/src_gateless/check_c5redesign.py	py	P1	coordinator	8971	done	dup:wave10/int-c7s100/work/src0/check_c5redesign.py
wave10/int-c7s100/work/src_gateless/controls.zag	zag	P0	coordinator	36407	done	review: identical to src0 controls plus C7ARM/C7CAP positive-control telemetry (gateless-arm capability decomposition); compiles
wave10/int-c7s100/work/src_gateless/curriculum.zag	zag	P0	coordinator	5845	done	dup:wave10/int-c7s100/work/src0/curriculum.zag
wave10/int-c7s100/work/src_gateless/ledger.zag	zag	P0	coordinator	15236	done	dup:wave10/int-c7s100/work/src0/ledger.zag
wave10/int-c7s100/work/src_gateless/loop.zag	zag	P0	coordinator	21537	done	review: identical to src0 loop plus CHAIN_PROACTIVE print telemetry; compiles
wave10/int-c7s100/work/src_gateless/main.zag	zag	P0	coordinator	11019	done	review: identical to src0 main plus CAPCOMP telemetry line; compiles
wave10/int-c7s100/work/src_gateless/o2_eliminate.zag	zag	P0	coordinator	7859	done	dup:wave10/int-c7s100/work/src0/o2_eliminate.zag
wave10/int-c7s100/work/src_gateless/o4_recall.zag	zag	P0	coordinator	21188	done	dup:wave10/int-c7s100/work/src0/o4_recall.zag
wave10/int-c7s100/work/src_gateless/o5_govern.zag	zag	P0	coordinator	11526	done	dup:wave10/int-c7s100/work/src0/o5_govern.zag
wave10/int-c7s100/work/src_gateless/probes.zag	zag	P0	coordinator	25592	done	dup:wave10/int-c7s100/work/src0/probes.zag
wave10/int-c7s100/work/src_gateless/seam.zag	zag	P0	coordinator	23891	done	review: CALIBRATION VARIANT EXP-1 2026-09-20: O2-verdict refusal gate deliberately excised + CHAIN_ print telemetry; designed lesion-like positive control (pairs with C7ARM); not a system read
wave10/int-c7s100/work/src_gateless/substrate/R33_NATIVE_IO_V1.zag	zag	P0	coordinator	6533	done	dup:wave10/int-c7s100/work/src0/substrate/R33_NATIVE_IO_V1.zag
wave10/int-c7s100/work/src_gateless/substrate/R33_NATIVE_SHA256_V2.zag	zag	P0	coordinator	4787	done	dup:wave10/int-c7s100/work/src0/substrate/R33_NATIVE_SHA256_V2.zag
wave10/int-c7s100/work/src_gateless/substrate/cl/common.zag	zag	P0	coordinator	2289	done	dup:wave10/int-c7s100/work/src0/substrate/cl/common.zag
wave10/int-c7s100/work/src_gateless/substrate/o_audit.zag	zag	P0	coordinator	3699	done	dup:wave10/int-c7s100/work/src0/substrate/o_audit.zag
wave10/int-c7s100/work/src_inst/CHECK_REPORT.md	md	P1	coordinator	13142	done	dup:wave10/int-c7s100/work/src_gateless/CHECK_REPORT.md
wave10/int-c7s100/work/src_inst/CURRICULUM_NOTES.md	md	P1	coordinator	1925	done	dup:wave10/int-c7s100/work/src_gateless/CURRICULUM_NOTES.md
wave10/int-c7s100/work/src_inst/GLUE_NOTES.md	md	P1	coordinator	2145	done	dup:wave10/int-c7s100/work/src0/GLUE_NOTES.md
wave10/int-c7s100/work/src_inst/INTERFACE_HASHES.md	md	P1	coordinator	2221	done	dup:wave10/int-c7s100/work/src0/INTERFACE_HASHES.md
wave10/int-c7s100/work/src_inst/ORGAN_NOTES.md	md	P1	coordinator	4416	done	dup:wave10/int-c7s100/work/src0/ORGAN_NOTES.md
wave10/int-c7s100/work/src_inst/RESULTS_S10.md	md	P1	coordinator	14841	done	dup:wave10/int-c7s100/work/src0/RESULTS_S10.md
wave10/int-c7s100/work/src_inst/check_c5redesign.py	py	P1	coordinator	8971	done	dup:wave10/int-c7s100/work/src0/check_c5redesign.py
