path	kind	tier	owner	size	status	verdict
wave7/felt-intensity/felt.zag	zag	P0	coordinator	4722	done	PASS: W7 frozen mechanism clean — no RNG tokens, no ZNC-004/005/007/010/012 patterns; compiles via smoke build.
wave7/felt-intensity/felt_trial.zag	zag	P0	coordinator	18926	done	PASS: compiles natively with znc (abed8aa1); static scan clean, no randomness in decision paths.
wave7/felt-intensity/smoke.zag	zag	P0	coordinator	1493	done	PASS: compiles AND runs natively — SMOKE_FAILS,0 (8 CL_CHECKs: stage/add/slot/intensity/recompute/replay).
wave7/felt-intensity/substrate/R33_NATIVE_IO_V1.zag	zag	P0	coordinator	6533	done	PASS: canonical frozen R33 native substrate; no RNG; compiles as part of smoke build.
wave7/felt-intensity/substrate/R33_NATIVE_SHA256_V2.zag	zag	P0	coordinator	4787	done	PASS: canonical frozen R33 SHA256 substrate; no RNG; required by cl/common.zag.
wave7/felt-intensity/substrate/cl/common.zag	zag	P0	coordinator	2289	done	PASS: canonical frozen CL substrate; audit-entry layout helpers; no RNG.
wave7/formula-test-both/FORMULA_COMPARE.md	md	P1	coordinator	7230	done	review: numbers reproduce exactly via compare.py rerun (incl N v2 {166,416} wart); typo in Recommendation: '((m+3) mod 10 < 2)' should be '< 3' (rest of doc + script use <3; <2 would give yield 100 not 150). Ruling-1 natural/independent formula won — consistent.
wave7/formula-test-both/PREREG_COMPARE.md	md	P0	coordinator	3730	done	PASS: prereg properly pre-computation; C1-C6 bars match FORMULA_COMPARE checks; search procedure deterministic (exhaustive, lexicographic tiebreak).
wave7/formula-test-both/compare.py	py	P1	coordinator	4912	done	PASS: ran — output reproduces FORMULA_COMPARE.md exactly; pure deterministic arithmetic, no RNG; asserts determinism internally.
wave7/reasoning-control/PREREG.md	md	P0	coordinator	6079	done	PASS: bars (12/12/0/12, preds 0/4/8/12, S=82, rc 203/204, 2 commits/2 refusals) match TRIAL_RESULTS exactly; F1-F6 mechanical.
wave7/reasoning-control/REASONING_CONTROL.md	md	P1	coordinator	10933	done	PASS: spec consistent with RC1 40/40 PASS (known outcome); constitution-vs-reasoning line clear; op/gate semantics match trial evidence.
wave7/reasoning-control/TRIAL_RESULTS.md	md	P1	coordinator	5587	done	PASS: 40/40 claim matches known RC1 outcome; lying-prediction rollback + F3/F6 negatives disclosed; honest limits section present.
wave7/reasoning-control/trial/rc_trial.zag	zag	P0	coordinator	16189	done	PASS: compiles natively with znc (abed8aa1); no RNG, no miscompile patterns; imports wave4 il_core verbatim.
wave8/debate/PREREG_DEBATE.md	md	P0	coordinator	10650	done	PASS: frozen pre-build (A1-A3 pre-build); F1-F8 mechanical; weaken-then-kill semantics flagged vs open strength ruling.
wave8/debate/TRIAL_RESULTS.md	md	P1	coordinator	4060	done	PASS: all-bar PASS claims internally consistent; driver bug (450 extra TR_REVISE, rc=103) disclosed + fixed; fabrication-detection limits honest.
wave8/debate/debate.zag	zag	P0	coordinator	20916	done	PASS: compiles natively with znc (abed8aa1); no RNG, no miscompile patterns; all '};' hits are struct-literal terminators (safe).
wave8/debate/il_core.zag	zag	P0	coordinator	7247	done	PASS: byte-identical to wave4/integrity-ledger/il_core.zag (md5 8f92b44e) — F7 vendoring claim verified; compiled via debate build.
wave8/debate/substrate/R33_NATIVE_IO_V1.zag	zag	P0	coordinator	6533	done	dup:wave7/felt-intensity/substrate/R33_NATIVE_IO_V1.zag
wave8/debate/substrate/R33_NATIVE_SHA256_V2.zag	zag	P0	coordinator	4787	done	dup:wave7/felt-intensity/substrate/R33_NATIVE_SHA256_V2.zag
wave8/debate/substrate/cl/common.zag	zag	P0	coordinator	2289	done	dup:wave7/felt-intensity/substrate/cl/common.zag
wave8/felt-fidelity/FIDELITY_REPORT.md	md	P1	coordinator	11283	done	PASS: 'feeling inert' finding ((b) never-given-a-real-job, (a) compounding) consistent with downstream V3 K4+K3' RETIRE and reposition COUNTS-IN-DISGUISE verdicts.
wave8/felt-rebuild/COUNCIL_VERDICT.md	md	P0	coordinator	18748	done	PASS: three-fork arrangement + Refinement A/B recorded; V3 K4->no-reposition law consistent with A7; reposition ran under Micah's separate §16 deadlock authorization.
wave8/felt-rebuild/LEDGER_AUDIT.md	md	P0	coordinator	9163	done	review: audit internally consistent; claims 30 ledger dumps committed — CONFLICT: RESULTS_REPOSITION.md says dumps 'not committed'. Local VM has no git repo so commit state unverifiable here; flag for repo check.
