path	kind	tier	owner	size	status	verdict
wave10/int-c7s100/work/src_inst/loop.zag	zag	P0	coordinator	21537	done	PASS: byte arenas w/ explicit i32 accessors; sentinel tables explicitly initialized; no RNG/time; no dangerous typed-array casts; no deep else nesting
wave10/int-c7s100/work/src_inst/main.zag	zag	P0	coordinator	11019	done	PASS: compiles (611,649-byte binary); argv dispatch verified empirically — s2 emitted CHAIN_* lines, no USAGE; the ZNC-007 argc concern does NOT reproduce in this toolchain build
wave10/int-c7s100/work/src_inst/o2_eliminate.zag	zag	P0	coordinator	7859	done	PASS: preserves terminal REFUTED verdicts; corroborated thresholds; no RNG; matches frozen O2 API
wave10/int-c7s100/work/src_inst/o4_recall.zag	zag	P0	coordinator	21188	done	PASS: recall/trace composition per frozen API; no RNG; no dangerous casts
wave10/int-c7s100/work/src_inst/o5_govern.zag	zag	P0	coordinator	11526	done	PASS: governance gates per frozen API; no RNG; no dangerous casts
wave10/int-c7s100/work/src_inst/probes.zag	zag	P0	coordinator	25592	done	PASS: probe harnesses per frozen API; no RNG
wave10/int-c7s100/work/src_inst/seam.zag	zag	P0	coordinator	24196	done	PASS: intact variant — default C5 REFUTED-backed composition refusal enforced (the excised calibration variant lives in src_gateless, not this chunk)
wave10/int-c7s100/work/src_inst/substrate/R33_NATIVE_IO_V1.zag	zag	P0	coordinator	6533	done	PASS: committed substrate copy (native IO); no decision-path RNG
wave10/int-c7s100/work/src_inst/substrate/R33_NATIVE_SHA256_V2.zag	zag	P0	coordinator	4787	done	PASS: committed substrate copy (native SHA-256); imports R33_NATIVE_IO_V1
wave10/int-c7s100/work/src_inst/substrate/cl/common.zag	zag	P0	coordinator	2289	done	PASS: imports ../R33_NATIVE_SHA256_V2.zag; no RNG
wave10/int-c7s100/work/src_inst/substrate/o_audit.zag	zag	P0	coordinator	3699	done	review: 16-word audit layout correct (stage@52,d1@56,d2@60); FINDING: oa_chunk_set has if/else nesting beyond 5 levels (ZNC-013 miscompile pattern) — must be flattened before trusting this fn in this build
wave10/o2-appeal/O2_APPEAL_DESIGN.md	md	P1	coordinator	9978	done	review: design-only document, explicitly unapproved and unrun; identifies historical context, not completed evidence
wave10/o2-appeal/POSITION_A_APPEAL_BOARD.md	md	P1	coordinator	6834	done	review: design position A; coherent record of the appeal-board position; no runs claimed
wave10/o2-appeal/POSITION_B_REDTEAM.md	md	P1	coordinator	6819	done	review: design position B; coherent redteam position; no runs claimed
wave10/o2-appeal/POSITION_C_MINIMALIST.md	md	P1	coordinator	6963	done	review: design position C; coherent minimalist position; no runs claimed
wave10/o2-appeal/PREREG_O2_APPEAL_DRAFT.md	md	P0	coordinator	9406	done	review: draft prereg (P0); binding bars B1-B7 + calibration arms drafted; explicitly no runs occurred; keep as design record
wave10/rc3/CHANGES_VS_RC2.md	md	P1	coordinator	3032	done	review: documents the parameterized defect rule (offset,modulus,residue), phase bounds, item bases, RC_SMAX per-leg parameter; matches rc3_trial.zag and il_core_rc3.zag
wave10/rc3/PREREG_RC3.md	md	P0	coordinator	11861	done	review: 40 checks preregistered; amendment (A) enacted under overnight-agentic authority, flagged for Micah's retroactive review — a rejection voids the leg
wave10/rc3/RESULTS_RC3.md	md	P1	coordinator	4607	done	PASS: every material claim verified against the evidence dirs — 40/40 CL_CHECK, RC_FAILURES,0, run1==run2 byte-identical, IL_HEAD,8000, AUDIT_USED,13218; failed first run retained as defect record
wave10/rc3/il_core_rc3.zag	zag	P0	coordinator	7765	done	PASS: differs from the canonical wave-4 core only at the documented capacity/comment hunk; zero RNG tokens
wave10/rc3/rc3_mini.zag	zag	P0	coordinator	18436	done	PASS: equivalence-proof variant; honest placeholder import filled by run_equiv_rc3.sh; verified byte-identical check verdicts across the 128-cap and 10240-cap checkers
wave10/rc3/rc3_trial.zag	zag	P0	coordinator	18195	done	PASS: amendment-scoped changes only; 40/40 checks, replay_diff,0; note: negative-control evidence lived in /tmp/rc3_neg (now gone with /tmp) — regenerate with run_neg_rc3.sh
wave11/AMENDMENT_2026-09-20_RNG_ARM_B.md	md	P1	coordinator	1270	done	review: narrowly scoped to the historical fenced Arm B experimental arm; standing law unchanged — no randomness in TNN decision paths
wave11/PROGRAM_BRIEF.md	md	P1	coordinator	5756	done	review: consistent with program laws (no-RNG, byte-identical from full logged state, tests decide); documents the variation goal: output=f(input, full state)
wave11/build/COORDINATOR_LOG.md	md	P1	coordinator	1273	done	review: senses-sweep K1/K4 PASS and K2/K3/K5 NOT-TESTED accurately recorded; rng-auditor marked RUNNING at write time — now complete per this review
wave11/build/rng-auditor/src/canary.zag	zag	P0	coordinator	3438	done	PASS: compiles; selfcheck executed: CANARY RESULT: PASS, 8/8 rows; deterministic, no RNG
wave11/build/rng-auditor/src/canary_plant.zag	zag	P0	coordinator	3218	done	PASS (as fixture): compiles; planted fence-drop correctly yields CANARY RESULT: FAIL divergences=2 at rows 6,7 — the canary catches the plant as designed
wave11/build/rng-auditor/src/canary_rephrase.zag	zag	P0	coordinator	3015	done	review: metamorphic twin of the plant — same (buggy) semantics by construction; the plant persists under rephrase, attributing to SOURCE per the g1 §3e protocol
wave11/build/rng-auditor/src/certify.zag	zag	P0	coordinator	6342	done	PASS: compiles; behavior verified — cert_clean PASS, cert_rng FAIL (RNG hit line 3), cert_time FAIL (TIME hit line 3), cert_fenced PASS with allowlisted=1; documented thin textual tripwire (znc:allow-rng carve-out trust-based)
wave11/build/rng-auditor/src/gate_target.zag	zag	P0	coordinator	6970	done	PASS: gate test target; 4 argv configs incl. 3 deliberate red-team shapes (uninit, pid-salted order, wall-clock branch); clean config fully deterministic
wave11/build/rng-auditor/src/rerun_gate.zag	zag	P0	coordinator	11282	done	PASS: 4 deterministic perturbation runs, byte-diffs stdout/status/out.bin; documented limits — stderr not captured; the gate (not the thin scanner) is the approved no-RNG enforcement
wave11/build/rng-auditor/work/alloctest.zag	zag	P0	coordinator	679	done	review: allocator-behavior diagnostic probe (deliberately reads a freed/realloc'd block, prints raw pointers); gate-development fixture, not an enforcement gate
wave11/build/rng-auditor/work/cert_clean.zag	zag	P0	coordinator	59	done	review: certifier positive-control fixture; verified: CERT RESULT: PASS
wave11/build/rng-auditor/work/cert_fenced.zag	zag	P0	coordinator	245	done	review: certifier allowlist-path fixture (znc:allow-rng marker); verified: CERT RESULT: PASS allowlisted=1
wave11/build/rng-auditor/work/cert_rng.zag	zag	P0	coordinator	207	done	review: certifier negative-control fixture (getrandom via syscall 318); verified: CERT RESULT: FAIL (RNG hit)
wave11/build/rng-auditor/work/cert_time.zag	zag	P0	coordinator	185	done	review: certifier negative-control fixture (clock_gettime via syscall 228); verified: CERT RESULT: FAIL (TIME hit)
wave11/build/rng-auditor/work/certify.zag	zag	P0	coordinator	6342	done	dup:wave11/build/rng-auditor/src/certify.zag
wave11/build/rng-auditor/work/gate_target.zag	zag	P0	coordinator	6970	done	dup:wave11/build/rng-auditor/src/gate_target.zag
wave11/build/rng-auditor/work/hello.zag	zag	P0	coordinator	56	done	review: trivial smoke fixture (prints 'hi'); compiles
wave11/build/rng-auditor/work/orderdbg.zag	zag	P0	coordinator	860	done	review: pid/bucket-insertion debug probe; gate-development fixture
wave11/build/rng-auditor/work/orderdbg2.zag	zag	P0	coordinator	1739	done	review: pid-salted bucket-ordering debug probe; gate-development fixture
wave11/build/rng-auditor/work/pidt.zag	zag	P0	coordinator	292	done	review: pid arithmetic probe; gate-development fixture
