path	kind	tier	owner	size	status	verdict
docs/lab/prose-learning/v3/src/R33_NATIVE_SHA256_V2.zag	zag	P0	coordinator	4787	done	PASS: SHA-256 lib compiles (pinned znc, warnings only, benign); zero RNG; no miscompile patterns (malloc-sized ptrs, u8 arenas); constants correct.
docs/lab/prose-learning/v3/src/oracle3.py	py	P1	coordinator	28854	done	PASS: deterministic independent oracle for prose_learn3 (no RNG; docstring+grep clean); contract matches Zag header (byte-identical run log).
docs/lab/prose-learning/v3/src/prose_learn3.zag	zag	P0	coordinator	67756	done	PASS: compiles clean (228KB binary); zero RNG; ZNC-007 workaround in use ([]u8 arenas, no as []i32 casts); benign A0101 warning verified false-positive.
docs/lab/redteam/battery-design/BATTERY_HEALTH_AUDIT.md	md	P1	coordinator	5883	done	PASS: all claims reproduced by audit_batteries.py (2 conflicting NEG pairs -> 34/36 max; 50 cross-battery collisions non-issue; sol corpus 240/240 distinct).
docs/lab/redteam/battery-design/BLIND_SPOT_MAP.md	md	P1	coordinator	11489	done	PASS: per-instrument see/blind table consistent; wording discrepancies disclosed and parked.
docs/lab/redteam/battery-design/RANKED_ATTACKS.md	md	P1	coordinator	18809	done	PASS: attack #1 (kind-dispatch) confirmed mechanically in code (hypcomp_fact calls bat_kind).
docs/lab/redteam/battery-design/audit_batteries.py	py	P1	coordinator	6226	done	PASS: rc=0, stdlib-only, deterministic; reproduces md claims incl. kind-5 prereg typo (24->12) and bat_kind coupling.
docs/lab/units/arms/B-8/AMBIGUITIES-B8.md	md	P1	coordinator	3526	done	PASS: literal readings documented; A-B8-1 adjudicated in VERDICT §6 (8B-chunk granularity, freeze flag fired literally).
docs/lab/units/arms/B-8/VERDICT.md	md	P0	coordinator	9447	done	PASS: retirement/kill rules applied mechanically; B-8 retires, B-16/B-64 survive, family NOT killed (2x-on-M3 unreachable at ceiling; flagged to Micah).
docs/lab/units/arms/E/ARM_SPEC.md	md	P1	coordinator	4353	done	review: content PASS; stale path ~/workspace/docs/lab/units/arms/E/ in §6 (should be ~/workspace/tnn-lab/docs/lab/units/arms/E/).
docs/lab/units/arms/E/BUILD_LOG.md	md	P1	coordinator	4451	done	PASS: run table consistent with VERDICT (2.764x on equal M1); shard patches documented honestly.
docs/lab/units/arms/E/VERDICT.md	md	P0	coordinator	4066	done	PASS: kill fires mechanically (2.764x >= 2x, equal M1 both corpora); ledger-exclusion caveat disclosed.
docs/lab/units/arms/I2/ARM_SPEC.md	md	P1	coordinator	3593	done	PASS: mechanism + P=3 arbitration rule frozen and documented; deviation from I1 disclosed.
docs/lab/units/arms/I2/BUILD_LOG.md	md	P1	coordinator	2183	done	PASS: 2^25-slice and table-capacity defects fixed/documented; znc 002/003/004 workarounds noted.
docs/lab/units/arms/I2/VERDICT.md	md	P0	coordinator	4249	done	PASS: OR-criterion condition 2 fires (55.9% > 10% bar); I1 remains hierarchy candidate.
