path	kind	tier	owner	size	status	verdict
wave3/hypothesis-state-substrate/TRIAL_RESULTS.md	md	P1	coordinator	6085	done	PASS: 49 HSS_CHECK sites in trial.zag; commit-region code verified free of conf/claims/score state; no RNG anywhere; consistent with known outcomes.
wave3/hypothesis-state-substrate/hss.zag	zag	P0	coordinator	8152	done	PASS: znc check OK (via trial.zag); no RNG; no miscompile patterns (no []i32 casts, no slice-as-*u8, no chained field access).
wave3/hypothesis-state-substrate/r34_hypothesis_state_v1.zag	zag	P0	coordinator	4883	done	review: historical v1 substrate artifact; no RNG tokens. Note: quarantined module is R34 v3 (toy_core), not this v1 file.
wave3/hypothesis-state-substrate/trial.zag	zag	P0	coordinator	8454	done	PASS: znc check OK; 49 hss_check call sites; falsification tripwires F1-F4 armed (argmax control harness-only), none fired per report.
wave3/learner-driven-switching/PREREG_HT2.md	md	P0	coordinator	11643	done	PASS: internally consistent; prereg static bar (rng|episode|clock absent from ht2_learner.zag) verified 0 hits; amendment log pre-run.
wave3/learner-driven-switching/TRIAL_RESULTS_HT2.md	md	P1	coordinator	6697	done	PASS: 38 cl_check sites; per-episode attribution matches prereg; consistent with known HT2 outcome (toy 357-switch storm, 16/16 endpoints).
wave3/learner-driven-switching/TRIGGER_DESIGN.md	md	P1	coordinator	14541	done	PASS: design consistent with PREREG_HT2 + results; RNG discipline correctly scoped (world-side seeded scaffolding labeled, learner RNG-free).
wave3/learner-driven-switching/ht2/ctx_core.zag	zag	P0	coordinator	10670	done	PASS: znc check OK (via ht2_learner import); no RNG; byte-arena + explicit accessors, no znc miscompile patterns.
wave3/learner-driven-switching/ht2/ht2_learner.zag	zag	P0	coordinator	13429	done	PASS: znc check OK; prereg static grep verified (0 hits rng|episode|clock); causal-check + decision ledger present as designed.
wave3/learner-driven-switching/ht2/substrate/R33_NATIVE_IO_V1.zag	zag	P0	coordinator	6533	done	PASS: vendored IO lib; znc check OK via import chain; malloc-as-*u8 casts only (fine, not slice-as-*u8).
wave3/learner-driven-switching/ht2/substrate/R33_NATIVE_SHA256_V2.zag	zag	P0	coordinator	4787	done	PASS: vendored SHA256; typechecks via import chain; no RNG.
wave3/learner-driven-switching/ht2/substrate/cl/common.zag	zag	P0	coordinator	2289	done	PASS: cl_check/cl_number/cl_disjoint helpers; audit entry layout matches playbook (stage@52, d1@56, d2@60).
wave3/learner-driven-switching/ht2/substrate/cl/observation.zag	zag	P0	coordinator	3682	done	PASS: observation codec; no RNG; no miscompile patterns.
wave3/learner-driven-switching/ht2/substrate/cl/world.zag	zag	P0	coordinator	4100	done	review: contains world-side LCG in cw_step (rng state @w12) — harness world model only, comment explicitly scopes RNG to the world; not in any decision path.
wave3/learner-driven-switching/ht2/toy_core.zag	zag	P0	coordinator	7763	done	review: R34 v3 core (quarantined lineage) with dormant LCG explore — explore_enabled=0 at the only call site, r34v3_rng never invoked; expected-negative control reproducing the 357-switch storm via table dynamics, not RNG. No RNG in any active path.
wave3/learner-driven-switching/ht2/trial_ht2.zag	zag	P0	coordinator	25563	done	PASS: znc check OK; RNG confined to world-side curriculum scaffolding (seeded ht_next streams, prereg-declared); 38 cl_check sites match 38/38 claim.
wave3/lifecycle-as-advisor/ADVISORY_DESIGN.md	md	P1	coordinator	7625	done	PASS: interface contract consistent with PREREG + TRIAL_RESULTS; isolation guarantee verified in code (0 hits @import|MaStore|ma_ in adv_advisor.zag).
wave3/lifecycle-as-advisor/PREREG.md	md	P0	coordinator	8341	done	PASS: falsification bars clear; no RNG in system or harness (§8) verified; closed-form curricula as specified.
wave3/lifecycle-as-advisor/TRIAL_RESULTS.md	md	P1	coordinator	7366	done	PASS: MIXED verdict mechanically correct per prereg bars (2 wins/0 losses/4 ties; acceptance 59% in (5%,95%)); 19 CL_CHECK lines = 3x6 cells + determinism.
wave3/lifecycle-as-advisor/trial/adv_advisor.zag	zag	P0	coordinator	3275	done	PASS: znc check OK (via adv_trial import); zero imports, no store/slot/op references; signed suggest + delayed credit as designed; no RNG.
wave3/lifecycle-as-advisor/trial/adv_gate_test.zag	zag	P0	coordinator	1767	done	PASS: znc check OK; 8/8 cl_check sites match report; REFUSED_NOADVISE paths exercised incl. wrong-slot token and CORE-still-refused.
wave3/lifecycle-as-advisor/trial/adv_trial.zag	zag	P0	coordinator	22654	done	PASS: znc check OK; gated ma_kill_advised used for advice-arm kills; no RNG; closed-form curricula (imp/noise formulas match prereg).
wave3/lifecycle-as-advisor/trial/ma_common.zag	zag	P0	coordinator	2668	done	review: dead code — ma_rng_next LCG defined but never called anywhere in the trial (only the definition greps); harmless, flag for cleanup. Rest is deterministic helpers.
wave3/lifecycle-as-advisor/trial/substrate/R33_NATIVE_IO_V1.zag	zag	P0	coordinator	6533	done	dup:wave3/learner-driven-switching/ht2/substrate/R33_NATIVE_IO_V1.zag
wave3/lifecycle-as-advisor/trial/substrate/R33_NATIVE_SHA256_V2.zag	zag	P0	coordinator	4787	done	dup:wave3/learner-driven-switching/ht2/substrate/R33_NATIVE_SHA256_V2.zag
wave3/lifecycle-as-advisor/trial/substrate/cl/common.zag	zag	P0	coordinator	2289	done	dup:wave3/learner-driven-switching/ht2/substrate/cl/common.zag
wave3/lifecycle-as-advisor/trial/substrate/cl/observation.zag	zag	P0	coordinator	3682	done	dup:wave3/learner-driven-switching/ht2/substrate/cl/observation.zag
wave3/lifecycle-as-advisor/trial/substrate/cl/world.zag	zag	P0	coordinator	4100	done	dup:wave3/learner-driven-switching/ht2/substrate/cl/world.zag
wave3/native-structural-revision/DESIGN.md	md	P1	coordinator	9554	done	review: consistent with PREREG/TRIAL_RESULTS except §2 still predicts "2 promotes, 0 rollbacks" on SHIFT — stale vs amendment A3 (dip curriculum adds a rollback; results show 1). Flag for amendment note.
wave3/native-structural-revision/EVIDENCE_20260920T002045Z/sr_core.zag	zag	P0	coordinator	20551	done	review: attempt-1 mechanism snapshot (SR_FAILURES,35); superseded by final sr_core; kept as honest negative.
wave3/native-structural-revision/EVIDENCE_20260920T002045Z/trial_sr.zag	zag	P0	coordinator	13411	done	review: attempt-1 trial snapshot (35 failures, single-batch diagnosis flaw); superseded; evidence value only.
wave3/native-structural-revision/EVIDENCE_20260920T002155Z/sr_core.zag	zag	P0	coordinator	21521	done	review: attempt-2 mechanism snapshot (A1 fix in); identical copy also at 002251Z; superseded by final sr_core.
wave3/native-structural-revision/EVIDENCE_20260920T002155Z/trial_sr.zag	zag	P0	coordinator	14389	done	review: attempt-2 trial snapshot (SR_FAILURES,17); sum-rule R1 outside hypothesis neighborhood; superseded.
wave3/native-structural-revision/EVIDENCE_20260920T002251Z/sr_core.zag	zag	P0	coordinator	21521	done	dup:wave3/native-structural-revision/EVIDENCE_20260920T002155Z/sr_core.zag
wave3/native-structural-revision/EVIDENCE_20260920T002251Z/trial_sr.zag	zag	P0	coordinator	15199	done	review: attempt-2 second run snapshot (SR_FAILURES,15); trial-side fixes only (sr_core identical to 002155Z); superseded.
wave3/native-structural-revision/EVIDENCE_20260920T002401Z/sr_core.zag	zag	P0	coordinator	21887	done	dup:wave3/native-structural-revision/sr_core.zag
wave3/native-structural-revision/EVIDENCE_20260920T002401Z/trial_sr.zag	zag	P0	coordinator	16958	done	review: attempt-3 first passing snapshot (SR_FAILURES,0; checks 94/94); identical copy also at 002407Z; kept as evidence.
wave3/native-structural-revision/EVIDENCE_20260920T002407Z/sr_core.zag	zag	P0	coordinator	21887	done	dup:wave3/native-structural-revision/sr_core.zag
wave3/native-structural-revision/EVIDENCE_20260920T002407Z/trial_sr.zag	zag	P0	coordinator	16958	done	dup:wave3/native-structural-revision/EVIDENCE_20260920T002401Z/trial_sr.zag
wave3/native-structural-revision/EVIDENCE_20260920T002513Z/sr_core.zag	zag	P0	coordinator	21887	done	dup:wave3/native-structural-revision/sr_core.zag
wave3/native-structural-revision/EVIDENCE_20260920T002513Z/trial_sr.zag	zag	P0	coordinator	17044	done	dup:wave3/native-structural-revision/EVIDENCE_20260920T002523Z/trial_sr.zag
wave3/native-structural-revision/EVIDENCE_20260920T002519Z/sr_core.zag	zag	P0	coordinator	21887	done	dup:wave3/native-structural-revision/sr_core.zag
wave3/native-structural-revision/EVIDENCE_20260920T002519Z/trial_sr.zag	zag	P0	coordinator	17044	done	dup:wave3/native-structural-revision/EVIDENCE_20260920T002523Z/trial_sr.zag
wave3/native-structural-revision/EVIDENCE_20260920T002523Z/sr_core.zag	zag	P0	coordinator	21887	done	dup:wave3/native-structural-revision/sr_core.zag
wave3/native-structural-revision/EVIDENCE_20260920T002523Z/trial_sr.zag	zag	P0	coordinator	17044	done	PASS: znc check OK; newest passing snapshot — receipt shows checks_total=94 checks_bad=0, byte-identical runs (verified), SHA256SUMS verify; LCG confined to arm-1 world scaffolding (sr_gen_cue/sr_flip), prereg-declared.
wave3/native-structural-revision/PREREG.md	md	P0	coordinator	9623	done	PASS: amendments A1-A3 documented pre-pass with causes; kill bars (LEARNS/DOES-NOT-CHURN/VACUOUS/CHURN/WHITE-BOX) mechanically checkable; SHIFT-LCG scaffolding declared.
