path	kind	tier	owner	size	status	verdict
wave2/ruleslab/impl/sweep_p3_adaptive_eps_12345/trial.zag	zag	P0	coordinator	1703	done	review: fixed A/B/return driver (seed 12345); explore RNG lives in sibling learner_core.zag (seeded LCG, identical file in eps_999 dir), not in this driver
wave2/ruleslab/impl/sweep_p3_adaptive_eps_999/episode.zag	zag	P0	coordinator	3429	done	review: canonical episode harness (dup target for baseline + hyp_core copies); no RNG in the harness itself; pairs with variant learner_core
wave2/ruleslab/impl/sweep_p3_adaptive_eps_999/learner_core.zag	zag	P0	coordinator	4080	done	review: seeded LCG (trl_rng, rng*997+7919 mod 1000003) drives explore flips in trl_choose — RNG in this historical sweep variant's decision path; deterministic given seed but eps-explore by coin (remediation-era pattern)
wave2/ruleslab/impl/sweep_p3_adaptive_eps_999/trial.zag	zag	P0	coordinator	1701	done	review: fixed A/B/return driver (seed 999); pairs with learner_core above
wave2/whitebox/READER_BLOCKED_SPECS.md	md	P1	coordinator	5754	done	review: precise reader-blocked specs, consistent with STATE_SCHEMA; no stale claims vs known outcomes
wave2/whitebox/WHITEBOX_TESTS.md	md	P1	coordinator	6918	done	PASS: 43/43 claim consistent; contamination note correctly quarantines the R34-campaign reference while the whitebox tests stay untainted per workstream 2/8
wave3/INDEX.md	md	P1	coordinator	2601	done	PASS: 14 positive / 2 mixed / 3 negative / 1 blocked matches known outcomes; next-step (integrate five mechanisms, developmental curriculum at 10x) consistent
wave3/core-user-separation/PREREG.md	md	P0	coordinator	5299	done	PASS: complete falsifiable prereg (H1-H6), law-compliant — no RNG anywhere, designed adversary, byte-identical determinism clause
wave3/core-user-separation/SEPARATION_DESIGN.md	md	P1	coordinator	14530	done	PASS: internally consistent mechanism design; open items N1-N5 honestly scoped as specified-not-trialed
wave3/core-user-separation/TRIAL_RESULTS.md	md	P1	coordinator	4784	done	PASS: 127/127 CONFIRMED reproduced by my rebuild on pinned znc (MA_FAILURES,0, byte-identical reruns); scale honestly bounded
wave3/core-user-separation/trial/sep_core.zag	zag	P0	coordinator	21865	done	PASS: integer-only, no RNG; []u8 arenas with explicit accessors (ZNC-007-safe); invariants I1-I4 implemented as specified
wave3/core-user-separation/trial/sep_trial.zag	zag	P0	coordinator	11634	done	PASS: rebuilt and ran on pinned znc (exit 0, MA_FAILURES,0, 127 checks, MA_DONE); second run byte-identical
wave3/core-user-separation/trial/substrate/R33_NATIVE_IO_V1.zag	zag	P0	coordinator	6533	done	PASS: IO substrate; the as *u8 cast is on the _zag_malloc return, not slice-as-*u8 (ZNC-002 n/a); nio_alloc zero-fills; canonical copy for 2 dups
wave3/core-user-separation/trial/substrate/R33_NATIVE_SHA256_V2.zag	zag	P0	coordinator	4787	done	PASS: bounded native SHA-256 substrate, no RNG or miscompile-pattern flags; canonical copy for 2 dups
wave3/core-user-separation/trial/substrate/cl/common.zag	zag	P0	coordinator	2289	done	PASS: wire helpers (cl_check, cl_number, cl_hash_is); no flags; canonical copy for 2 dups
wave3/core-user-separation/trial/substrate/cl/observation.zag	zag	P0	coordinator	3682	done	PASS: observation envelope codec with sha256 integrity check; no flags; canonical copy for 2 dups
wave3/core-user-separation/trial/substrate/cl/world.zag	zag	P0	coordinator	4100	done	review: world-side LCG tick documented in source ("RNG belongs only to the world"); learner decision paths never read it — compliant with law; canonical copy for 2 dups
wave3/curiosity-substrate/PREREG.md	md	P0	coordinator	9755	done	review: BLOCKED amendment honest; doc-hygiene note: TRIAL_RESULTS renumbers criteria F1-F5 vs prereg F1-F4 (substance preserved, mapping inferable)
wave3/curiosity-substrate/SUBSTRATE_ANALYSIS.md	md	P1	coordinator	4357	done	PASS: source-accurate mechanism account; the 1e300->1e18 compiler-literal port diff verified present in current source
wave3/curiosity-substrate/TRIAL_RESULTS.md	md	P1	coordinator	5517	done	PASS: BLOCKED verdict honest (apparatus failure, not substrate vacuity); matches wave3/INDEX
wave3/curiosity-substrate/curiosity_trial.zag	zag	P0	coordinator	7296	done	PASS: deterministic design, zero RNG; source side clean — trial blocked per docs by ZNC-2026-09-19-001, not by this code
wave3/curiosity-substrate/curiosity_unit.zag	zag	P0	coordinator	4218	done	PASS: rebuilt and ran on pinned znc (WB_FAILURES,0, TOOLCHAIN_DEFECT=0); all three repo assertions hold
wave3/curiosity-substrate/curiosity_v1_native.zag	zag	P0	coordinator	4217	done	PASS: RNG-free curiosity substrate; port diff (1e18 for 1e300) documented at the line
wave3/developmental-curriculum/CURRICULUM.md	md	P1	coordinator	21889	done	PASS: design doc internally consistent; DC-0 exit gate (MA1 58/58) matches known outcomes; DC-1 status matches PILOT_RESULTS; contamination note present
wave3/developmental-curriculum/PILOT_RESULTS.md	md	P1	coordinator	6117	done	PASS: P1-P7 claims reproduced by my rebuild (S1+S4 both DC_FAILURES,0); contamination note quarantines tainted LH-5 quantities
wave3/developmental-curriculum/PREREG.md	md	P0	coordinator	10624	done	PASS: complete falsifiable prereg with program-law amendments; P3 bound-scoping documented as amendment in results, not a silent edit
wave3/developmental-curriculum/pilot/dc_ctx_core.zag	zag	P0	coordinator	10409	done	PASS: no RNG; []u8 arenas with explicit zeroing (belt-and-braces vs playbook); no miscompile patterns
wave3/developmental-curriculum/pilot/dc_pilot.zag	zag	P0	coordinator	14998	done	PASS: rebuilt and ran S1+S4 on pinned znc (DC_FAILURES,0 both legs; curriculum switches 7/13 = true flips; reruns byte-identical); _zag_arg(1) read ungated (ZNC-007-safe); 7-deep else-nesting executed correctly in this binary
wave3/developmental-curriculum/pilot/substrate/R33_NATIVE_IO_V1.zag	zag	P0	coordinator	6533	done	dup:wave3/core-user-separation/trial/substrate/R33_NATIVE_IO_V1.zag
