admit-V2-A-clean-0000	admit	1	931	1000	1	1
admit-V2-A-clean-0001	admit	1	931	500	1	1
admit-V2-A-clean-0002	admit	1	931	333	1	1
admit-V2-A-clean-0004	admit	1	931	200	1	1
admit-V2-A-clean-0006	admit	1	931	142	1	1
admit-V2-A-clean-0016	admit	1	931	58	1	1
admit-V2-A-clean-0020	admit	1	931	47	1	1
admit-V2-A-clean-0029	admit	1	931	33	1	1
admit-V2-A-clean-0038	admit	1	931	25	1	1
admit-V2-A-clean-0040	admit	1	931	24	1	1
admit-V2-A-clean-0047	admit	1	931	20	1	1
admit-V2-A-clean-0059	admit	1	425	83	1	1
admit-V2-A-clean-0060	admit	1	425	76	1	1
admit-V2-A-clean-0066	admit	1	425	52	1	1
admit-V2-A-clean-0072	admit	1	425	40	1	1
admit-V2-A-clean-0077	admit	1	425	33	1	1
admit-V2-A-clean-0081	admit	1	425	29	1	1
admit-V2-A-clean-0090	admit	1	425	23	1	1
admit-V2-A-clean-0095	admit	1	425	20	1	1
admit-V2-A-clean-0099	admit	1	763	250	1	1
admit-V2-A-decoy-0000	admit	1	710	1000	1	1
admit-V2-A-decoy-0001	admit	1	710	500	1	1
admit-V2-A-decoy-0002	admit	1	710	333	1	1
admit-V2-A-decoy-0003	admit	1	710	250	1	1
admit-V2-A-decoy-0004	admit	1	710	200	1	1
admit-V2-A-decoy-0005	admit	1	710	166	1	1
admit-V2-A-decoy-0006	admit	1	710	142	1	1
admit-V2-A-decoy-0007	admit	1	710	125	1	1
admit-V2-A-decoy-0008	admit	1	710	111	1	1
admit-V2-A-decoy-0009	admit	1	710	100	1	1
admit-V2-A-decoy-0010	admit	1	710	90	1	1
admit-V2-A-decoy-0011	admit	1	710	83	1	1
admit-V2-A-decoy-0012	admit	1	710	76	1	1
admit-V2-A-decoy-0013	admit	1	710	71	1	1
admit-V2-A-decoy-0014	admit	1	710	66	1	1
admit-V2-A-decoy-0015	admit	1	710	62	1	1
admit-V2-A-decoy-0016	admit	1	710	58	1	1
admit-V2-A-decoy-0017	admit	1	710	55	1	1
admit-V2-A-decoy-0018	admit	1	710	52	1	1
admit-V2-A-decoy-0019	admit	1	931	1000	1	1
admit-V2-A-decoy-0020	admit	1	931	500	1	1
admit-V2-A-decoy-0021	admit	1	931	333	1	1
admit-V2-A-decoy-0022	admit	1	931	250	1	1
admit-V2-A-decoy-0023	admit	1	931	200	1	1
admit-V2-A-decoy-0024	admit	1	931	166	1	1
admit-V2-A-decoy-0025	admit	1	931	142	1	1
admit-V2-A-decoy-0026	admit	1	931	125	1	1
admit-V2-A-decoy-0027	admit	1	931	111	1	1
admit-V2-A-decoy-0028	admit	1	764	1000	1	1
admit-V2-A-decoy-0029	admit	1	764	500	1	1
admit-V2-A-decoy-0030	admit	1	764	333	1	1
admit-V2-A-decoy-0031	admit	1	764	250	1	1
admit-V2-A-decoy-0032	admit	1	764	200	1	1
admit-V2-A-decoy-0033	admit	1	764	166	1	1
admit-V2-A-decoy-0034	admit	1	764	142	1	1
admit-V2-A-decoy-0035	admit	1	764	125	1	1
admit-V2-A-decoy-0036	admit	1	764	111	1	1
admit-V2-A-decoy-0037	admit	1	764	100	1	1
admit-V2-A-decoy-0038	admit	1	764	90	1	1
admit-V2-A-decoy-0039	admit	1	764	83	1	1
admit-V2-A-decoy-0040	admit	1	764	76	1	1
admit-V2-A-decoy-0041	admit	1	764	71	1	1
admit-V2-A-decoy-0042	admit	1	764	66	1	1
admit-V2-A-decoy-0043	admit	1	764	62	1	1
admit-V2-A-decoy-0044	admit	1	764	58	1	1
admit-V2-A-decoy-0045	admit	1	764	55	1	1
admit-V2-A-decoy-0046	admit	1	764	52	1	1
admit-V2-A-decoy-0047	admit	1	764	50	1	1
admit-V2-A-decoy-0048	admit	1	764	47	1	1
admit-V2-A-decoy-0049	admit	1	764	45	1	1
admit-V2-A-decoy-0050	admit	1	764	43	1	1
admit-V2-A-decoy-0051	admit	1	764	41	1	1
admit-V2-A-install-0000	admit	1	710	1000	1	1
admit-V2-A-install-0001	admit	1	710	500	1	1
admit-V2-A-install-0002	admit	1	710	333	1	1
admit-V2-A-install-0003	admit	1	710	250	1	1
admit-V2-A-install-0004	admit	1	710	200	1	1
admit-V2-A-install-0005	admit	1	710	166	1	1
admit-V2-A-install-0006	admit	1	710	142	1	1
admit-V2-A-install-0007	admit	1	710	125	1	1
admit-V2-A-install-0008	admit	1	710	111	1	1
admit-V2-A-install-0009	admit	1	710	100	1	1
admit-V2-A-install-0010	admit	1	710	90	1	1
admit-V2-A-install-0011	admit	1	710	83	1	1
admit-V2-A-install-0012	admit	1	710	76	1	1
admit-V2-A-install-0013	admit	1	710	71	1	1
admit-V2-A-install-0014	admit	1	710	66	1	1
admit-V2-A-install-0015	admit	1	710	62	1	1
admit-V2-A-install-0016	admit	1	931	1000	1	1
admit-V2-A-install-0017	admit	1	931	500	1	1
admit-V2-A-install-0018	admit	1	931	333	1	1
admit-V2-A-install-0019	admit	1	931	250	1	1
admit-V2-A-install-0020	admit	1	931	200	1	1
admit-V2-A-install-0021	admit	1	931	166	1	1
admit-V2-A-install-0022	admit	1	931	142	1	1
admit-V2-A-install-0023	admit	1	931	125	1	1
admit-V2-A-install-0024	admit	1	764	1000	1	1
admit-V2-A-install-0025	admit	1	764	500	1	1
admit-V2-A-install-0026	admit	1	764	333	1	1
admit-V2-A-install-0027	admit	1	764	250	1	1
admit-V2-A-install-0028	admit	1	764	200	1	1
admit-V2-A-install-0029	admit	1	764	166	1	1
admit-V2-A-install-0030	admit	1	764	142	1	1
admit-V2-A-install-0031	admit	1	764	125	1	1
admit-V2-A-install-0032	admit	1	764	111	1	1
admit-V2-A-install-0033	admit	1	764	100	1	1
admit-V2-A-install-0034	admit	1	764	90	1	1
admit-V2-A-install-0035	admit	1	764	83	1	1
admit-V2-A-install-0036	admit	1	764	76	1	1
admit-V2-A-install-0037	admit	1	764	71	1	1
admit-V2-A-install-0038	admit	1	764	66	1	1
admit-V2-A-install-0039	admit	1	764	62	1	1
admit-V2-A-install-0040	admit	1	764	58	1	1
admit-V2-A-install-0041	admit	1	764	55	1	1
admit-V2-A-install-0042	admit	1	764	52	1	1
admit-V2-A-install-0043	admit	1	764	50	1	1
admit-V2-A-withhold-0000	admit	1	931	1000	1	1
admit-V2-A-withhold-0001	admit	1	931	500	1	1
admit-V2-A-withhold-0002	admit	1	931	333	1	1
admit-V2-A-withhold-0003	admit	1	931	250	1	1
admit-V2-A-withhold-0004	admit	1	931	200	1	1
admit-V2-A-withhold-0005	admit	1	931	166	1	1
admit-V2-A-withhold-0006	admit	1	931	142	1	1
admit-V2-A-withhold-0007	admit	1	931	125	1	1
admit-V2-D-clean-0000	admit	1	931	1000	1	1
admit-V2-D-clean-0001	admit	1	931	500	1	1
admit-V2-D-clean-0002	admit	1	931	333	1	1
admit-V2-D-clean-0003	admit	1	931	250	1	1
admit-V2-D-clean-0004	admit	1	931	200	1	1
admit-V2-D-clean-0006	admit	1	931	142	1	1
admit-V2-D-clean-0012	admit	1	931	76	1	1
admit-V2-D-clean-0013	admit	1	931	71	1	1
admit-V2-D-clean-0016	admit	1	931	58	1	1
admit-V2-D-clean-0057	admit	1	425	100	1	1
admit-V2-D-clean-0059	admit	1	425	83	1	1
admit-V2-D-clean-0060	admit	1	425	76	1	1
admit-V2-D-clean-0061	admit	1	425	71	1	1
admit-V2-D-clean-0066	admit	1	425	52	1	1
admit-V2-D-clean-0067	admit	1	425	50	1	1
admit-V2-D-clean-0074	admit	1	425	37	1	1
admit-V2-D-clean-0082	admit	1	425	28	1	1
admit-V2-D-clean-0193	admit	1	425	500	1	1
admit-V2-D-clean-0194	admit	1	425	333	1	1
admit-V2-D-clean-0245	admit	1	600	166	1	1
admit-V2-D-decoy-0000	admit	1	710	1000	1	1
admit-V2-D-decoy-0001	admit	1	710	500	1	1
admit-V2-D-decoy-0002	admit	1	710	333	1	1
admit-V2-D-decoy-0003	admit	1	710	250	1	1
admit-V2-D-decoy-0004	admit	1	710	200	1	1
admit-V2-D-decoy-0005	admit	1	710	166	1	1
admit-V2-D-decoy-0006	admit	1	710	142	1	1
admit-V2-D-decoy-0007	admit	1	710	125	1	1
admit-V2-D-decoy-0008	admit	1	710	111	1	1
admit-V2-D-decoy-0009	admit	1	710	100	1	1
admit-V2-D-decoy-0010	admit	1	710	90	1	1
admit-V2-D-decoy-0011	admit	1	710	83	1	1
admit-V2-D-decoy-0012	admit	1	710	76	1	1
admit-V2-D-decoy-0013	admit	1	710	71	1	1
admit-V2-D-decoy-0014	admit	1	710	66	1	1
admit-V2-D-decoy-0015	admit	1	710	62	1	1
admit-V2-D-decoy-0016	admit	1	710	58	1	1
admit-V2-D-decoy-0017	admit	1	710	55	1	1
admit-V2-D-decoy-0018	admit	1	710	52	1	1
admit-V2-D-decoy-0019	admit	1	931	1000	1	1
admit-V2-D-decoy-0020	admit	1	931	500	1	1
admit-V2-D-decoy-0021	admit	1	931	333	1	1
admit-V2-D-decoy-0022	admit	1	931	250	1	1
admit-V2-D-decoy-0023	admit	1	931	200	1	1
admit-V2-D-decoy-0024	admit	1	931	166	1	1
admit-V2-D-decoy-0025	admit	1	931	142	1	1
admit-V2-D-decoy-0026	admit	1	931	125	1	1
admit-V2-D-decoy-0027	admit	1	931	111	1	1
admit-V2-D-decoy-0028	admit	1	764	1000	1	1
admit-V2-D-decoy-0029	admit	1	764	500	1	1
admit-V2-D-decoy-0030	admit	1	764	333	1	1
admit-V2-D-decoy-0031	admit	1	764	250	1	1
admit-V2-D-decoy-0032	admit	1	764	200	1	1
admit-V2-D-decoy-0033	admit	1	764	166	1	1
admit-V2-D-decoy-0034	admit	1	764	142	1	1
admit-V2-D-decoy-0035	admit	1	764	125	1	1
admit-V2-D-decoy-0036	admit	1	764	111	1	1
admit-V2-D-decoy-0037	admit	1	764	100	1	1
admit-V2-D-decoy-0038	admit	1	764	90	1	1
admit-V2-D-decoy-0039	admit	1	764	83	1	1
admit-V2-D-decoy-0040	admit	1	764	76	1	1
admit-V2-D-decoy-0041	admit	1	764	71	1	1
admit-V2-D-decoy-0042	admit	1	764	66	1	1
admit-V2-D-decoy-0043	admit	1	764	62	1	1
admit-V2-D-decoy-0044	admit	1	764	58	1	1
admit-V2-D-decoy-0045	admit	1	764	55	1	1
admit-V2-D-decoy-0046	admit	1	764	52	1	1
admit-V2-D-decoy-0047	admit	1	764	50	1	1
admit-V2-D-decoy-0048	admit	1	764	47	1	1
admit-V2-D-decoy-0049	admit	1	764	45	1	1
admit-V2-D-decoy-0050	admit	1	764	43	1	1
admit-V2-D-decoy-0051	admit	1	764	41	1	1
admit-V2-D-install-0000	admit	1	710	1000	1	1
admit-V2-D-install-0001	admit	1	710	500	1	1
admit-V2-D-install-0002	admit	1	710	333	1	1
admit-V2-D-install-0003	admit	1	710	250	1	1
admit-V2-D-install-0004	admit	1	710	200	1	1
admit-V2-D-install-0005	admit	1	710	166	1	1
admit-V2-D-install-0006	admit	1	710	142	1	1
admit-V2-D-install-0007	admit	1	710	125	1	1
admit-V2-D-install-0008	admit	1	710	111	1	1
admit-V2-D-install-0009	admit	1	710	100	1	1
admit-V2-D-install-0010	admit	1	710	90	1	1
admit-V2-D-install-0011	admit	1	710	83	1	1
admit-V2-D-install-0012	admit	1	710	76	1	1
admit-V2-D-install-0013	admit	1	710	71	1	1
admit-V2-D-install-0014	admit	1	710	66	1	1
admit-V2-D-install-0015	admit	1	710	62	1	1
admit-V2-D-install-0016	admit	1	931	1000	1	1
admit-V2-D-install-0017	admit	1	931	500	1	1
admit-V2-D-install-0018	admit	1	931	333	1	1
admit-V2-D-install-0019	admit	1	931	250	1	1
admit-V2-D-install-0020	admit	1	931	200	1	1
admit-V2-D-install-0021	admit	1	931	166	1	1
admit-V2-D-install-0022	admit	1	931	142	1	1
admit-V2-D-install-0023	admit	1	931	125	1	1
admit-V2-D-install-0024	admit	1	764	1000	1	1
admit-V2-D-install-0025	admit	1	764	500	1	1
admit-V2-D-install-0026	admit	1	764	333	1	1
admit-V2-D-install-0027	admit	1	764	250	1	1
admit-V2-D-install-0028	admit	1	764	200	1	1
admit-V2-D-install-0029	admit	1	764	166	1	1
admit-V2-D-install-0030	admit	1	764	142	1	1
admit-V2-D-install-0031	admit	1	764	125	1	1
admit-V2-D-install-0032	admit	1	764	111	1	1
admit-V2-D-install-0033	admit	1	764	100	1	1
admit-V2-D-install-0034	admit	1	764	90	1	1
admit-V2-D-install-0035	admit	1	764	83	1	1
admit-V2-D-install-0036	admit	1	764	76	1	1
admit-V2-D-install-0037	admit	1	764	71	1	1
admit-V2-D-install-0038	admit	1	764	66	1	1
admit-V2-D-install-0039	admit	1	764	62	1	1
admit-V2-D-install-0040	admit	1	764	58	1	1
admit-V2-D-install-0041	admit	1	764	55	1	1
admit-V2-D-install-0042	admit	1	764	52	1	1
admit-V2-D-install-0043	admit	1	764	50	1	1
admit-V2-D-withhold-0000	admit	1	931	1000	1	1
admit-V2-D-withhold-0001	admit	1	931	500	1	1
admit-V2-D-withhold-0002	admit	1	931	333	1	1
admit-V2-D-withhold-0003	admit	1	931	250	1	1
admit-V2-D-withhold-0004	admit	1	931	200	1	1
admit-V2-D-withhold-0012	admit	1	931	76	1	1
admit-V2-D-withhold-0013	admit	1	931	71	1	1
admit-V2-D-withhold-0020	admit	1	931	47	1	1
revoke-mech-a0-rt1	revoke	1	500	142	1	1
revoke-mech-a0-rt2	revoke	1	500	142	1	1
revoke-mech-a0-rt3	revoke	1	500	142	1	1
revoke-mech-a1-rt1	revoke	1	500	142	1	1
revoke-mech-a1-rt2	revoke	1	500	142	1	1
revoke-mech-a1-rt3	revoke	1	500	142	1	1
revoke-mech-a2-rt1	revoke	1	500	142	1	1
revoke-mech-a2-rt2	revoke	1	500	142	1	1
revoke-mech-a2-rt3	revoke	1	500	142	1	1
revoke-mech-a3-rt1	revoke	1	500	142	1	1
revoke-mech-a3-rt2	revoke	1	500	142	1	1
revoke-mech-a3-rt3	revoke	1	500	142	1	1
revoke-mech-b1-rt1	revoke	1	500	142	1	1
revoke-mech-b1-rt2	revoke	1	500	142	1	1
revoke-mech-b1-rt3	revoke	1	500	142	1	1
revoke-mech-b2-rt1	revoke	1	500	142	1	1
revoke-mech-b2-rt2	revoke	1	500	142	1	1
revoke-mech-b2-rt3	revoke	1	500	142	1	1
revoke-mech-c1-rt1	revoke	1	500	142	1	1
revoke-mech-c1-rt2	revoke	1	500	142	1	1
revoke-mech-c1-rt3	revoke	1	500	142	1	1
revoke-mech-c2-rt1	revoke	1	500	142	1	1
revoke-mech-c2-rt2	revoke	1	500	142	1	1
revoke-mech-c2-rt3	revoke	1	500	142	1	1
revoke-mech-c3-rt1	revoke	1	500	142	1	1
revoke-mech-c3-rt2	revoke	1	500	142	1	1
revoke-mech-c3-rt3	revoke	1	500	142	1	1
revoke-mech-c4-rt1	revoke	1	500	142	1	1
revoke-mech-c4-rt2	revoke	1	500	142	1	1
revoke-mech-c4-rt3	revoke	1	500	142	1	1
revoke-mech-fl2-rt1	revoke	1	500	142	1	1
revoke-mech-fl2-rt2	revoke	1	500	142	1	1
revoke-mech-fl2-rt3	revoke	1	500	142	1	1
revoke-r2-a2-A	revoke	1	500	100	1	1
revoke-r2-a2-A-kb-a1	revoke	1	500	1000	1	1
revoke-r2-a2-A-kb-a2	revoke	1	500	1000	1	1
revoke-r2-a2-B	revoke	1	500	111	1	1
revoke-r2-a2-B-kb-b1	revoke	1	500	1000	1	1
revoke-r2-a2-C	revoke	1	500	100	1	1
revoke-r2-a2-C-kb-c1	revoke	1	500	1000	1	1
revoke-r2-a2-D	revoke	1	500	100	1	1
revoke-r2-a2-D-kb-d1	revoke	1	500	1000	1	1
revoke-r2-a2-D-kb-d2	revoke	1	500	1000	1	1
revoke-r2-a2-E	revoke	1	500	100	1	1
revoke-r2-a2-E-kb-e1	revoke	1	500	1000	1	1
revoke-r2-a2-E-kb-e2	revoke	1	500	1000	1	1
revoke-r2-a2-F	revoke	1	500	111	1	1
revoke-r2-a2-F-kb-f1	revoke	1	500	1000	1	1
revoke-r2-a2-fid	revoke	1	500	333	1	1
revoke-r2-a3-A	revoke	1	500	100	1	1
revoke-r2-a3-A-kb-a1	revoke	1	500	1000	1	1
revoke-r2-a3-A-kb-a2	revoke	1	500	1000	1	1
revoke-r2-a3-B	revoke	1	500	111	1	1
revoke-r2-a3-B-kb-b1	revoke	1	500	1000	1	1
revoke-r2-a3-C	revoke	1	500	100	1	1
revoke-r2-a3-C-kb-c1	revoke	1	500	1000	1	1
revoke-r2-a3-D	revoke	1	500	100	1	1
revoke-r2-a3-D-kb-d1	revoke	1	500	1000	1	1
revoke-r2-a3-D-kb-d2	revoke	1	500	1000	1	1
revoke-r2-a3-E	revoke	1	500	100	1	1
revoke-r2-a3-E-kb-e1	revoke	1	500	1000	1	1
revoke-r2-a3-E-kb-e2	revoke	1	500	1000	1	1
revoke-r2-a3-F	revoke	1	500	111	1	1
revoke-r2-a3-F-kb-f1	revoke	1	500	1000	1	1
revoke-r2-a3-fid	revoke	1	500	333	1	1
revoke-r2-b1-A	revoke	1	500	100	1	1
revoke-r2-b1-A-kb-a1	revoke	1	500	1000	1	1
revoke-r2-b1-A-kb-a2	revoke	1	500	1000	1	1
revoke-r2-b1-B	revoke	1	500	111	1	1
revoke-r2-b1-B-kb-b1	revoke	1	500	1000	1	1
revoke-r2-b1-C	revoke	1	500	100	1	1
revoke-r2-b1-C-kb-c1	revoke	1	500	1000	1	1
revoke-r2-b1-D	revoke	1	500	100	1	1
revoke-r2-b1-D-kb-d1	revoke	1	500	1000	1	1
revoke-r2-b1-D-kb-d2	revoke	1	500	1000	1	1
revoke-r2-b1-E	revoke	1	500	100	1	1
revoke-r2-b1-E-kb-e1	revoke	1	500	1000	1	1
revoke-r2-b1-E-kb-e2	revoke	1	500	1000	1	1
revoke-r2-b1-F	revoke	1	500	111	1	1
revoke-r2-b1-F-kb-f1	revoke	1	500	1000	1	1
revoke-r2-b1-fid	revoke	1	500	333	1	1
revoke-r2-default-A	revoke	1	500	100	1	1
revoke-r2-default-A-kb-a1	revoke	1	500	1000	1	1
revoke-r2-default-A-kb-a2	revoke	1	500	1000	1	1
revoke-r2-default-B	revoke	1	500	100	1	1
revoke-r2-default-B-kb-b1	revoke	1	500	1000	1	1
revoke-r2-default-C	revoke	1	500	100	1	1
revoke-r2-default-C-kb-c1	revoke	1	500	1000	1	1
revoke-r2-default-D	revoke	1	500	100	1	1
revoke-r2-default-D-kb-d1	revoke	1	500	1000	1	1
revoke-r2-default-D-kb-d2	revoke	1	500	1000	1	1
revoke-r2-default-E	revoke	1	500	100	1	1
revoke-r2-default-E-kb-e1	revoke	1	500	1000	1	1
revoke-r2-default-E-kb-e2	revoke	1	500	1000	1	1
revoke-r2-default-F	revoke	1	500	100	1	1
revoke-r2-default-F-kb-f1	revoke	1	500	1000	1	1
revoke-r2-default-fid	revoke	1	500	333	1	1
revoke-r2-f3-A	revoke	1	500	90	1	1
revoke-r2-f3-A-kb-a1	revoke	1	500	1000	1	1
revoke-r2-f3-A-kb-a2	revoke	1	500	1000	1	1
revoke-r2-f3-B	revoke	1	500	90	1	1
revoke-r2-f3-B-kb-b1	revoke	1	500	1000	1	1
revoke-r2-f3-C	revoke	1	500	90	1	1
revoke-r2-f3-C-kb-c1	revoke	1	500	1000	1	1
revoke-r2-f3-D	revoke	1	500	90	1	1
revoke-r2-f3-D-kb-d1	revoke	1	500	1000	1	1
revoke-r2-f3-D-kb-d2	revoke	1	500	1000	1	1
revoke-r2-f3-E	revoke	1	500	90	1	1
revoke-r2-f3-E-kb-e1	revoke	1	500	1000	1	1
revoke-r2-f3-E-kb-e2	revoke	1	500	1000	1	1
revoke-r2-f3-F	revoke	1	500	90	1	1
revoke-r2-f3-F-kb-f1	revoke	1	500	1000	1	1
revoke-r2-f3-fid	revoke	1	500	333	1	1
logic-g_cau-GU-01	logic	1	500	1000	1	1
logic-g_cau-GU-02	logic	1	500	1000	1	1
logic-g_cau-GU-03	logic	1	500	1000	1	1
logic-g_cau-GU-04	logic	1	500	1000	1	1
logic-g_cau-GU-05	logic	1	500	1000	1	1
logic-g_cau-GU-06	logic	1	500	1000	1	1
logic-g_cau-GU-07	logic	1	500	1000	1	1
logic-g_cau-GU-08	logic	1	500	1000	1	1
logic-g_cau-GU-09	logic	1	500	500	1	1
logic-g_cau-GU-10	logic	1	500	1000	1	1
logic-g_cau-GU-11	logic	1	500	1000	1	1
logic-g_cau-GU-12	logic	1	500	1000	1	1
logic-g_cau-GU-13	logic	1	500	1000	1	1
logic-g_cau-GU-14	logic	1	500	1000	1	1
logic-g_cau-GU-15	logic	1	500	1000	1	1
logic-g_cau-GU-16	logic	1	500	500	1	1
logic-g_cau-GU-17	logic	1	500	1000	1	1
logic-g_cau-GU-18	logic	1	500	1000	1	1
logic-g_cau-GU-19	logic	1	500	1000	1	1
logic-g_cau-GU-20	logic	1	500	1000	1	1
logic-g_cmp-GM-01	logic	1	500	1000	1	1
logic-g_cmp-GM-02	logic	1	500	1000	1	1
logic-g_cmp-GM-03	logic	1	500	1000	1	1
logic-g_cmp-GM-04	logic	1	500	1000	1	1
logic-g_cmp-GM-05	logic	1	500	1000	1	1
logic-g_cmp-GM-06	logic	1	500	1000	1	1
logic-g_cmp-GM-07	logic	1	500	1000	1	1
logic-g_cmp-GM-08	logic	1	500	1000	1	1
logic-g_cmp-GM-09	logic	1	500	1000	1	1
logic-g_cmp-GM-10	logic	1	500	1000	1	1
logic-g_cmp-GM-11	logic	1	500	1000	1	1
logic-g_cmp-GM-12	logic	1	500	1000	1	1
logic-g_cmp-GM-13	logic	1	500	1000	1	1
logic-g_cmp-GM-14	logic	1	500	1000	1	1
logic-g_cmp-GM-15	logic	1	500	1000	1	1
logic-g_cmp-GM-16	logic	1	500	1000	1	1
logic-g_cmp-GM-17	logic	1	500	1000	1	1
logic-g_cmp-GM-18	logic	1	500	1000	1	1
logic-g_cmp-GM-19	logic	1	500	1000	1	1
logic-g_cmp-GM-20	logic	1	500	1000	1	1
logic-g_con-GC-01	logic	1	500	1000	1	1
logic-g_con-GC-02	logic	1	500	1000	1	1
logic-g_con-GC-03	logic	1	500	1000	1	1
logic-g_con-GC-04	logic	1	500	1000	1	1
logic-g_con-GC-05	logic	1	500	1000	1	1
logic-g_con-GC-06	logic	1	500	1000	1	1
logic-g_con-GC-07	logic	1	500	1000	1	1
logic-g_con-GC-08	logic	1	500	1000	1	1
logic-g_con-GC-09	logic	1	500	1000	1	1
logic-g_con-GC-10	logic	1	500	1000	1	1
logic-g_con-GC-11	logic	1	500	1000	1	1
logic-g_con-GC-12	logic	1	500	1000	1	1
logic-g_con-GC-13	logic	1	500	1000	1	1
logic-g_con-GC-14	logic	1	500	1000	1	1
logic-g_con-GC-15	logic	1	500	1000	1	1
logic-g_con-GC-16	logic	1	500	1000	1	1
logic-g_con-GC-17	logic	1	500	1000	1	1
logic-g_con-GC-18	logic	1	500	1000	1	1
logic-g_con-GC-19	logic	1	500	1000	1	1
logic-g_con-GC-20	logic	1	500	1000	1	1
logic-g_cond-GD-01	logic	1	500	500	1	1
logic-g_cond-GD-02	logic	1	500	500	1	1
logic-g_cond-GD-03	logic	1	500	500	1	1
logic-g_cond-GD-04	logic	1	500	500	1	1
logic-g_cond-GD-05	logic	1	500	1000	1	1
logic-g_cond-GD-06	logic	1	500	500	1	1
logic-g_cond-GD-07	logic	1	500	500	1	1
logic-g_cond-GD-08	logic	1	500	500	1	1
logic-g_cond-GD-09	logic	1	500	333	1	1
logic-g_cond-GD-10	logic	1	500	500	1	1
logic-g_cond-GD-11	logic	1	500	1000	1	1
logic-g_cond-GD-12	logic	1	500	1000	1	1
logic-g_cond-GD-13	logic	1	500	333	1	1
logic-g_cond-GD-14	logic	1	500	500	1	1
logic-g_cond-GD-15	logic	1	500	1000	1	1
logic-g_cond-GD-16	logic	1	500	500	1	1
