T1C-001	t1trap	1	1	1	500
T1C-002	t1trap	1	1	1	1000
T1C-003	t1trap	1	1	1	1000
T1C-004	t1trap	1	1	1	1000
T1C-005	t1trap	1	1	1	1000
T1C-006	t1trap	1	1	1	1000
T1C-007	t1trap	1	1	1	1000
T1C-008	t1trap	1	1	1	1000
T1C-009	t1trap	1	1	1	1000
T1C-010	t1trap	1	1	1	1000
T1C-011	t1trap	1	1	1	1000
T1C-012	t1trap	1	1	1	1000
T1T-001	t1trap	1	1	0	1000
T1T-002	t1trap	1	1	0	923
T1T-003	t1trap	1	1	0	857
T1T-004	t1trap	1	1	0	800
T1T-005	t1trap	1	1	0	750
T1T-006	t1trap	1	1	0	705
T1T-007	t1trap	1	1	0	666
T1T-008	t1trap	1	1	0	631
T1T-009	t1trap	1	1	0	600
T1T-010	t1trap	1	1	0	571
T1T-011	t1trap	1	1	0	545
T1T-012	t1trap	1	1	0	521
T1W-001	t1trap	1	1	0	500
T1W-002	t1trap	1	1	0	480
T1W-003	t1trap	1	1	0	461
T1W-004	t1trap	1	1	0	444
T1W-005	t1trap	1	1	0	428
T1W-006	t1trap	1	1	0	413
T1C-001	t1trap	2	1	1	400
T1C-002	t1trap	2	1	1	419
T1C-003	t1trap	2	1	1	437
T1C-004	t1trap	2	1	1	454
T1C-005	t1trap	2	1	1	470
T1C-006	t1trap	2	1	1	485
T1C-007	t1trap	2	1	1	500
T1C-008	t1trap	2	1	1	513
T1C-009	t1trap	2	1	1	526
T1C-010	t1trap	2	1	1	538
T1C-011	t1trap	2	1	1	550
T1C-012	t1trap	2	1	1	560
T1T-001	t1trap	2	1	1	0
T1T-002	t1trap	2	1	1	0
T1T-003	t1trap	2	1	1	0
T1T-004	t1trap	2	1	1	0
T1T-005	t1trap	2	1	1	0
T1T-006	t1trap	2	1	1	0
T1T-007	t1trap	2	1	1	0
T1T-008	t1trap	2	1	1	0
T1T-009	t1trap	2	1	1	0
T1T-010	t1trap	2	1	1	0
T1T-011	t1trap	2	1	1	0
T1T-012	t1trap	2	1	1	0
T1W-001	t1trap	2	1	0	0
T1W-002	t1trap	2	1	0	0
T1W-003	t1trap	2	1	0	0
T1W-004	t1trap	2	1	0	0
T1W-005	t1trap	2	1	0	0
T1W-006	t1trap	2	1	0	0
T1C-001	t1trap	4	1	1	400
T1C-002	t1trap	4	1	1	419
T1C-003	t1trap	4	1	1	437
T1C-004	t1trap	4	1	1	454
T1C-005	t1trap	4	1	1	470
T1C-006	t1trap	4	1	1	485
T1C-007	t1trap	4	1	1	500
T1C-008	t1trap	4	1	1	513
T1C-009	t1trap	4	1	1	526
T1C-010	t1trap	4	1	1	538
T1C-011	t1trap	4	1	1	550
T1C-012	t1trap	4	1	1	560
T1T-001	t1trap	4	1	1	0
T1T-002	t1trap	4	1	1	0
T1T-003	t1trap	4	1	1	0
T1T-004	t1trap	4	1	1	0
T1T-005	t1trap	4	1	1	0
T1T-006	t1trap	4	1	1	0
T1T-007	t1trap	4	1	1	0
T1T-008	t1trap	4	1	1	0
T1T-009	t1trap	4	1	1	0
T1T-010	t1trap	4	1	1	0
T1T-011	t1trap	4	1	1	0
T1T-012	t1trap	4	1	1	0
T1W-001	t1trap	4	1	1	0
T1W-002	t1trap	4	1	1	0
T1W-003	t1trap	4	1	1	0
T1W-004	t1trap	4	1	1	0
T1W-005	t1trap	4	1	1	0
T1W-006	t1trap	4	1	1	0
T1C-001	t1trap	8	1	1	400
T1C-002	t1trap	8	1	1	419
T1C-003	t1trap	8	1	1	437
T1C-004	t1trap	8	1	1	454
T1C-005	t1trap	8	1	1	470
T1C-006	t1trap	8	1	1	485
T1C-007	t1trap	8	1	1	500
T1C-008	t1trap	8	1	1	513
T1C-009	t1trap	8	1	1	526
T1C-010	t1trap	8	1	1	538
T1C-011	t1trap	8	1	1	550
T1C-012	t1trap	8	1	1	560
T1T-001	t1trap	8	1	1	0
T1T-002	t1trap	8	1	1	0
T1T-003	t1trap	8	1	1	0
T1T-004	t1trap	8	1	1	0
T1T-005	t1trap	8	1	1	0
T1T-006	t1trap	8	1	1	0
T1T-007	t1trap	8	1	1	0
T1T-008	t1trap	8	1	1	0
T1T-009	t1trap	8	1	1	0
T1T-010	t1trap	8	1	1	0
T1T-011	t1trap	8	1	1	0
T1T-012	t1trap	8	1	1	0
T1W-001	t1trap	8	1	1	0
T1W-002	t1trap	8	1	1	0
T1W-003	t1trap	8	1	1	0
T1W-004	t1trap	8	1	1	0
T1W-005	t1trap	8	1	1	0
T1W-006	t1trap	8	1	1	0
T1C-001	t1trap	16	1	1	400
T1C-002	t1trap	16	1	1	419
T1C-003	t1trap	16	1	1	437
T1C-004	t1trap	16	1	1	454
T1C-005	t1trap	16	1	1	470
T1C-006	t1trap	16	1	1	485
T1C-007	t1trap	16	1	1	500
T1C-008	t1trap	16	1	1	513
T1C-009	t1trap	16	1	1	526
T1C-010	t1trap	16	1	1	538
T1C-011	t1trap	16	1	1	550
T1C-012	t1trap	16	1	1	560
T1T-001	t1trap	16	1	1	0
T1T-002	t1trap	16	1	1	0
T1T-003	t1trap	16	1	1	0
T1T-004	t1trap	16	1	1	0
T1T-005	t1trap	16	1	1	0
T1T-006	t1trap	16	1	1	0
T1T-007	t1trap	16	1	1	0
T1T-008	t1trap	16	1	1	0
T1T-009	t1trap	16	1	1	0
T1T-010	t1trap	16	1	1	0
T1T-011	t1trap	16	1	1	0
T1T-012	t1trap	16	1	1	0
T1W-001	t1trap	16	1	1	0
T1W-002	t1trap	16	1	1	0
T1W-003	t1trap	16	1	1	0
T1W-004	t1trap	16	1	1	0
T1W-005	t1trap	16	1	1	0
T1W-006	t1trap	16	1	1	0
