T3C0-000	t3trap	1	1	1	500
T3C0-001	t3trap	1	1	1	1000
T3C0-002	t3trap	1	1	1	1000
T3C0-003	t3trap	1	1	1	1000
T3C0-004	t3trap	1	1	1	1000
T3C0-005	t3trap	1	1	1	1000
T3C0-006	t3trap	1	1	1	1000
T3C0-007	t3trap	1	1	1	1000
T3C0-008	t3trap	1	1	1	1000
T3C0-009	t3trap	1	1	1	1000
T3C0-010	t3trap	1	1	1	1000
T3C0-011	t3trap	1	1	1	1000
T3C0-012	t3trap	1	1	1	1000
T3C0-013	t3trap	1	1	1	1000
T3C0-014	t3trap	1	1	1	1000
T3C0-015	t3trap	1	1	1	1000
T3C0-016	t3trap	1	1	1	1000
T3C0-017	t3trap	1	1	1	1000
T3C0-018	t3trap	1	1	1	1000
T3C0-019	t3trap	1	1	1	1000
T3C0-020	t3trap	1	1	1	1000
T3C0-021	t3trap	1	1	1	1000
T3C0-022	t3trap	1	1	1	1000
T3C0-023	t3trap	1	1	1	1000
T3C0-024	t3trap	1	1	1	1000
T3C0-025	t3trap	1	1	1	1000
T3C0-026	t3trap	1	1	1	1000
T3C0-027	t3trap	1	1	1	1000
T3C0-028	t3trap	1	1	1	1000
T3C0-029	t3trap	1	1	1	1000
T3C0-030	t3trap	1	1	1	1000
T3C0-031	t3trap	1	1	1	1000
T3C0-032	t3trap	1	1	1	1000
T3C0-033	t3trap	1	1	1	1000
T3C0-034	t3trap	1	1	1	1000
T3C0-035	t3trap	1	1	1	1000
T3C0-036	t3trap	1	1	1	1000
T3C0-037	t3trap	1	1	1	1000
T3C0-038	t3trap	1	1	1	1000
T3C0-039	t3trap	1	1	1	1000
T3C1-000	t3trap	1	1	1	1000
T3C1-001	t3trap	1	1	1	1000
T3C1-002	t3trap	1	1	1	1000
T3C1-003	t3trap	1	1	0	1000
T3C1-004	t3trap	1	1	1	825
T3C1-005	t3trap	1	1	1	850
T3C1-006	t3trap	1	1	1	869
T3C1-007	t3trap	1	1	0	884
T3C1-008	t3trap	1	1	1	791
T3C1-009	t3trap	1	1	1	810
T3C1-010	t3trap	1	1	1	826
T3C1-011	t3trap	1	1	0	840
T3C1-012	t3trap	1	1	1	777
T3C1-013	t3trap	1	1	1	792
T3C1-014	t3trap	1	1	1	805
T3C1-015	t3trap	1	1	0	817
T3C1-016	t3trap	1	1	1	769
T3C1-017	t3trap	1	1	1	782
T3C1-018	t3trap	1	1	1	793
T3C1-019	t3trap	1	1	0	803
T3C1-020	t3trap	1	1	1	765
T3C1-021	t3trap	1	1	1	775
T3C1-022	t3trap	1	1	1	784
T3C1-023	t3trap	1	1	0	793
T3C1-024	t3trap	1	1	1	762
T3C1-025	t3trap	1	1	1	770
T3C1-026	t3trap	1	1	1	779
T3C1-027	t3trap	1	1	0	786
T3C1-028	t3trap	1	1	1	759
T3C1-029	t3trap	1	1	1	767
T3C1-030	t3trap	1	1	1	775
T3C1-031	t3trap	1	1	0	781
T3C1-032	t3trap	1	1	1	758
T3C1-033	t3trap	1	1	1	765
T3C1-034	t3trap	1	1	1	771
T3C1-035	t3trap	1	1	0	778
T3C1-036	t3trap	1	1	1	756
T3C1-037	t3trap	1	1	1	763
T3C1-038	t3trap	1	1	1	769
T3C1-039	t3trap	1	1	0	774
T3C2-000	t3trap	1	1	1	875
T3C2-001	t3trap	1	1	0	917
T3C2-002	t3trap	1	1	1	682
T3C2-003	t3trap	1	1	0	746
T3C2-004	t3trap	1	1	1	619
T3C2-005	t3trap	1	1	0	673
T3C2-006	t3trap	1	1	1	587
T3C2-007	t3trap	1	1	0	633
T3C2-008	t3trap	1	1	1	568
T3C2-009	t3trap	1	1	0	607
T3C2-010	t3trap	1	1	1	555
T3C2-011	t3trap	1	1	0	590
T3C2-012	t3trap	1	1	1	546
T3C2-013	t3trap	1	1	0	577
T3C2-014	t3trap	1	1	1	539
T3C2-015	t3trap	1	1	0	567
T3C2-016	t3trap	1	1	1	534
T3C2-017	t3trap	1	1	0	559
T3C2-018	t3trap	1	1	1	530
T3C2-019	t3trap	1	1	0	553
T3C2-020	t3trap	1	1	1	527
T3C2-021	t3trap	1	1	0	547
T3C2-022	t3trap	1	1	1	524
T3C2-023	t3trap	1	1	0	543
T3C2-024	t3trap	1	1	1	522
T3C2-025	t3trap	1	1	0	540
T3C2-026	t3trap	1	1	1	520
T3C2-027	t3trap	1	1	0	536
T3C2-028	t3trap	1	1	1	518
T3C2-029	t3trap	1	1	0	534
T3C2-030	t3trap	1	1	1	517
T3C2-031	t3trap	1	1	0	531
T3C2-032	t3trap	1	1	1	515
T3C2-033	t3trap	1	1	0	529
T3C2-034	t3trap	1	1	1	514
T3C2-035	t3trap	1	1	0	527
T3C2-036	t3trap	1	1	1	513
T3C2-037	t3trap	1	1	0	526
T3C2-038	t3trap	1	1	1	512
T3C2-039	t3trap	1	1	0	524
T3C3-000	t3trap	1	1	1	750
T3C3-001	t3trap	1	1	0	834
T3C3-002	t3trap	1	1	0	622
T3C3-003	t3trap	1	1	0	495
T3C3-004	t3trap	1	1	1	411
T3C3-005	t3trap	1	1	0	496
T3C3-006	t3trap	1	1	0	432
T3C3-007	t3trap	1	1	0	383
T3C3-008	t3trap	1	1	1	343
T3C3-009	t3trap	1	1	0	403
T3C3-010	t3trap	1	1	0	369
T3C3-011	t3trap	1	1	0	339
T3C3-012	t3trap	1	1	1	314
T3C3-013	t3trap	1	1	0	360
T3C3-014	t3trap	1	1	0	337
T3C3-015	t3trap	1	1	0	317
T3C3-016	t3trap	1	1	1	299
T3C3-017	t3trap	1	1	0	336
T3C3-018	t3trap	1	1	0	318
T3C3-019	t3trap	1	1	0	303
T3C3-020	t3trap	1	1	1	288
T3C3-021	t3trap	1	1	0	320
T3C3-022	t3trap	1	1	0	306
T3C3-023	t3trap	1	1	0	293
T3C3-024	t3trap	1	1	1	282
T3C3-025	t3trap	1	1	0	308
T3C3-026	t3trap	1	1	0	297
T3C3-027	t3trap	1	1	0	286
T3C3-028	t3trap	1	1	1	277
T3C3-029	t3trap	1	1	0	300
T3C3-030	t3trap	1	1	0	290
T3C3-031	t3trap	1	1	0	281
T3C3-032	t3trap	1	1	1	273
T3C3-033	t3trap	1	1	0	294
T3C3-034	t3trap	1	1	0	285
T3C3-035	t3trap	1	1	0	277
T3C3-036	t3trap	1	1	1	270
T3C3-037	t3trap	1	1	0	289
T3C3-038	t3trap	1	1	0	281
T3C3-039	t3trap	1	1	0	274
T3C4-000	t3trap	1	1	0	625
T3C4-001	t3trap	1	1	0	414
T3C4-002	t3trap	1	1	0	308
T3C4-003	t3trap	1	1	0	245
T3C4-004	t3trap	1	1	0	203
T3C4-005	t3trap	1	1	0	173
T3C4-006	t3trap	1	1	0	150
T3C4-007	t3trap	1	1	0	133
T3C4-008	t3trap	1	1	0	119
T3C4-009	t3trap	1	1	0	107
T3C4-010	t3trap	1	1	0	98
T3C4-011	t3trap	1	1	0	89
T3C4-012	t3trap	1	1	0	83
T3C4-013	t3trap	1	1	0	77
T3C4-014	t3trap	1	1	0	71
T3C4-015	t3trap	1	1	0	67
T3C4-016	t3trap	1	1	0	63
T3C4-017	t3trap	1	1	0	59
T3C4-018	t3trap	1	1	0	56
T3C4-019	t3trap	1	1	0	53
T3C4-020	t3trap	1	1	0	50
T3C4-021	t3trap	1	1	0	48
T3C4-022	t3trap	1	1	0	45
T3C4-023	t3trap	1	1	0	43
T3C4-024	t3trap	1	1	0	41
T3C4-025	t3trap	1	1	0	40
T3C4-026	t3trap	1	1	0	38
T3C4-027	t3trap	1	1	0	36
T3C4-028	t3trap	1	1	0	35
T3C4-029	t3trap	1	1	0	34
T3C4-030	t3trap	1	1	0	32
T3C4-031	t3trap	1	1	0	31
T3C4-032	t3trap	1	1	0	30
T3C4-033	t3trap	1	1	0	29
T3C4-034	t3trap	1	1	0	28
T3C4-035	t3trap	1	1	0	27
T3C4-036	t3trap	1	1	0	26
T3C4-037	t3trap	1	1	0	26
T3C4-038	t3trap	1	1	0	25
T3C4-039	t3trap	1	1	0	24
