admit-V2-A-clean-0000	admit	1	1	1	800
admit-V2-A-clean-0001	admit	1	1	1	800
admit-V2-A-clean-0002	admit	1	1	1	800
admit-V2-A-clean-0004	admit	1	1	1	800
admit-V2-A-clean-0006	admit	1	1	1	816
admit-V2-A-clean-0016	admit	1	1	1	825
admit-V2-A-clean-0020	admit	1	1	1	830
admit-V2-A-clean-0029	admit	1	1	1	833
admit-V2-A-clean-0038	admit	1	1	1	835
admit-V2-A-clean-0040	admit	1	1	1	837
admit-V2-A-clean-0047	admit	1	1	1	838
admit-V2-A-clean-0059	admit	1	1	1	800
admit-V2-A-clean-0060	admit	1	1	1	816
admit-V2-A-clean-0066	admit	1	1	1	825
admit-V2-A-clean-0072	admit	1	1	1	830
admit-V2-A-clean-0077	admit	1	1	1	833
admit-V2-A-clean-0081	admit	1	1	1	835
admit-V2-A-clean-0090	admit	1	1	1	837
admit-V2-A-clean-0095	admit	1	1	1	838
admit-V2-A-clean-0099	admit	1	1	1	800
admit-V2-A-decoy-0000	admit	1	1	1	800
admit-V2-A-decoy-0001	admit	1	1	1	800
admit-V2-A-decoy-0002	admit	1	1	1	800
admit-V2-A-decoy-0003	admit	1	1	1	816
admit-V2-A-decoy-0004	admit	1	1	1	800
admit-V2-A-decoy-0005	admit	1	1	1	816
admit-V2-A-decoy-0006	admit	1	1	1	825
admit-V2-A-decoy-0007	admit	1	1	1	830
admit-V2-A-decoy-0008	admit	1	1	1	833
admit-V2-A-decoy-0009	admit	1	1	1	835
admit-V2-A-decoy-0010	admit	1	1	1	837
admit-V2-A-decoy-0011	admit	1	1	1	838
admit-V2-A-decoy-0012	admit	1	1	1	840
admit-V2-A-decoy-0013	admit	1	1	1	840
admit-V2-A-decoy-0014	admit	1	1	1	841
admit-V2-A-decoy-0015	admit	1	1	1	842
admit-V2-A-decoy-0016	admit	1	1	1	842
admit-V2-A-decoy-0017	admit	1	1	1	843
admit-V2-A-decoy-0018	admit	1	1	1	843
admit-V2-A-decoy-0019	admit	1	1	1	816
admit-V2-A-decoy-0020	admit	1	1	1	816
