T3C0-000	t3trap	1	1	1	500
T3C0-001	t3trap	1	1	1	666
T3C0-002	t3trap	1	1	1	750
T3C0-003	t3trap	1	1	1	800
T3C0-004	t3trap	1	1	1	833
T3C0-005	t3trap	1	1	1	857
T3C0-006	t3trap	1	1	1	875
T3C0-007	t3trap	1	1	1	888
T3C0-008	t3trap	1	1	1	900
T3C0-009	t3trap	1	1	1	909
T3C0-010	t3trap	1	1	1	916
T3C0-011	t3trap	1	1	1	923
T3C0-012	t3trap	1	1	1	928
T3C0-013	t3trap	1	1	1	933
T3C0-014	t3trap	1	1	1	937
T3C0-015	t3trap	1	1	1	941
T3C0-016	t3trap	1	1	1	944
T3C0-017	t3trap	1	1	1	947
T3C0-018	t3trap	1	1	1	950
T3C0-019	t3trap	1	1	1	952
T3C0-020	t3trap	1	1	1	954
T3C0-021	t3trap	1	1	1	956
T3C0-022	t3trap	1	1	1	958
T3C0-023	t3trap	1	1	1	960
T3C0-024	t3trap	1	1	1	961
T3C0-025	t3trap	1	1	1	962
T3C0-026	t3trap	1	1	1	964
T3C0-027	t3trap	1	1	1	965
T3C0-028	t3trap	1	1	1	966
T3C0-029	t3trap	1	1	1	967
T3C0-030	t3trap	1	1	1	968
T3C0-031	t3trap	1	1	1	969
T3C0-032	t3trap	1	1	1	970
T3C0-033	t3trap	1	1	1	971
T3C0-034	t3trap	1	1	1	972
T3C0-035	t3trap	1	1	1	972
T3C0-036	t3trap	1	1	1	973
T3C0-037	t3trap	1	1	1	974
T3C0-038	t3trap	1	1	1	975
T3C0-039	t3trap	1	1	1	975
T3C1-000	t3trap	1	1	1	500
T3C1-001	t3trap	1	1	1	666
T3C1-002	t3trap	1	1	1	750
T3C1-003	t3trap	1	1	0	800
T3C1-004	t3trap	1	1	1	666
T3C1-005	t3trap	1	1	1	714
T3C1-006	t3trap	1	1	1	750
T3C1-007	t3trap	1	1	0	777
T3C1-008	t3trap	1	1	1	700
T3C1-009	t3trap	1	1	1	727
T3C1-010	t3trap	1	1	1	750
T3C1-011	t3trap	1	1	0	769
T3C1-012	t3trap	1	1	1	714
T3C1-013	t3trap	1	1	1	733
T3C1-014	t3trap	1	1	1	750
T3C1-015	t3trap	1	1	0	764
T3C1-016	t3trap	1	1	1	722
T3C1-017	t3trap	1	1	1	736
T3C1-018	t3trap	1	1	1	750
T3C1-019	t3trap	1	1	0	761
T3C1-020	t3trap	1	1	1	727
T3C1-021	t3trap	1	1	1	739
T3C1-022	t3trap	1	1	1	750
T3C1-023	t3trap	1	1	0	760
T3C1-024	t3trap	1	1	1	730
T3C1-025	t3trap	1	1	1	740
T3C1-026	t3trap	1	1	1	750
T3C1-027	t3trap	1	1	0	758
T3C1-028	t3trap	1	1	1	733
T3C1-029	t3trap	1	1	1	741
T3C1-030	t3trap	1	1	1	750
T3C1-031	t3trap	1	1	0	757
T3C1-032	t3trap	1	1	1	735
T3C1-033	t3trap	1	1	1	742
T3C1-034	t3trap	1	1	1	750
T3C1-035	t3trap	1	1	0	756
T3C1-036	t3trap	1	1	1	736
T3C1-037	t3trap	1	1	1	743
T3C1-038	t3trap	1	1	1	750
T3C1-039	t3trap	1	1	0	756
T3C2-000	t3trap	1	1	1	500
T3C2-001	t3trap	1	1	0	666
T3C2-002	t3trap	1	1	1	500
T3C2-003	t3trap	1	1	0	600
T3C2-004	t3trap	1	1	1	500
T3C2-005	t3trap	1	1	0	571
T3C2-006	t3trap	1	1	1	500
T3C2-007	t3trap	1	1	0	555
T3C2-008	t3trap	1	1	1	500
T3C2-009	t3trap	1	1	0	545
T3C2-010	t3trap	1	1	1	500
T3C2-011	t3trap	1	1	0	538
T3C2-012	t3trap	1	1	1	500
T3C2-013	t3trap	1	1	0	533
T3C2-014	t3trap	1	1	1	500
T3C2-015	t3trap	1	1	0	529
T3C2-016	t3trap	1	1	1	500
T3C2-017	t3trap	1	1	0	526
T3C2-018	t3trap	1	1	1	500
T3C2-019	t3trap	1	1	0	523
T3C2-020	t3trap	1	1	1	500
T3C2-021	t3trap	1	1	0	521
T3C2-022	t3trap	1	1	1	500
T3C2-023	t3trap	1	1	0	520
T3C2-024	t3trap	1	1	1	500
T3C2-025	t3trap	1	1	0	518
T3C2-026	t3trap	1	1	1	500
T3C2-027	t3trap	1	1	0	517
T3C2-028	t3trap	1	1	1	500
T3C2-029	t3trap	1	1	0	516
T3C2-030	t3trap	1	1	1	500
T3C2-031	t3trap	1	1	0	515
T3C2-032	t3trap	1	1	1	500
T3C2-033	t3trap	1	1	0	514
T3C2-034	t3trap	1	1	1	500
T3C2-035	t3trap	1	1	0	513
T3C2-036	t3trap	1	1	1	500
T3C2-037	t3trap	1	1	0	512
T3C2-038	t3trap	1	1	1	500
T3C2-039	t3trap	1	1	0	512
T3C3-000	t3trap	1	1	1	500
T3C3-001	t3trap	1	1	0	666
T3C3-002	t3trap	1	1	0	500
T3C3-003	t3trap	1	1	0	400
T3C3-004	t3trap	1	1	1	333
T3C3-005	t3trap	1	1	0	428
T3C3-006	t3trap	1	1	0	375
T3C3-007	t3trap	1	1	0	333
T3C3-008	t3trap	1	1	1	300
T3C3-009	t3trap	1	1	0	363
T3C3-010	t3trap	1	1	0	333
T3C3-011	t3trap	1	1	0	307
T3C3-012	t3trap	1	1	1	285
T3C3-013	t3trap	1	1	0	333
T3C3-014	t3trap	1	1	0	312
T3C3-015	t3trap	1	1	0	294
T3C3-016	t3trap	1	1	1	277
T3C3-017	t3trap	1	1	0	315
T3C3-018	t3trap	1	1	0	300
T3C3-019	t3trap	1	1	0	285
T3C3-020	t3trap	1	1	1	272
T3C3-021	t3trap	1	1	0	304
T3C3-022	t3trap	1	1	0	291
T3C3-023	t3trap	1	1	0	280
T3C3-024	t3trap	1	1	1	269
T3C3-025	t3trap	1	1	0	296
T3C3-026	t3trap	1	1	0	285
T3C3-027	t3trap	1	1	0	275
T3C3-028	t3trap	1	1	1	266
T3C3-029	t3trap	1	1	0	290
T3C3-030	t3trap	1	1	0	281
T3C3-031	t3trap	1	1	0	272
T3C3-032	t3trap	1	1	1	264
T3C3-033	t3trap	1	1	0	285
T3C3-034	t3trap	1	1	0	277
T3C3-035	t3trap	1	1	0	270
T3C3-036	t3trap	1	1	1	263
T3C3-037	t3trap	1	1	0	282
T3C3-038	t3trap	1	1	0	275
T3C3-039	t3trap	1	1	0	268
T3C4-000	t3trap	1	1	0	500
T3C4-001	t3trap	1	1	0	333
T3C4-002	t3trap	1	1	0	250
T3C4-003	t3trap	1	1	0	200
T3C4-004	t3trap	1	1	0	166
T3C4-005	t3trap	1	1	0	142
T3C4-006	t3trap	1	1	0	125
T3C4-007	t3trap	1	1	0	111
T3C4-008	t3trap	1	1	0	100
