A-01	CAUSE(DRINK(people,green_tea),NOT(HEART_DISEASE(people)))	HEALTHY_HEARTS(tea_drinkers);DRINK(people,green_tea)	0
A-02	CAUSE(OWNS(child,dog),EMPATHETIC(child))	EMPATHETIC(children_with_dogs);OWNS(child,dog)	0
A-03	CAUSE(PERFORMS(tribe,rain_dance),RAIN())	RAIN();PERFORMS(tribe,rain_dance)	0
A-04	CAUSE(EATS(children,spinach),STRONG_BONES(children))	STRONG_BONES(children);EATS(children,spinach)	0
A-05	CAUSE(MEDITATES(people),NOT(CHRONIC_PAIN(people)))	NOT(CHRONIC_PAIN(meditators));MEDITATES(people)	0
A-06	CAUSE(COLD(weather),COLDS(people))	COLDS(people);COLD(weather)	0
A-07	CAUSE(SELLS(vendors,ice_cream),DROWNINGS(swimmers))	HIGH(sales);HIGH(drownings)	0
A-08	CAUSE(CARRIES(people,lighter),LUNG_CANCER(people))	CARRIES(patients,lighter);LUNG_CANCER(patients)	0
A-09	CAUSE(FULL(moon),SPIKES(crime))	FULL(moon);SPIKES(crime)	0
A-10	CAUSE(WEARS(people,glasses),WORSE(eyesight))	WEARS(people,glasses);WORSE(eyesight)	0
A-11	INNOCENT(defendant)	NOT(FOUND_GUILTY(defendant,jury))	0
A-12	SAFE(water)	NOT(DETECTED(contaminants,sample))	0
A-13	NOT(EXISTS(side_effects))	NOT(OBSERVED(serious_side_effects,trial))	0
A-14	CLEAN(restaurant)	NOT(FOUND(violations,inspector))	0
A-15	AT(meeting,five_pm)	AT(meeting,eleven_am)	0
A-16	DOSE(drug,five_mg)	DOSE(drug,twenty_mg)	0
A-17	FLOORS(building,three)	FLOORS(building,twelve)	0
A-18	AGE(she,five)	AGE(she,twenty_five)	0
A-19	COLLAPSE(bridge)	MAYBE(UNSAFE(bridge))	0
A-20	CURES(treatment,baldness)	MAYBE(HELPS(treatment,hair_loss))	0
A-21	ERUPTS(volcano)	MAYBE(ERUPTS(volcano))	0
A-22	QTY(stock_gain,exactly,200)	MAYBE(RISES(stock_price))	0
A-23	RAIN()	IF(RAIN(),WET(ground));WET(ground)	0
A-24	AT(suspect,scene)	IF(AT(suspect,scene),RECORDED(cameras,suspect));RECORDED(cameras,someone)	0
A-25	FAILED(hard_drive)	IF(FAILED(hard_drive),NOT(BOOTS(computer)));NOT(BOOTS(computer))	0
A-26	PASSED(she,exam)	IF(PASSED(she,exam),CELEBRATES(she));CELEBRATES(she)	0
A-27	MADE_OF(moon,cheese)	PACKED(astronauts,crackers)	0
A-28	CAUSE(SWALLOWS(student,sand),IMPROVES(memory))	IMPROVES(memory)	0
A-29	CAUSE(MICROWAVES(phone),CHARGES(phone))	EMITS(microwave,waves)	0
A-30	CAUSE(STARES(person,sun),IMPROVES(eyesight))	EXERCISES(sunlight,eye_muscles)	0
A-31	CAUSE(POURS(person,bleach,coffee),BRIGHTER(morning))	BRIGHTENS(bleach,laundry)	0
A-32	CAUSE(IRONS(person,shirt),SAVES(time))	WARM(body)	0
