r2a_motiondir_0000.vid	SW	856	359	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	189d2bb2d71d6ef0788c244c58750b72a9c06895db9b45e4ac5c5a8a08767a79
r2a_motiondir_0001.vid	NE	881	446	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	22efb95f34db976aabf11b81ad5872caedb9ada34238f3de790925edf27a8446
r2a_motiondir_0002.vid	SE	830	293	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	ab9f0e14fd0b1eee78addcc1053d891cbaa90d1f5cb01443ab0222c6830979f4
r2a_motiondir_0003.vid	N	861	373	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	6469c47d8a3cc02b0c31c64e091c8c61f5da5404befe468787a7553a960e1945
r2a_motiondir_0004.vid	NW	891	491	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	20f81c2afe7cccc1eb6dec0627eac4614c25055aa89df354d542ca9e36493d3e
r2a_motiondir_0005.vid	E	830	295	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	e124b84346923b206cd7f1b51f6b38019110932ce60063410c868b000fbc466e
r2a_motiondir_0006.vid	SE	872	411	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	282810a7ceaed389e34a68eb93139472cc611fff9b122cc792618c11985aa9c0
r2a_motiondir_0007.vid	E	855	354	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	ecffb01ef943ccf67fc527db6a88eb6e382b66ddff546b6dea49866c41e7a019
r2a_motiondir_0008.vid	S	823	280	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	2c5b90efeac5594c4c093479f74e74ed53b775bd96469422e97a83ca2022e0d7
r2a_motiondir_0009.vid	N	890	488	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	aa5209aad4fdeb2ee586f8aa6549dc84725d9e1beb975c9011a1a12e7093e206
r2a_motiondir_0010.vid	SW	878	435	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	f95934bc0ec54ac3e3ce86953937fc4c35094e76d38ec15e99993da0ee3d7f77
r2a_motiondir_0011.vid	NW	880	440	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	dee1c8fb36c273c753968da19fce46a7c28ab18bd070117d249eab8dc777956f
r2a_motiondir_0012.vid	NW	911	617	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	d2ba1ae7500d0b95df5b9d375b35e2c4fb08deaf05c9a16be48086f97acd84c3
r2a_motiondir_0013.vid	SW	818	270	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	ede608b10cb2234ed78dbfe51522605924f4d26569c4d7e886bf06b26a9ce4b4
r2a_motiondir_0014.vid	NW	891	494	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	21fdd23cdc85a5bda72945bbf4c45beae6d7034c806929bf4c71b5abf997e4f8
r2a_motiondir_0015.vid	S	805	248	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	47f02156baee554b886ba951d55fa5ef34c7629b597720ccb56c14ea880e51a8
r2a_motiondir_0016.vid	W	850	342	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	6bd0fd25ad4160c60b068447ca58bbded4c566015d0106a72cf2df391d04c17e
r2a_motiondir_0017.vid	SW	805	249	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	4593a4e76a7954d1ffb40552e199e208d9c973a9a4acac403224b201e66822aa
r2a_motiondir_0018.vid	NE	858	363	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	402221e4033770818c25c14a525b7837f07e4672ed8cefe52ba8838f4f9d1e87
r2a_motiondir_0019.vid	SE	832	298	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	b4c6949c3abeff9d89d741a9c7b1a213f7a9286504d11b771b47b3cd8544b148
r2a_motiondir_0020.vid	NE	866	391	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	4f93795adcf39927bc84d3b133150bd7fd5e595c609183f51a4354dd480e22e6
r2a_motiondir_0021.vid	S	852	346	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	d724c087752c18e9a6856c602880a54719b73618cb370beb920268a0c58444f5
r2a_motiondir_0022.vid	E	815	265	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	30f4bff17762f07f2f6d9f5bacec715adde937e1d0079f2a1543f43d7a506765
r2a_motiondir_0023.vid	NW	873	413	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	91471cb318c5752e4ebc095ff9f6b164f5ebb353a730cb0a1bc350827a341a2a
r2a_motiondir_0024.vid	SE	814	263	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	f93bd057aed69cc4e4c97e6062faf0c0fbe9804a0a857a60d93da720ed2e3234
r2a_motiondir_0025.vid	NW	887	471	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	0a20c052ea6ff30b7c98924edc4c85ea0bf693a6c4201519f939f712f85958dd
r2a_motiondir_0026.vid	S	874	418	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	5e0a1cc3566f5a891e1f550608df0a4bca35a74ea07ea170c58874b8885656c1
r2a_motiondir_0027.vid	SW	340	31	22528	1	WITHHOLD	0000000000000000000000000000000000000000000000000000000000000000	0	0	37357c2b31c1d52aac82579fe4d4d4d2238ae5b73b470e89a35928ce6678415a
r2a_motiondir_0028.vid	NW	908	598	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	708e603def96cfbef03afbb4e197d4ad2d17771c86971fb484f3a5d33ed08300
r2a_motiondir_0029.vid	NW	876	425	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	9a775833904593a03569493a1b20b8ebdc3c92273d37c410b17d43587856a543
r2a_motiondir_0030.vid	N	779	212	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	140a6c6c0263bf6877d34e13743094066621fc10848cef35855c4d6a274223ac
r2a_motiondir_0031.vid	NW	880	444	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	2db28fa60c8a04211e147c756a12eeb844da3dad4b82a130c2e751d2970b3214
r2a_motiondir_0032.vid	NW	880	444	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	a5683550060fde766b5a07d00d48340a16c1b5b8f94bba62e4be59fb412dc1d4
r2a_motiondir_0033.vid	SE	689	133	22528	1	WITHHOLD	0000000000000000000000000000000000000000000000000000000000000000	0	0	09159245d144e89635e3a6952f6d1ef2268eec97e58e8a20887f49239374e045
r2a_motiondir_0034.vid	W	818	270	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	a9682f3e327311a394fccdb88ee0116f89bbd3dbffb56a410dd7943741c14e13
r2a_motiondir_0035.vid	NW	0	0	22528	1	WITHHOLD	0000000000000000000000000000000000000000000000000000000000000000	0	0	45c7180823765024476342164c35dce7892ba325923c118c52eb6e90627012e9
r2a_motiondir_0036.vid	N	867	394	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	5687d7fefa67673709fa0152b44edaa4d568074920ea9fd6153adfc1adf260ae
r2a_motiondir_0037.vid	SE	898	530	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	6b88ad5d43901fac9ff1bce470c4ccd313712128f603d5a70d30eda56fe1acad
r2a_motiondir_0038.vid	NE	873	414	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	fd63d55ec32ce4aca471bbb2f574960b5b0be6fec0d79780fec5dc8d8319becb
r2a_motiondir_0039.vid	E	856	357	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	0fe63894081bf1ee72872eda93987b6f6f752d806a7134c3116a1882837a1138
r2a_motiondir_0040.vid	NW	895	514	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	c0f3b93f7101b1eab6d8e39586159d4a88267e694048b54c3c7b99de5fc5df95
r2a_motiondir_0041.vid	S	864	383	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	81d155f3c3d1f61eae8683fa635c65198e415713b2d7afc113107aa55d535e15
r2a_motiondir_0042.vid	E	859	368	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	f564632abe589a611656679ea338ce73ec77e4372cf8bcdbd65f0b5c6c275b91
r2a_motiondir_0043.vid	N	879	438	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	2f75b0de88e60eceba81cb1bc019459964730a17e244493ef7c2f3ebd700e7f2
r2a_motiondir_0044.vid	NW	760	191	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	021e79b5c5e89f3c51920e28921610edfa6a28f08fbbe83506e7f0d5834bc590
r2a_motiondir_0045.vid	S	696	138	22528	1	WITHHOLD	0000000000000000000000000000000000000000000000000000000000000000	0	0	422255ba59fa7cebc2397e94d16d3ad8a00abb071e28c5f53fe50e7116435e0d
r2a_motiondir_0046.vid	SE	693	136	22528	1	WITHHOLD	0000000000000000000000000000000000000000000000000000000000000000	0	0	e3f4b046f887e898b963e0c0769003e4a9cdc62dc8c8e7350185dbfed6bc5631
r2a_motiondir_0047.vid	SW	884	459	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	111e815df1bb4f74ea2d6042ba6ee945c71f1f24e8f00f762aef079808ccd7fa
r2a_motiondir_0048.vid	SE	838	311	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	8e1161f47732dc4e9ec606284ba1e2e4583ed96c33f38e5e6f072d80fd25108d
r2a_motiondir_0049.vid	N	877	430	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	8751f2253737d24cfba1f76fea2ccdee0759e927c81fd1b4f82cf701edcac475
r2a_motiondir_0050.vid	N	851	344	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	386f8e94dd2616802bdb78cff804b06c4eafb75046fb0e51778c95889d2e09b7
r2a_motiondir_0051.vid	STILL	800	100	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	1	2795072099dfdc464b03964cbe74fde0e61c0c65dc16c394ea0f86214ab1922e
r2a_motiondir_0052.vid	NW	744	175	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	88e775c42783349e0118293a7a2211b7eb188aa860a98b53b8b7ac1f8b3a9d1d
r2a_motiondir_0053.vid	E	876	424	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	4cc440cf10960f43179bb821d1da49e7fa810d0bf26e3b750907ca12d5fc78b3
r2a_motiondir_0054.vid	SE	736	168	22528	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	0	0	db42a97e129f6266f48b56bf94a1c527e713993ee2758d3317f469ac9c2260af
