C|C-3|746|442|1|1|0|1|1|0|0
C|C-7|823|700|1|1|0|1|1|0|0
C|C-11|708|364|0|0|0|1|1|0|0
C|C-19|816|669|1|1|0|1|1|0|0
C|C-31|732|411|1|1|0|1|1|0|0
C|C-45|791|569|1|1|0|1|1|0|0
C|C-55|709|367|1|1|0|1|1|0|0
C|C-69|818|676|0|0|0|1|1|0|0
C|C-77|800|602|1|1|0|1|1|0|0
C|C-85|816|666|1|1|0|1|1|0|0
C|C-97|792|572|1|1|0|1|1|0|0
C|C-109|844|814|1|1|0|1|1|0|0
C|C-113|731|408|1|1|0|1|1|0|0
C|C-119|839|782|1|1|0|1|1|0|0
C|C-123|776|521|1|1|0|1|1|0|0
C|C-131|766|492|1|1|0|1|1|0|0
C|C-151|707|363|1|1|0|1|1|0|0
C|C-153|798|595|1|1|0|1|1|0|0
C|C-159|759|473|1|1|0|1|1|0|0
C|C-167|820|684|1|1|0|1|1|0|0
C|C-217|704|357|1|1|0|1|1|0|0
C|C-227|752|457|0|0|0|1|1|0|0
C|C-229|752|456|1|1|0|1|1|0|0
C|C-263|713|373|1|1|0|1|1|0|0
C|C-289|842|805|1|1|0|1|1|0|0
C|C-307|741|430|1|1|0|1|1|0|0
C|C-317|730|407|1|1|0|1|1|0|0
C|C-327|838|781|1|1|0|1|1|0|0
C|C-331|773|513|1|1|0|1|1|0|0
C|C-339|702|354|1|1|0|1|1|0|0
C|C-345|753|459|1|1|0|1|1|0|0
C|C-367|817|672|1|1|0|1|1|0|0
C|C-373|838|781|1|1|0|1|1|0|0
C|C-397|811|645|0|0|0|1|1|0|0
C|C-399|810|642|1|1|0|1|1|0|0
C|C-401|812|652|1|1|0|1|1|0|0
C|C-407|771|506|1|1|0|1|1|0|0
C|C-421|780|533|0|0|0|1|1|0|0
C|C-431|760|477|1|1|0|1|1|0|0
C|C-445|816|666|1|1|0|1|1|0|0
C|C-481|777|524|1|1|0|1|1|0|0
C|C-495|816|666|1|1|0|1|1|0|0
C|C-511|716|380|1|1|0|1|1|0|0
C|C-513|784|545|1|1|0|1|1|0|0
C|C-517|789|563|1|1|0|1|1|0|0
C|C-523|839|783|1|1|0|1|1|0|0
C|C-541|752|457|1|1|0|1|1|0|0
C|C-571|833|750|1|1|0|1|1|0|0
C|C-583|843|811|1|1|0|1|1|0|0
C|C-587|702|355|1|1|0|1|1|0|0
C|C-605|811|645|1|1|0|1|1|0|0
C|C-609|708|365|1|1|0|1|1|0|0
C|C-619|755|463|1|1|0|1|1|0|0
C|C-621|702|354|1|1|0|1|1|0|0
C|C-631|805|621|1|1|0|1|1|0|0
C|C-671|721|388|1|1|0|1|1|0|0
C|C-673|716|380|1|1|0|1|1|0|0
C|C-677|740|427|1|1|0|1|1|0|0
C|C-681|810|642|0|1|0|1|1|0|0
C|C-683|792|573|1|1|0|1|1|0|0
C|C-687|832|746|1|1|0|1|1|0|0
C|C-691|711|370|1|1|0|1|1|0|0
C|C-713|824|707|1|1|0|1|1|0|0
C|C-717|728|403|1|1|0|1|1|0|0
C|C-1262|814|6600|1|1|0|1|1|0|0
C|C-1265|846|8265|1|1|0|1|1|0|0
C|C-1272|911|15354|1|1|0|1|1|0|0
C|C-1274|853|8757|1|1|0|1|1|0|0
C|C-1276|908|14931|1|1|0|1|1|0|0
C|C-1283|878|10837|1|1|0|1|1|0|0
C|C-1284|927|19123|1|1|0|1|1|0|0
C|C-1285|885|11633|1|1|0|1|1|0|0
C|C-1288|887|11836|1|1|0|1|1|0|0
C|C-1292|747|4449|1|1|0|1|1|0|0
C|C-1299|836|7657|1|1|0|1|1|0|0
C|C-1301|879|10962|1|1|0|1|1|0|0
C|C-1306|877|10759|1|1|0|1|1|0|0
C|C-1308|842|8041|1|1|0|1|1|0|0
C|C-1310|845|8234|1|1|0|1|1|0|0
C|C-1316|739|4267|1|1|0|1|1|0|0
C|C-1317|857|9007|1|1|0|1|1|0|0
C|C-1319|891|12370|1|1|0|1|1|0|0
C|C-1320|836|7694|1|1|0|1|1|0|0
C|C-1323|798|5949|1|1|0|1|1|0|0
C|C-1328|837|7733|1|1|0|1|1|0|0
C|C-1330|827|7212|1|1|0|1|1|0|0
C|C-1331|889|12130|1|1|0|1|1|0|0
C|C-1336|848|8371|1|1|0|1|1|0|0
C|C-1338|871|10150|1|1|0|1|1|0|0
C|C-1341|839|7825|1|1|0|1|1|0|0
C|C-1345|841|7934|1|1|0|1|1|0|0
C|C-1347|886|11674|1|1|0|1|1|0|0
C|C-1350|842|8052|1|1|0|1|1|0|0
C|C-1351|919|17201|1|1|0|1|1|0|0
C|C-1352|868|9876|1|1|0|1|1|0|0
C|C-1357|857|9019|1|1|0|1|1|0|0
C|C-1358|777|5246|1|1|0|1|1|0|0
C|C-1359|882|11272|1|1|0|1|1|0|0
C|C-1364|804|6167|1|1|0|1|1|0|0
C|C-1369|876|10684|1|1|0|1|1|0|0
C|C-1370|879|10943|1|1|0|1|1|0|0
