native_source_or_exact_input_or_receipt	/Users/Shared/micah/Documents/TNN/TNN/Research/R33_NATIVE_N17_R27_CONTINUITY/FINAL_B_20260915_1409/N17_REFRESH/sources/policy_native.initial_missing_reader.txt
native_source_or_exact_input_or_receipt	/Users/Shared/micah/Documents/TNN/TNN/Research/R33_NATIVE_N17_R27_CONTINUITY/FINAL_B_20260915_1409/N17_REFRESH/sources/policy_native.zag
native_source_or_exact_input_or_receipt	/Users/Shared/micah/Documents/TNN/TNN/Research/R33_NATIVE_N17_R27_CONTINUITY/FINAL_B_20260915_1409/N17_REFRESH/sources/evidence_record.zag
native_source_or_exact_input_or_receipt	/Users/Shared/micah/Documents/TNN/TNN/Research/R33_NATIVE_N17_R27_CONTINUITY/FINAL_B_20260915_1409/N17_REFRESH/sources/match_inputs.zag
native_source_or_exact_input_or_receipt	/Users/Shared/micah/Documents/TNN/TNN/Research/R33_NATIVE_N17_R27_CONTINUITY/FINAL_B_20260915_1409/N17_REFRESH/sources/candidate_hashes.zag
native_source_or_exact_input_or_receipt	/Users/Shared/micah/Documents/TNN/TNN/Research/R33_NATIVE_N17_R27_CONTINUITY/FINAL_B_20260915_1409/N17_REFRESH/sources/classify_rows.zag
native_source_or_exact_input_or_receipt	/Users/Shared/micah/Documents/TNN/TNN/Research/R33_NATIVE_N17_R27_CONTINUITY/FINAL_B_20260915_1409/N17_REFRESH/sources/evidence_record.initial_transform_failure.txt
native_source_or_exact_input_or_receipt	/Users/Shared/micah/Documents/TNN/TNN/Research/R33_NATIVE_N17_R27_CONTINUITY/FINAL_B_20260915_1409/N17_REFRESH/projected/structure.zag
native_source_or_exact_input_or_receipt	/Users/Shared/micah/Documents/TNN/TNN/Research/R33_NATIVE_N17_R27_CONTINUITY/FINAL_B_20260915_1409/N17_REFRESH/projected/memo.zag
native_source_or_exact_input_or_receipt	/Users/Shared/micah/Documents/TNN/TNN/Research/R33_NATIVE_N17_R27_CONTINUITY/FINAL_B_20260915_1409/N17_REFRESH/projected/forbidden_selector_tests.provenance
native_source_or_exact_input_or_receipt	/Users/Shared/micah/Documents/TNN/TNN/Research/R33_NATIVE_N17_R27_CONTINUITY/FINAL_B_20260915_1409/N17_REFRESH/projected/evidence_record_corrected.zag
native_source_or_exact_input_or_receipt	/Users/Shared/micah/Documents/TNN/TNN/Research/R33_NATIVE_N17_R27_CONTINUITY/FINAL_B_20260915_1409/N17_REFRESH/projected/r27.provenance
native_source_or_exact_input_or_receipt	/Users/Shared/micah/Documents/TNN/TNN/Research/R33_NATIVE_N17_R27_CONTINUITY/FINAL_B_20260915_1409/N17_REFRESH/projected/rows.provenance
native_source_or_exact_input_or_receipt	/Users/Shared/micah/Documents/TNN/TNN/Research/R33_NATIVE_N17_R27_CONTINUITY/FINAL_B_20260915_1409/N17_REFRESH/projected/rows.zag
native_source_or_exact_input_or_receipt	/Users/Shared/micah/Documents/TNN/TNN/Research/R33_NATIVE_N17_R27_CONTINUITY/FINAL_B_20260915_1409/N17_REFRESH/projected/policy_final.zag
native_source_or_exact_input_or_receipt	/Users/Shared/micah/Documents/TNN/TNN/Research/R33_NATIVE_N17_R27_CONTINUITY/FINAL_B_20260915_1409/N17_REFRESH/projected/forbidden_selector_tests.zag
native_source_or_exact_input_or_receipt	/Users/Shared/micah/Documents/TNN/TNN/Research/R33_NATIVE_N17_R27_CONTINUITY/FINAL_B_20260915_1409/N17_REFRESH/projected/primitives.provenance
