0	0	950	1
1	0	950	1
2	0	950	1
3	0	950	1
4	0	950	1
5	0	950	1
6	0	950	1
7	0	950	1
8	0	950	1
9	0	950	1
10	0	950	1
11	0	950	1
12	0	950	1
13	0	950	1
14	0	950	1
15	0	950	1
16	0	950	1
17	0	950	1
18	0	950	1
19	0	950	1
20	0	700	1
21	0	950	1
22	0	700	1
23	0	700	1
24	0	950	1
25	1	950	1
26	0	700	1
27	1	750	1
28	1	950	1
29	0	950	1
30	1	950	1
31	0	950	1
32	0	950	1
33	0	950	1
34	0	950	1
35	0	700	1
36	0	950	1
37	0	950	1
38	0	950	1
39	0	700	1
40	0	950	1
41	0	950	1
42	0	700	1
43	0	950	1
44	0	950	1
45	0	950	1
46	0	950	1
47	0	950	1
48	0	950	1
49	0	950	1
50	0	950	1
51	0	950	1
52	0	950	1
53	0	950	1
54	0	950	1
55	0	950	1
56	0	950	1
57	0	700	1
58	0	700	1
59	0	700	1
0	0	950	1
1	0	950	1
2	0	950	1
3	0	950	1
4	0	950	1
5	0	950	1
6	0	950	1
7	0	950	1
8	0	950	1
9	0	950	1
10	0	950	1
11	0	950	1
12	0	950	1
13	0	950	1
14	0	950	1
15	0	950	1
16	0	950	1
17	0	950	1
18	0	950	1
19	0	950	1
20	0	700	1
21	1	950	1
22	0	700	1
23	0	700	1
24	0	950	1
25	1	950	1
26	0	700	1
27	1	750	1
28	1	950	1
29	0	950	1
30	1	950	1
31	0	950	1
32	0	950	1
33	0	950	1
34	0	950	1
35	0	700	1
36	0	950	1
37	0	950	1
38	0	950	1
39	0	700	1
40	0	950	1
41	0	950	1
42	0	700	1
43	0	950	1
44	0	950	1
45	0	950	1
46	0	950	1
47	0	950	1
48	0	950	1
49	0	950	1
50	0	950	1
51	0	950	1
52	0	950	1
53	0	950	1
54	0	950	1
55	0	950	1
56	0	950	1
57	0	700	1
58	0	700	1
59	0	700	1
0	0	950	1
1	0	950	1
2	0	950	1
3	0	950	1
4	0	950	1
5	0	950	1
6	0	950	1
7	0	950	1
8	0	950	1
9	0	950	1
10	0	950	1
11	0	950	1
12	0	950	1
13	0	950	1
14	0	950	1
15	0	950	1
16	0	950	1
17	0	950	1
18	0	950	1
19	0	950	1
20	0	950	1
21	0	950	1
22	0	950	1
23	0	950	1
24	0	950	1
25	0	950	1
26	0	950	1
27	0	950	1
28	0	950	1
29	0	950	1
60	2	700	1
61	2	950	1
62	2	950	1
63	1	750	1
64	2	950	1
65	2	700	1
66	2	950	1
67	1	750	1
68	2	950	1
69	2	700	1
70	2	950	1
71	2	700	1
72	2	950	1
73	1	950	1
74	2	950	1
75	2	700	1
76	2	950	1
77	1	750	1
78	1	950	1
79	2	700	1
80	2	700	1
81	2	700	1
82	2	950	1
83	2	700	1
84	2	700	1
85	2	700	1
86	2	950	1
87	1	850	1
88	2	700	1
89	2	950	1
90	2	700	1
91	2	700	1
92	2	950	1
93	1	950	1
94	2	950	1
95	2	700	1
96	2	950	1
97	2	950	1
98	2	950	1
99	2	700	1
60	2	700	1
61	2	950	1
62	2	950	1
63	1	750	1
64	2	950	1
65	2	700	1
66	2	950	1
67	1	750	1
68	2	950	1
69	2	700	1
70	2	950	1
71	2	700	1
72	2	950	1
73	1	950	1
74	2	950	1
75	2	700	1
76	2	950	1
77	1	750	1
78	1	950	1
79	2	700	1
80	2	700	1
81	2	700	1
82	2	950	1
83	2	700	1
84	2	700	1
85	2	700	1
86	2	950	1
87	1	850	1
88	2	700	1
89	2	950	1
90	2	700	1
91	2	700	1
92	2	950	1
93	1	950	1
94	2	950	1
95	2	700	1
96	2	950	1
97	2	950	1
98	2	950	1
99	2	700	1
60	1	950	1
61	2	950	1
62	1	950	1
63	1	850	1
64	1	950	1
65	2	950	1
66	1	950	1
67	2	700	1
68	1	950	1
