TRAP-A1-001	16	5	5	5	5	ABSTAIN:leader-changed	A	0	1	leader-changed
TRAP-A1-002	16	5	5	5	5	ABSTAIN:leader-changed	A	0	1	leader-changed
TRAP-A1-003	16	5	5	5	5	ABSTAIN:leader-changed	A	0	1	leader-changed
TRAP-A1-004	16	5	5	5	5	ABSTAIN:leader-changed	A	0	1	leader-changed
TRAP-A1-005	16	5	5	5	5	ABSTAIN:leader-changed	A	0	1	leader-changed
TRAP-A1-006	16	5	5	5	5	ABSTAIN:leader-changed	A	0	1	leader-changed
TRAP-A1-007	16	5	5	5	5	ABSTAIN:leader-changed	A	0	1	leader-changed
TRAP-A1-008	16	5	5	5	5	ABSTAIN:leader-changed	A	0	1	leader-changed
TRAP-A2-001	16	5	5	5	5	ABSTAIN:leader-changed	A	0	0	leader-changed
TRAP-A2-002	16	5	5	5	5	ABSTAIN:leader-changed	A	0	0	leader-changed
TRAP-A2-003	16	5	5	5	5	ABSTAIN:leader-changed	A	0	0	leader-changed
TRAP-A2-004	16	5	5	5	5	ABSTAIN:leader-changed	A	0	0	leader-changed
TRAP-A2-005	16	5	5	5	5	ABSTAIN:leader-changed	A	0	0	leader-changed
TRAP-A2-006	16	5	5	5	5	ABSTAIN:leader-changed	A	0	0	leader-changed
TRAP-A2-007	16	5	5	5	5	ABSTAIN:leader-changed	A	0	0	leader-changed
TRAP-A2-008	16	5	5	5	5	ABSTAIN:leader-changed	A	0	0	leader-changed
TRAP-A3-001	16	2	2	2	2	ABSTAIN:leader-changed	A	0	1	leader-changed
TRAP-A3-002	16	2	2	2	2	ABSTAIN:leader-changed	A	0	1	leader-changed
TRAP-A3-003	16	2	2	2	2	ABSTAIN:leader-changed	A	0	1	leader-changed
TRAP-A3-004	16	2	2	2	2	ABSTAIN:leader-changed	A	0	0	leader-changed
TRAP-A3-005	16	2	2	2	2	ABSTAIN:leader-changed	A	0	0	leader-changed
TRAP-A3-006	16	2	2	2	2	ABSTAIN:leader-changed	A	0	0	leader-changed
TRAP-A4-001	16	4	4	4	4	ABSTAIN:leader-changed	A	0	1	leader-changed
TRAP-A4-002	16	4	4	4	4	ABSTAIN:leader-changed	A	0	1	leader-changed
TRAP-A4-003	16	4	4	4	4	ABSTAIN:leader-changed	A	0	1	leader-changed
TRAP-A4-004	16	4	4	4	4	ABSTAIN:leader-changed	A	0	1	leader-changed
TRAP-A4-005	16	4	4	4	4	ABSTAIN:leader-changed	A	0	1	leader-changed
TRAP-A4-006	16	4	4	4	4	ABSTAIN:leader-changed	A	0	1	leader-changed
TRAP-A5-001	16	4	4	4	4	ABSTAIN:leader-changed	A	0	1	leader-changed
TRAP-A5-002	16	4	4	4	4	ABSTAIN:leader-changed	A	0	1	leader-changed
TRAP-A5-003	16	4	4	4	4	ABSTAIN:leader-changed	A	0	1	leader-changed
TRAP-A5-004	16	4	4	4	4	ABSTAIN:leader-changed	A	0	1	leader-changed
TRAP-A5-005	16	4	4	4	4	ABSTAIN:leader-changed	A	0	1	leader-changed
TRAP-A5-006	16	4	4	4	4	ABSTAIN:leader-changed	A	0	1	leader-changed
TRAP-A6-001	16	3	3	3	3	ABSTAIN:leader-changed	A	0	0	leader-changed
TRAP-A6-002	16	3	3	3	3	ABSTAIN:leader-changed	A	0	1	leader-changed
TRAP-A6-003	16	3	3	3	3	ABSTAIN:leader-changed	A	0	0	leader-changed
TRAP-A6-004	16	3	3	3	3	ABSTAIN:leader-changed	A	0	1	leader-changed
TRAP-A6-005	16	3	3	3	3	ABSTAIN:leader-changed	A	0	0	leader-changed
TRAP-A6-006	16	3	3	3	3	ABSTAIN:leader-changed	A	0	1	leader-changed
