admit-V2-A-clean-0000	4	1	1	1	1	PROVISIONAL_INSTALL	1	1000	5	trained-conf
admit-V2-A-clean-0001	4	2	2	2	2	WITHHELD	1	1000	8	trained-conf
admit-V2-A-clean-0002	4	3	3	3	3	PROVISIONAL_INSTALL	1	957	5	trained-conf
admit-V2-A-clean-0004	4	4	4	4	5	WITHHELD	1	968	8	trained-conf
admit-V2-A-clean-0006	4	4	4	4	7	PERMANENT_INSTALL	1	1000	4	trained-conf
admit-V2-A-clean-0016	4	4	4	4	17	CORROBORATED	1	1000	2	trained-conf
admit-V2-A-clean-0020	4	4	4	4	21	REVISE_INSTALL	1	1000	6	trained-conf
admit-V2-A-clean-0029	4	4	4	4	30	REVISE_INSTALL	1	1000	6	trained-conf
admit-V2-A-clean-0038	4	4	4	4	39	NEGATIVE_EVIDENCE	1	1000	3	trained-conf
admit-V2-A-clean-0040	4	4	4	4	41	SUPPRESSED	1	1000	7	trained-conf
admit-V2-A-clean-0047	4	4	4	4	48	CORROBORATED	1	1000	2	trained-conf
admit-V2-A-clean-0059	4	4	4	4	12	NEGATIVE_EVIDENCE	1	1000	3	trained-conf
admit-V2-A-clean-0060	4	4	4	4	13	SUPPRESSED	1	1000	7	trained-conf
admit-V2-A-clean-0066	4	4	4	4	19	NEGATIVE_EVIDENCE	1	1000	3	trained-conf
admit-V2-A-clean-0072	4	4	4	4	25	CORROBORATED	1	1000	2	trained-conf
admit-V2-A-clean-0077	4	4	4	4	30	PERMANENT_INSTALL	1	1000	4	trained-conf
admit-V2-A-clean-0081	4	4	4	4	34	CONFLICT_WITHHELD	1	1000	1	trained-conf
admit-V2-A-clean-0090	4	4	4	4	43	CONFLICT_WITHHELD	1	1000	1	trained-conf
admit-V2-A-clean-0095	4	4	4	4	48	CONFLICT_WITHHELD	1	1000	1	trained-conf
admit-V2-A-clean-0099	4	4	4	4	4	PERMANENT_INSTALL	1	922	4	trained-conf
admit-V2-A-decoy-0000	4	2	2	1	1	PROVISIONAL_INSTALL	1	504	5	trained-conf
