admit-V2-A-clean-0000	16	1	1	1	1	PROVISIONAL_INSTALL	1	1000	5	trained-conf
admit-V2-A-clean-0001	16	2	2	2	2	WITHHELD	1	1000	8	trained-conf
admit-V2-A-clean-0002	16	3	3	3	3	PROVISIONAL_INSTALL	1	957	5	trained-conf
admit-V2-A-clean-0004	16	5	5	5	5	WITHHELD	1	863	8	trained-conf
admit-V2-A-clean-0006	16	7	7	7	7	PERMANENT_INSTALL	1	956	4	trained-conf
admit-V2-A-clean-0016	16	16	16	16	17	CORROBORATED	1	952	2	trained-conf
admit-V2-A-clean-0020	16	16	16	16	21	REVISE_INSTALL	1	997	6	trained-conf
admit-V2-A-clean-0029	16	16	16	16	30	REVISE_INSTALL	1	1000	6	trained-conf
admit-V2-A-clean-0038	16	16	16	16	39	NEGATIVE_EVIDENCE	1	1000	3	trained-conf
admit-V2-A-clean-0040	16	16	16	16	41	SUPPRESSED	1	1000	7	trained-conf
admit-V2-A-clean-0047	16	16	16	16	48	CORROBORATED	1	1000	2	trained-conf
admit-V2-A-clean-0059	16	12	12	12	12	NEGATIVE_EVIDENCE	1	969	3	trained-conf
admit-V2-A-clean-0060	16	13	13	13	13	SUPPRESSED	1	971	7	trained-conf
admit-V2-A-clean-0066	16	16	16	16	19	NEGATIVE_EVIDENCE	1	1000	3	trained-conf
admit-V2-A-clean-0072	16	16	16	16	25	CORROBORATED	1	1000	2	trained-conf
admit-V2-A-clean-0077	16	16	16	16	30	PERMANENT_INSTALL	1	1000	4	trained-conf
admit-V2-A-clean-0081	16	16	16	16	34	CONFLICT_WITHHELD	1	1000	1	trained-conf
admit-V2-A-clean-0090	16	16	16	16	43	CONFLICT_WITHHELD	1	1000	1	trained-conf
admit-V2-A-clean-0095	16	16	16	16	48	CONFLICT_WITHHELD	1	1000	1	trained-conf
admit-V2-A-clean-0099	16	4	4	4	4	PERMANENT_INSTALL	1	922	4	trained-conf
admit-V2-A-decoy-0000	16	2	2	1	1	PROVISIONAL_INSTALL	1	504	5	trained-conf
admit-V2-A-decoy-0001	16	2	2	2	2	PERMANENT_INSTALL	1	927	4	trained-conf
admit-V2-A-decoy-0002	16	3	3	3	3	CORROBORATED	1	920	2	trained-conf
admit-V2-A-decoy-0003	16	4	4	4	4	CORROBORATED	1	916	2	trained-conf
admit-V2-A-decoy-0004	16	5	5	5	5	CORROBORATED	1	884	2	trained-conf
admit-V2-A-decoy-0005	16	6	6	6	6	REVISE_INSTALL	1	887	6	trained-conf
admit-V2-A-decoy-0006	16	7	7	7	7	REVISE_INSTALL	1	886	6	trained-conf
admit-V2-A-decoy-0007	16	8	8	8	8	CORROBORATED	1	888	2	trained-conf
admit-V2-A-decoy-0008	16	9	9	9	9	CORROBORATED	1	887	2	trained-conf
admit-V2-A-decoy-0009	16	10	10	10	10	CORROBORATED	1	889	2	trained-conf
admit-V2-A-decoy-0010	16	11	11	11	11	CORROBORATED	1	881	2	trained-conf
admit-V2-A-decoy-0011	16	12	12	12	12	REVISE_INSTALL	1	883	6	trained-conf
admit-V2-A-decoy-0012	16	13	13	13	13	REVISE_INSTALL	1	885	6	trained-conf
admit-V2-A-decoy-0013	16	14	14	14	14	CORROBORATED	1	887	2	trained-conf
admit-V2-A-decoy-0014	16	15	15	15	15	CORROBORATED	1	888	2	trained-conf
admit-V2-A-decoy-0015	16	16	16	16	16	CORROBORATED	1	888	2	trained-conf
