4|12|1478118371870763077|-35|25|937|0|0|1|2|2|4|6400|2|p000.pcm
4|12|1478118371870763077|-35|25|937|0|0|1|2|2|4|6400|2|p001.pcm
4|12|1478118371870763077|-35|25|937|0|0|1|2|2|4|6400|2|p002.pcm
4|12|7201577890449658775|-38|22|900|0|0|1|2|2|4|6400|2|p003.pcm
4|12|-8649595583341295509|-28|32|975|0|0|1|2|2|4|6400|2|p004.pcm
4|12|-8343158481634224849|-36|24|925|0|0|1|2|2|4|6400|2|p005.pcm
4|12|1478118371870763077|-35|25|932|0|0|1|2|2|4|6400|2|p006.pcm
4|12|7201577890449658775|-38|22|900|0|0|1|2|2|4|6400|2|p007.pcm
4|12|-8343158481634224849|-36|24|925|0|0|1|2|2|4|6400|2|p008.pcm
4|12|-8649595583341295509|-28|32|975|0|0|1|2|2|4|6400|2|p009.pcm
4|12|1478118371870763077|-35|25|937|0|0|1|2|2|4|6400|2|p010.pcm
4|12|2393643172140260895|-26|34|950|0|0|1|2|2|4|6400|2|p011.pcm
4|12|-8649595583341295509|-28|32|975|0|0|1|2|2|4|6400|2|p012.pcm
4|12|-5994109042692452451|-23|37|912|0|0|1|2|2|4|6400|2|p013.pcm
4|12|7201577890449658775|-38|22|900|0|0|1|2|2|4|6400|2|p014.pcm
4|12|-8649595583341295509|-28|32|975|0|0|1|2|2|4|6400|2|p015.pcm
4|12|-8343158481634224849|-36|24|925|0|0|1|2|2|4|6400|2|p016.pcm
4|12|-944891335293653669|-24|36|925|0|0|1|2|2|4|6400|2|p017.pcm
4|12|-8343158481634224849|-36|24|925|0|0|1|2|2|4|6400|2|p018.pcm
4|12|2393643172140260895|-26|34|950|0|0|1|2|2|4|6400|2|p019.pcm
4|12|-8343158481634224849|-36|24|925|0|0|1|2|2|4|6400|2|p020.pcm
4|12|-8649595583341295509|-28|32|975|0|0|1|2|2|4|6400|2|p021.pcm
4|12|723127028226595429|-27|33|962|0|0|1|2|2|4|6400|2|p022.pcm
4|12|3333707159001675525|-29|31|987|0|0|1|2|2|4|6400|2|p023.pcm
4|12|-6607881411791000761|-22|38|900|0|0|1|2|2|4|6400|2|p024.pcm
4|12|-6607881411791000761|-22|38|900|0|0|1|2|2|4|6400|2|p025.pcm
4|12|-8704635073336387667|-25|35|937|0|0|1|2|2|4|6400|2|p026.pcm
4|12|723127028226595429|-27|33|962|0|0|1|2|2|4|6400|2|p027.pcm
4|12|-5994109042692452451|-23|37|912|0|0|1|2|2|4|6400|2|p028.pcm
4|12|-5994109042692452451|-23|37|912|0|0|1|2|2|4|6400|2|p029.pcm
