GP-01	BEFORE(a,b)	BEFORE(b,a)	2
GP-02	BEFORE(a,b)	BEFORE(a,b)	1
GP-03	AFTER(a,b)	BEFORE(b,a)	1
GP-04	AFTER(b,a)	BEFORE(b,a)	2
GP-05	BEFORE(a,b)	BEFORE(b,a)	2
GP-06	AFTER(a,b)	AFTER(b,a)	2
GP-07	BEFORE(a,a)	BEFORE(a,a)	1
GP-08	BEFORE(a,b)	BEFORE(c,d)	0
GP-09	BEFORE(x,y)	NOT(BEFORE(y,x))	0
GP-10	BEFORE(x,y)	NOT(BEFORE(x,y))	2
GP-11	NOT(BEFORE(a,b))	NOT(BEFORE(a,b))	1
GP-12	BEFORE(dawn,noon)	BEFORE(noon,dusk)	0
GP-13	AFTER(noon,dawn)	BEFORE(dawn,noon)	1
GP-14	BEFORE(dawn,noon)	AFTER(noon,dawn)	1
GP-15	BEFORE(a,b)	AFTER(a,b)	2
GP-16	AFTER(a,b)	BEFORE(a,b)	2
GP-17	BEFORE(big_bang,now)	BEFORE(now,heat_death)	0
GP-18	BEFORE(a,b)	BEFORE(a,b);BEFORE(b,a)	2
GP-19	AFTER(a,b)	NOT(BEFORE(b,a))	2
GP-20	BEFORE(a,b)	NOT(BEFORE(a,b))	2
