GT-01	QTY(senses,exactly,five)	QTY(senses,exactly,twenty_two)	2
GT-02	QTY(senses,range,22_to_33)	QTY(senses,exactly,twenty_five)	1
GT-03	QTY(senses,exactly,twenty_five)	QTY(senses,range,22_to_33)	0
GT-04	QTY(senses,at_least,twenty)	QTY(senses,exactly,five)	2
GT-05	QTY(senses,at_least,twenty)	QTY(senses,exactly,twenty_five)	1
GT-06	QTY(senses,at_most,ten)	QTY(senses,exactly,twenty_five)	2
GT-07	QTY(senses,at_most,ten)	QTY(senses,exactly,eight)	1
GT-08	QTY(senses,more_than,thirty)	QTY(senses,exactly,thirty_three)	1
GT-09	QTY(senses,more_than,thirty)	QTY(senses,exactly,thirty)	2
GT-10	QTY(senses,less_than,thirty)	QTY(senses,exactly,thirty)	2
GT-11	QTY(senses,at_least,twenty)	QTY(senses,range,between_22_and_33)	1
GT-12	QTY(senses,exactly,five)	QTY(senses,range,between_22_and_33)	2
GT-13	QTY(apples,exactly,five)	QTY(oranges,exactly,three)	0
GT-14	QTY(goldfish_memory,exactly,3sec)	QTY(goldfish_memory,at_least,six_months)	2
GT-15	QTY(goldfish_memory,at_least,six_months)	QTY(goldfish_memory,exactly,3sec)	2
GT-16	QTY(download_time,at_least,two_min)	QTY(download_time,exactly,150sec)	1
GT-17	QTY(download_time,at_most,one_hr)	QTY(download_time,exactly,thirty_min)	1
GT-18	QTY(download_time,exactly,twelve_hr)	QTY(download_time,at_most,one_day)	0
GT-19	QTY(pages,exactly,ninety)	QTY(pages,range,80_to_100)	0
GT-20	QTY(senses,exactly,five)	QTY(senses,exactly,five)	1
