GU-01	FLOATS(ice,on_water)	CAUSE(LESS_DENSE(ice,than_water),FLOATS(ice,on_water))	1
GU-02	FLOATS(ice,on_water)	CAUSE(LESS_DENSE(ice,than_water),NOT(FLOATS(ice,on_water)))	2
GU-03	CAUSE(LESS_DENSE(ice,than_water),FLOATS(ice,on_water))	NOT(LESS_DENSE(ice,than_water))	2
GU-04	CAUSE(A(),B())	CAUSE(A(),NOT(B()))	2
GU-05	CAUSE(CONTAINS(coffee,melatonin),WAKES_UP(coffee,drinker))	NOT(CONTAINS(coffee,melatonin))	2
GU-06	CAUSE(RAIN(),FLOOD())	CAUSE(RAIN(),FLOOD())	1
GU-07	CAUSE(RAIN(),FLOOD())	NOT(FLOOD())	2
GU-08	CAUSE(RAIN(),FLOOD())	RAIN()	0
GU-09	FLOOD()	CAUSE(SNOWMELT(),FLOOD());CAUSE(RAIN(),SNOWMELT())	1
GU-10	HEALTHY(person)	CAUSE(VIRUS(),NOT(HEALTHY(person)))	2
GU-11	GROWS(wheat)	CAUSE(RAIN(),GROWS(wheat))	1
GU-12	WET(ground)	CAUSE(RAIN(),WET(ground))	1
GU-13	WET(ground)	CAUSE(SPRINKLER(),WET(ground))	1
GU-14	CAUSE(SMOKING(),CANCER())	CAUSE(SMOKING(),NOT(CANCER()))	2
GU-15	CAUSE(VACCINE(),IMMUNITY())	CAUSE(VACCINE(),IMMUNITY())	1
GU-16	CANCER()	CAUSE(SMOKING(),CANCER());CAUSE(SMOKING(),TAR())	1
GU-17	IMMUNITY()	CAUSE(VACCINE(),IMMUNITY())	1
GU-18	SICK(person)	CAUSE(VIRUS(),NOT(HEALTHY(person)))	0
GU-19	CAUSE(VACCINE(),IMMUNITY())	NOT(VACCINE())	2
GU-20	CAUSE(LESS_DENSE(ice,than_water),FLOATS(ice,on_water))	NOT(FLOATS(ice,on_water))	2
