3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p000.img
3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p003.img
3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p006.img
3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p009.img
3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p012.img
3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p015.img
3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p018.img
3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p021.img
3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p024.img
3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p027.img
3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p030.img
3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p033.img
3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p036.img
3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p039.img
3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p042.img
3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p001.img
3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p010.img
3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p014.img
3|8|5671260088931568939|0|1000|597|0|0|1|1|1|0|9216|2|p021.img
