ep	step	tier
DOS-RPL-01	0	4
DOS-RPL-01	1	4
DOS-RPL-01	2	4
DOS-RPL-01	3	4
DOS-RPL-01	4	4
DOS-RPL-01	5	4
DOS-RPL-01	6	4
DOS-RPL-01	7	4
DOS-RPL-01	8	4
DOS-RPL-01	9	4
DOS-RPL-01	10	4
DOS-RPL-01	11	4
DOS-RPL-01	12	4
DOS-RPL-01	13	4
DOS-RPL-01	14	4
DOS-RPL-01	15	4
DOS-RPL-01	16	4
DOS-RPL-01	17	4
DOS-RPL-01	18	4
DOS-RPL-01	19	4
DOS-RPL-01	20	4
DOS-RPL-01	21	4
DOS-RPL-01	22	4
DOS-RPL-01	23	4
DOS-RPL-01	24	4
DOS-RPL-01	25	4
DOS-RPL-01	26	4
DOS-RPL-01	27	4
DOS-RPL-01	28	4
DOS-RPL-01	29	4
DOS-RPL-01	30	4
DOS-RPL-01	31	4
DOS-RPL-01	32	4
DOS-RPL-01	33	4
DOS-RPL-01	34	4
DOS-RPL-01	35	4
DOS-RPL-01	36	4
DOS-RPL-01	37	4
DOS-RPL-01	38	4
DOS-RPL-01	39	4
DOS-RPL-01	40	4
DOS-RPL-01	41	4
DOS-RPL-01	42	4
DOS-RPL-01	43	4
DOS-RPL-01	44	4
DOS-RPL-01	45	4
DOS-RPL-01	46	4
DOS-RPL-01	47	4
DOS-RPL-01	48	4
DOS-RPL-01	49	4
DOS-RPL-01	50	4
DOS-RPL-01	51	4
DOS-RPL-01	52	4
DOS-RPL-01	53	4
DOS-RPL-01	54	4
DOS-RPL-01	55	4
DOS-RPL-01	56	4
DOS-RPL-01	57	4
DOS-RPL-01	58	4
DOS-RPL-01	59	4
DOS-RPL-02	0	4
DOS-RPL-02	1	4
DOS-RPL-02	2	4
DOS-RPL-02	3	4
DOS-RPL-02	4	4
DOS-RPL-02	5	4
DOS-RPL-02	6	4
DOS-RPL-02	7	4
DOS-RPL-02	8	4
DOS-RPL-02	9	4
DOS-RPL-02	10	4
DOS-RPL-02	11	4
DOS-RPL-02	12	4
DOS-RPL-02	13	4
DOS-RPL-02	14	4
DOS-RPL-02	15	4
DOS-RPL-02	16	4
DOS-RPL-02	17	4
DOS-RPL-02	18	4
DOS-RPL-02	19	4
DOS-RPL-02	20	4
DOS-RPL-02	21	4
DOS-RPL-02	22	4
DOS-RPL-02	23	4
DOS-RPL-02	24	4
DOS-RPL-02	25	4
DOS-RPL-02	26	4
DOS-RPL-02	27	4
DOS-RPL-02	28	4
DOS-RPL-02	29	4
DOS-RPL-02	30	4
DOS-RPL-02	31	4
DOS-RPL-02	32	4
DOS-RPL-02	33	4
DOS-RPL-02	34	4
DOS-RPL-02	35	4
DOS-RPL-02	36	4
DOS-RPL-02	37	4
DOS-RPL-02	38	4
DOS-RPL-02	39	4
DOS-RPL-02	40	4
DOS-RPL-02	41	4
DOS-RPL-02	42	4
DOS-RPL-02	43	4
DOS-RPL-02	44	4
DOS-RPL-02	45	4
DOS-RPL-02	46	4
DOS-RPL-02	47	4
DOS-RPL-02	48	4
DOS-RPL-02	49	4
DOS-RPL-02	50	4
DOS-RPL-02	51	4
DOS-RPL-02	52	4
DOS-RPL-02	53	4
DOS-RPL-02	54	4
DOS-RPL-02	55	4
DOS-RPL-02	56	4
DOS-RPL-02	57	4
DOS-RPL-02	58	4
DOS-RPL-02	59	4
DOS-RPL-03	0	4
DOS-RPL-03	1	4
DOS-RPL-03	2	4
DOS-RPL-03	3	4
DOS-RPL-03	4	4
DOS-RPL-03	5	4
DOS-RPL-03	6	4
DOS-RPL-03	7	4
DOS-RPL-03	8	4
DOS-RPL-03	9	4
DOS-RPL-03	10	4
DOS-RPL-03	11	4
DOS-RPL-03	12	4
DOS-RPL-03	13	4
DOS-RPL-03	14	4
DOS-RPL-03	15	4
DOS-RPL-03	16	4
DOS-RPL-03	17	4
DOS-RPL-03	18	4
DOS-RPL-03	19	4
DOS-RPL-03	20	4
DOS-RPL-03	21	4
DOS-RPL-03	22	4
DOS-RPL-03	23	4
DOS-RPL-03	24	4
DOS-RPL-03	25	4
DOS-RPL-03	26	4
DOS-RPL-03	27	4
DOS-RPL-03	28	4
DOS-RPL-03	29	4
DOS-RPL-03	30	4
DOS-RPL-03	31	4
DOS-RPL-03	32	4
DOS-RPL-03	33	4
DOS-RPL-03	34	4
DOS-RPL-03	35	4
DOS-RPL-03	36	4
DOS-RPL-03	37	4
DOS-RPL-03	38	4
DOS-RPL-03	39	4
DOS-RPL-03	40	4
DOS-RPL-03	41	4
DOS-RPL-03	42	4
DOS-RPL-03	43	4
DOS-RPL-03	44	4
DOS-RPL-03	45	4
DOS-RPL-03	46	4
DOS-RPL-03	47	4
DOS-RPL-03	48	4
DOS-RPL-03	49	4
DOS-RPL-03	50	4
DOS-RPL-03	51	4
DOS-RPL-03	52	4
DOS-RPL-03	53	4
DOS-RPL-03	54	4
DOS-RPL-03	55	4
DOS-RPL-03	56	4
DOS-RPL-03	57	4
DOS-RPL-03	58	4
DOS-RPL-03	59	4
DOS-RPL-04	0	4
DOS-RPL-04	1	4
DOS-RPL-04	2	4
DOS-RPL-04	3	4
DOS-RPL-04	4	4
DOS-RPL-04	5	4
DOS-RPL-04	6	4
DOS-RPL-04	7	4
DOS-RPL-04	8	4
DOS-RPL-04	9	4
DOS-RPL-04	10	4
DOS-RPL-04	11	4
DOS-RPL-04	12	4
DOS-RPL-04	13	4
DOS-RPL-04	14	4
DOS-RPL-04	15	4
DOS-RPL-04	16	4
DOS-RPL-04	17	4
DOS-RPL-04	18	4
DOS-RPL-04	19	4
DOS-RPL-04	20	4
DOS-RPL-04	21	4
DOS-RPL-04	22	4
DOS-RPL-04	23	4
DOS-RPL-04	24	4
DOS-RPL-04	25	4
DOS-RPL-04	26	4
DOS-RPL-04	27	4
DOS-RPL-04	28	4
DOS-RPL-04	29	4
DOS-RPL-04	30	4
DOS-RPL-04	31	4
DOS-RPL-04	32	4
DOS-RPL-04	33	4
DOS-RPL-04	34	4
DOS-RPL-04	35	4
DOS-RPL-04	36	4
DOS-RPL-04	37	4
DOS-RPL-04	38	4
DOS-RPL-04	39	4
DOS-RPL-04	40	4
DOS-RPL-04	41	4
DOS-RPL-04	42	4
DOS-RPL-04	43	4
DOS-RPL-04	44	4
DOS-RPL-04	45	4
DOS-RPL-04	46	4
DOS-RPL-04	47	4
DOS-RPL-04	48	4
DOS-RPL-04	49	4
DOS-RPL-04	50	4
DOS-RPL-04	51	4
DOS-RPL-04	52	4
DOS-RPL-04	53	4
DOS-RPL-04	54	4
DOS-RPL-04	55	4
DOS-RPL-04	56	4
DOS-RPL-04	57	4
DOS-RPL-04	58	4
DOS-RPL-04	59	4
DOS-RPL-05	0	4
DOS-RPL-05	1	4
DOS-RPL-05	2	4
DOS-RPL-05	3	4
DOS-RPL-05	4	4
DOS-RPL-05	5	4
DOS-RPL-05	6	4
DOS-RPL-05	7	4
DOS-RPL-05	8	4
DOS-RPL-05	9	4
DOS-RPL-05	10	4
DOS-RPL-05	11	4
DOS-RPL-05	12	4
DOS-RPL-05	13	4
DOS-RPL-05	14	4
DOS-RPL-05	15	4
DOS-RPL-05	16	4
DOS-RPL-05	17	4
DOS-RPL-05	18	4
DOS-RPL-05	19	4
DOS-RPL-05	20	4
DOS-RPL-05	21	4
DOS-RPL-05	22	4
DOS-RPL-05	23	4
DOS-RPL-05	24	4
DOS-RPL-05	25	4
DOS-RPL-05	26	4
DOS-RPL-05	27	4
DOS-RPL-05	28	4
DOS-RPL-05	29	4
DOS-RPL-05	30	4
DOS-RPL-05	31	4
DOS-RPL-05	32	4
DOS-RPL-05	33	4
DOS-RPL-05	34	4
DOS-RPL-05	35	4
DOS-RPL-05	36	4
DOS-RPL-05	37	4
DOS-RPL-05	38	4
DOS-RPL-05	39	4
DOS-RPL-05	40	4
DOS-RPL-05	41	4
DOS-RPL-05	42	4
DOS-RPL-05	43	4
DOS-RPL-05	44	4
DOS-RPL-05	45	4
DOS-RPL-05	46	4
DOS-RPL-05	47	4
DOS-RPL-05	48	4
DOS-RPL-05	49	4
DOS-RPL-05	50	4
DOS-RPL-05	51	4
DOS-RPL-05	52	4
DOS-RPL-05	53	4
DOS-RPL-05	54	4
DOS-RPL-05	55	4
DOS-RPL-05	56	4
DOS-RPL-05	57	4
DOS-RPL-05	58	4
DOS-RPL-05	59	4
DOS-RPL-06	0	4
DOS-RPL-06	1	4
DOS-RPL-06	2	4
DOS-RPL-06	3	4
DOS-RPL-06	4	4
DOS-RPL-06	5	4
DOS-RPL-06	6	4
DOS-RPL-06	7	4
DOS-RPL-06	8	4
DOS-RPL-06	9	4
DOS-RPL-06	10	4
DOS-RPL-06	11	4
DOS-RPL-06	12	4
DOS-RPL-06	13	4
DOS-RPL-06	14	4
DOS-RPL-06	15	4
DOS-RPL-06	16	4
DOS-RPL-06	17	4
DOS-RPL-06	18	4
DOS-RPL-06	19	4
DOS-RPL-06	20	4
DOS-RPL-06	21	4
DOS-RPL-06	22	4
DOS-RPL-06	23	4
DOS-RPL-06	24	4
DOS-RPL-06	25	4
DOS-RPL-06	26	4
DOS-RPL-06	27	4
DOS-RPL-06	28	4
DOS-RPL-06	29	4
DOS-RPL-06	30	4
DOS-RPL-06	31	4
DOS-RPL-06	32	4
DOS-RPL-06	33	4
DOS-RPL-06	34	4
DOS-RPL-06	35	4
DOS-RPL-06	36	4
DOS-RPL-06	37	4
DOS-RPL-06	38	4
DOS-RPL-06	39	4
DOS-RPL-06	40	4
DOS-RPL-06	41	4
DOS-RPL-06	42	4
DOS-RPL-06	43	4
DOS-RPL-06	44	4
DOS-RPL-06	45	4
DOS-RPL-06	46	4
DOS-RPL-06	47	4
DOS-RPL-06	48	4
DOS-RPL-06	49	4
DOS-RPL-06	50	4
DOS-RPL-06	51	4
DOS-RPL-06	52	4
DOS-RPL-06	53	4
DOS-RPL-06	54	4
DOS-RPL-06	55	4
DOS-RPL-06	56	4
DOS-RPL-06	57	4
DOS-RPL-06	58	4
DOS-RPL-06	59	4
DOS-RPL-07	0	4
DOS-RPL-07	1	4
DOS-RPL-07	2	4
DOS-RPL-07	3	4
DOS-RPL-07	4	4
DOS-RPL-07	5	4
DOS-RPL-07	6	4
DOS-RPL-07	7	4
DOS-RPL-07	8	4
DOS-RPL-07	9	4
DOS-RPL-07	10	4
DOS-RPL-07	11	4
DOS-RPL-07	12	4
DOS-RPL-07	13	4
DOS-RPL-07	14	4
DOS-RPL-07	15	4
DOS-RPL-07	16	4
DOS-RPL-07	17	4
DOS-RPL-07	18	4
DOS-RPL-07	19	4
DOS-RPL-07	20	4
DOS-RPL-07	21	4
DOS-RPL-07	22	4
DOS-RPL-07	23	4
DOS-RPL-07	24	4
DOS-RPL-07	25	4
DOS-RPL-07	26	4
DOS-RPL-07	27	4
DOS-RPL-07	28	4
DOS-RPL-07	29	4
DOS-RPL-07	30	4
DOS-RPL-07	31	4
DOS-RPL-07	32	4
DOS-RPL-07	33	4
DOS-RPL-07	34	4
DOS-RPL-07	35	4
DOS-RPL-07	36	4
DOS-RPL-07	37	4
DOS-RPL-07	38	4
DOS-RPL-07	39	4
DOS-RPL-07	40	4
DOS-RPL-07	41	4
DOS-RPL-07	42	4
DOS-RPL-07	43	4
DOS-RPL-07	44	4
DOS-RPL-07	45	4
DOS-RPL-07	46	4
DOS-RPL-07	47	4
DOS-RPL-07	48	4
DOS-RPL-07	49	4
DOS-RPL-07	50	4
DOS-RPL-07	51	4
DOS-RPL-07	52	4
DOS-RPL-07	53	4
DOS-RPL-07	54	4
DOS-RPL-07	55	4
DOS-RPL-07	56	4
DOS-RPL-07	57	4
DOS-RPL-07	58	4
DOS-RPL-07	59	4
DOS-RPL-08	0	4
DOS-RPL-08	1	4
DOS-RPL-08	2	4
DOS-RPL-08	3	4
DOS-RPL-08	4	4
DOS-RPL-08	5	4
DOS-RPL-08	6	4
DOS-RPL-08	7	4
DOS-RPL-08	8	4
DOS-RPL-08	9	4
DOS-RPL-08	10	4
DOS-RPL-08	11	4
DOS-RPL-08	12	4
DOS-RPL-08	13	4
DOS-RPL-08	14	4
DOS-RPL-08	15	4
DOS-RPL-08	16	4
DOS-RPL-08	17	4
DOS-RPL-08	18	4
DOS-RPL-08	19	4
