ep	step	tier
INJ-F1-P15	0	4
INJ-F1-P15	1	4
INJ-F1-P15	2	4
INJ-F1-P15	3	4
INJ-F1-P15	4	4
INJ-F1-P15	5	4
INJ-F1-P15	6	4
INJ-F1-P15	7	4
INJ-F1-P15	8	4
INJ-F1-P15	9	4
INJ-F1-P15	10	4
INJ-F1-P15	11	4
INJ-F1-P15	12	4
INJ-F1-P15	13	4
INJ-F1-P15	14	4
INJ-F1-P15	15	3
INJ-F1-P15	16	4
INJ-F1-P15	17	4
INJ-F1-P15	18	4
INJ-F1-P15	19	4
INJ-F1-P15	20	4
INJ-F1-P15	21	4
INJ-F1-P15	22	4
INJ-F1-P15	23	4
INJ-F1-P15	24	4
INJ-F1-P15	25	4
INJ-F1-P15	26	4
INJ-F1-P15	27	4
INJ-F1-P15	28	4
INJ-F1-P15	29	4
INJ-F1-P15	30	4
INJ-F1-P15	31	1
INJ-F1-P15	32	1
INJ-F1-P15	33	1
INJ-F1-P15	34	1
INJ-F1-P15	35	1
INJ-F1-P15	36	1
INJ-F1-P15	37	1
INJ-F1-P15	38	1
INJ-F1-P15	39	1
INJ-F1-P15	40	1
INJ-F1-P15	41	1
INJ-F1-P15	42	1
INJ-F1-P15	43	1
INJ-F1-P15	44	1
INJ-F1-P15	45	1
INJ-F1-P15	46	1
INJ-F1-P15	47	1
INJ-F1-P15	48	1
INJ-F1-P15	49	1
INJ-F1-P15	50	1
INJ-F1-P15	51	1
INJ-F1-P15	52	1
INJ-F1-P15	53	1
INJ-F1-P15	54	1
INJ-F1-P15	55	1
INJ-F1-P15	56	1
INJ-F1-P15	57	1
INJ-F1-P15	58	1
INJ-F1-P15	59	1
INJ-F1-P15	60	1
INJ-F1-P15	61	1
INJ-F1-P15	62	1
INJ-F1-P15	63	1
INJ-F1-P15	64	1
INJ-F1-P15	65	1
INJ-F1-P15	66	1
INJ-F1-P15	67	1
INJ-F1-P15	68	1
INJ-F1-P15	69	1
INJ-F1-P15	70	1
INJ-F1-P15	71	1
INJ-F1-P15	72	1
INJ-F1-P15	73	1
INJ-F1-P15	74	1
INJ-F1-P15	75	1
INJ-F1-P15	76	1
INJ-F1-P15	77	1
INJ-F1-P15	78	1
INJ-F1-P15	79	1
INJ-F1-P15	80	1
INJ-F1-P15	81	1
INJ-F1-P15	82	1
INJ-F1-P15	83	1
INJ-F1-P15	84	1
INJ-F1-P15	85	1
INJ-F1-P15	86	1
INJ-F1-P15	87	1
INJ-F1-P15	88	1
INJ-F1-P25	0	4
INJ-F1-P25	1	4
INJ-F1-P25	2	4
INJ-F1-P25	3	4
INJ-F1-P25	4	4
INJ-F1-P25	5	4
INJ-F1-P25	6	4
INJ-F1-P25	7	4
INJ-F1-P25	8	4
INJ-F1-P25	9	4
INJ-F1-P25	10	4
INJ-F1-P25	11	4
INJ-F1-P25	12	4
INJ-F1-P25	13	4
INJ-F1-P25	14	4
INJ-F1-P25	15	4
INJ-F1-P25	16	4
INJ-F1-P25	17	4
INJ-F1-P25	18	4
INJ-F1-P25	19	4
INJ-F1-P25	20	4
INJ-F1-P25	21	4
INJ-F1-P25	22	4
INJ-F1-P25	23	4
