OUT|19|C|0|3|1|1|1|1|1|1
OUT|19|C|1|7|2|1|1|1|1|1
OUT|19|C|2|11|10|1|0|0|1|1
OUT|19|C|3|19|1|1|1|1|1|1
OUT|19|C|4|31|2|1|1|1|1|1
OUT|19|C|5|45|10|1|1|1|1|1
OUT|19|C|6|55|1|1|1|1|1|1
OUT|19|C|7|69|2|1|0|0|1|1
OUT|19|C|8|77|10|1|1|1|1|1
OUT|19|C|9|85|1|1|1|1|1|1
OUT|19|C|10|97|2|1|1|1|1|1
OUT|19|C|11|109|10|1|1|1|1|1
OUT|19|C|12|113|1|1|1|1|1|1
OUT|19|C|13|119|2|1|1|1|1|1
OUT|19|C|14|123|10|1|1|1|1|1
OUT|19|C|15|131|1|1|1|1|1|1
OUT|19|C|16|151|2|1|1|1|1|1
OUT|19|C|17|153|10|1|1|1|1|1
OUT|19|C|18|159|1|1|1|1|1|1
OUT|19|C|19|167|2|1|1|1|1|1
OUT|19|C|20|217|10|1|1|1|1|1
OUT|19|C|21|227|1|1|0|0|1|1
OUT|19|C|22|229|2|1|1|1|1|1
OUT|19|C|23|263|10|1|1|1|1|1
OUT|19|C|24|289|1|1|1|1|1|1
OUT|19|C|25|307|2|1|1|1|1|1
OUT|19|C|26|317|10|1|1|1|1|1
OUT|19|C|27|327|1|1|1|1|1|1
OUT|19|C|28|331|2|1|1|1|1|1
OUT|19|C|29|339|10|1|1|1|1|1
OUT|19|C|30|345|1|1|1|1|1|1
OUT|19|C|31|367|2|1|1|1|1|1
OUT|19|C|32|373|10|1|1|1|1|1
OUT|19|C|33|397|1|1|0|0|1|1
OUT|19|C|34|399|2|1|1|1|1|1
OUT|19|C|35|401|10|1|1|1|1|1
OUT|19|C|36|407|1|1|1|1|1|1
OUT|19|C|37|421|2|1|0|0|1|1
OUT|19|C|38|431|10|1|1|1|1|1
OUT|19|C|39|445|1|1|1|1|1|1
OUT|19|C|40|481|2|1|1|1|1|1
OUT|19|C|41|495|10|1|1|1|1|1
OUT|19|C|42|511|1|1|1|1|1|1
OUT|19|C|43|513|2|1|1|1|1|1
OUT|19|C|44|517|10|1|1|1|1|1
OUT|19|C|45|523|1|1|1|1|1|1
OUT|19|C|46|541|2|1|1|1|1|1
OUT|19|C|47|571|10|1|1|1|1|1
OUT|19|C|48|583|1|1|1|1|1|1
OUT|19|C|49|587|2|1|1|1|1|1
OUT|19|C|50|605|10|1|1|1|1|1
OUT|19|C|51|609|1|1|1|1|1|1
OUT|19|C|52|619|2|1|1|1|1|1
OUT|19|C|53|621|10|1|1|1|1|1
OUT|19|C|54|631|1|1|1|1|1|1
OUT|19|C|55|671|2|1|1|1|1|1
OUT|19|C|56|673|10|1|1|1|1|1
OUT|19|C|57|677|1|1|1|1|1|1
OUT|19|C|58|681|2|1|1|1|1|1
OUT|19|C|59|683|10|1|1|1|1|1
OUT|19|C|60|687|1|1|1|1|1|1
OUT|19|C|61|691|2|1|1|1|1|1
OUT|19|C|62|713|10|1|1|1|1|1
OUT|19|C|63|717|1|1|1|1|1|1
OUT|19|C|64|1262|2|1|1|1|1|1
OUT|19|C|65|1265|10|1|1|1|1|1
OUT|19|C|66|1272|1|1|1|1|1|1
OUT|19|C|67|1274|2|1|1|1|1|1
OUT|19|C|68|1276|10|1|1|1|1|1
OUT|19|C|69|1283|1|1|1|1|1|1
OUT|19|C|70|1284|2|1|1|1|1|1
OUT|19|C|71|1285|10|1|1|1|1|1
OUT|19|C|72|1288|1|1|1|1|1|1
OUT|19|C|73|1292|2|1|1|1|1|1
OUT|19|C|74|1299|10|1|1|1|1|1
OUT|19|C|75|1301|1|1|1|1|1|1
OUT|19|C|76|1306|2|1|1|1|1|1
OUT|19|C|77|1308|10|1|1|1|1|1
OUT|19|C|78|1310|1|1|1|1|1|1
OUT|19|C|79|1316|2|1|1|1|1|1
OUT|19|C|80|1317|10|1|1|1|1|1
OUT|19|C|81|1319|1|1|1|1|1|1
OUT|19|C|82|1320|2|1|1|1|1|1
OUT|19|C|83|1323|10|1|1|1|1|1
OUT|19|C|84|1328|1|1|1|1|1|1
OUT|19|C|85|1330|2|1|1|1|1|1
OUT|19|C|86|1331|10|1|1|1|1|1
OUT|19|C|87|1336|1|1|1|1|1|1
OUT|19|C|88|1338|2|1|1|1|1|1
OUT|19|C|89|1341|10|1|1|1|1|1
OUT|19|C|90|1345|1|1|1|1|1|1
OUT|19|C|91|1347|2|1|1|1|1|1
OUT|19|C|92|1350|10|1|1|1|1|1
OUT|19|C|93|1351|1|1|1|1|1|1
OUT|19|C|94|1352|2|1|1|1|1|1
OUT|19|C|95|1357|10|1|1|1|1|1
OUT|19|C|96|1358|1|1|1|1|1|1
OUT|19|C|97|1359|2|1|1|1|1|1
OUT|19|C|98|1364|10|1|1|1|1|1
OUT|19|C|99|1369|1|1|1|1|1|1
OUT|19|C|100|1370|2|1|1|1|1|1
OUT|19|C|101|1375|10|1|1|1|1|1
OUT|19|C|102|1379|1|1|1|1|1|1
OUT|19|C|103|1385|2|1|1|1|1|1
OUT|19|C|104|1387|10|1|1|1|1|1
OUT|19|C|105|1389|1|1|1|1|1|1
OUT|19|C|106|1390|2|1|1|1|1|1
OUT|19|C|107|1391|10|1|1|1|1|1
OUT|19|C|108|1392|1|1|1|1|1|1
OUT|19|C|109|1395|2|1|1|1|1|1
OUT|19|C|110|1396|10|1|1|1|1|1
OUT|19|C|111|1397|1|1|1|1|1|1
OUT|19|C|112|1398|2|1|1|1|1|1
OUT|19|C|113|1399|10|1|1|1|1|1
OUT|19|C|114|1400|1|1|1|1|1|1
OUT|19|C|115|1401|2|1|1|1|1|1
OUT|19|C|116|1403|10|1|1|1|1|1
OUT|19|C|117|1410|1|1|1|1|1|1
OUT|19|C|118|1414|2|1|1|1|1|1
OUT|19|C|119|1423|10|1|1|1|1|1
OUT|19|C|120|1425|1|1|1|1|1|1
OUT|19|C|121|1428|2|1|1|1|1|1
OUT|19|C|122|1436|10|1|1|1|1|1
OUT|19|C|123|1437|1|1|1|1|1|1
OUT|19|C|124|1442|2|1|1|1|1|1
OUT|19|C|125|1443|10|1|1|1|1|1
OUT|19|C|126|1447|1|1|1|1|1|1
OUT|19|C|127|1450|2|1|1|1|1|1
OUT|19|C|128|1456|10|1|1|1|1|1
OUT|19|C|129|1459|1|1|1|1|1|1
OUT|19|C|130|1460|2|1|1|1|1|1
OUT|19|C|131|1461|10|1|1|1|1|1
OUT|19|C|132|1462|1|1|1|1|1|1
OUT|19|C|133|1465|2|1|1|1|1|1
OUT|19|C|134|1478|10|1|1|1|1|1
OUT|19|C|135|1480|1|1|1|1|1|1
OUT|19|C|136|1481|2|1|1|1|1|1
OUT|19|C|137|1486|10|1|1|1|1|1
OUT|19|C|138|1490|1|1|1|1|1|1
OUT|19|C|139|1499|2|1|1|1|1|1
OUT|19|C|140|1502|10|1|1|1|1|1
OUT|19|C|141|1503|1|1|1|1|1|1
OUT|19|C|142|1506|2|1|1|1|1|1
OUT|19|C|143|1507|10|1|1|1|1|1
OUT|19|C|144|1510|1|1|1|1|1|1
OUT|19|C|145|1515|2|1|1|1|1|1
OUT|19|C|146|1518|10|1|1|1|1|1
OUT|19|C|147|1520|1|1|1|1|1|1
OUT|19|C|148|1522|2|1|1|1|1|1
OUT|19|C|149|1524|10|1|1|1|1|1
OUT|19|C|150|1526|1|1|1|1|1|1
OUT|19|C|151|1528|2|1|1|1|1|1
OUT|19|C|152|1529|10|1|1|1|1|1
OUT|19|C|153|1530|1|1|1|1|1|1
OUT|19|C|154|1531|2|1|1|1|1|1
OUT|19|C|155|1536|10|1|1|1|1|1
OUT|19|C|156|1537|1|1|1|1|1|1
OUT|19|C|157|1538|2|1|1|1|1|1
OUT|19|C|158|1540|10|1|1|1|1|1
OUT|19|C|159|1542|1|1|1|1|1|1
OUT|19|C|160|1546|2|1|1|1|1|1
OUT|19|C|161|1548|10|1|1|1|1|1
OUT|19|C|162|1553|1|1|1|1|1|1
OUT|19|C|163|1563|2|1|1|1|1|1
OUT|19|C|164|1569|10|1|1|1|1|1
OUT|19|C|165|1571|1|1|1|1|1|1
OUT|19|C|166|1573|2|1|1|1|1|1
OUT|19|C|167|1580|10|1|1|1|1|1
OUT|19|C|168|1581|1|1|1|1|1|1
OUT|19|C|169|1583|2|1|1|1|1|1
OUT|19|C|170|1584|10|1|1|1|1|1
OUT|19|C|171|1585|1|1|1|1|1|1
OUT|19|C|172|1588|2|1|1|1|1|1
OUT|19|C|173|1591|10|1|1|1|1|1
OUT|19|C|174|1595|1|1|1|1|1|1
OUT|19|C|175|1597|2|1|1|1|1|1
OUT|19|C|176|1606|10|1|1|1|1|1
OUT|19|C|177|1610|1|1|1|1|1|1
OUT|19|C|178|1611|2|1|1|1|1|1
OUT|19|C|179|1617|10|1|1|1|1|1
OUT|19|C|180|1620|1|1|1|1|1|1
OUT|19|C|181|1622|2|1|1|1|1|1
OUT|19|C|182|1627|10|1|1|1|1|1
OUT|19|C|183|1628|1|1|1|1|1|1
OUT|19|C|184|1632|2|1|1|1|1|1
OUT|19|C|185|1634|10|1|1|1|1|1
OUT|19|C|186|1636|1|1|1|1|1|1
OUT|19|C|187|1638|2|1|1|1|1|1
OUT|19|C|188|1643|10|1|1|1|1|1
OUT|19|C|189|1646|1|1|1|1|1|1
OUT|19|C|190|1649|2|1|1|1|1|1
OUT|19|C|191|1650|10|1|1|1|1|1
OUT|19|C|192|1653|1|1|1|1|1|1
OUT|19|C|193|1665|2|1|1|1|1|1
OUT|19|C|194|1673|10|1|1|1|1|1
OUT|19|C|195|1674|1|1|1|1|1|1
OUT|19|C|196|1675|2|1|1|1|1|1
OUT|19|C|197|1679|10|1|1|1|1|1
OUT|19|C|198|1681|1|1|1|1|1|1
OUT|19|C|199|1682|2|1|1|1|1|1
OUT|19|C|200|1685|10|1|1|1|1|1
OUT|19|C|201|1687|1|1|1|1|1|1
OUT|19|C|202|1689|2|1|1|1|1|1
OUT|19|C|203|1694|10|1|1|1|1|1
OUT|19|C|204|1696|1|1|1|1|1|1
OUT|19|C|205|1701|2|1|1|1|1|1
OUT|19|C|206|1704|10|1|1|1|1|1
OUT|19|C|207|1706|1|1|1|1|1|1
OUT|19|C|208|1707|2|1|1|1|1|1
OUT|19|C|209|1711|10|1|1|1|1|1
OUT|19|C|210|1717|1|1|1|1|1|1
OUT|19|C|211|1718|2|1|1|1|1|1
OUT|19|C|212|1722|10|1|1|1|1|1
OUT|19|C|213|1727|1|1|1|1|1|1
OUT|19|C|214|1730|2|1|1|1|1|1
OUT|19|C|215|1733|10|1|1|1|1|1
OUT|19|C|216|1734|1|1|1|1|1|1
OUT|19|C|217|1735|2|1|1|1|1|1
OUT|19|C|218|1738|10|1|1|1|1|1
OUT|19|C|219|1740|1|1|1|1|1|1
OUT|19|C|220|1742|2|1|1|1|1|1
OUT|19|C|221|1744|10|1|1|1|1|1
OUT|19|C|222|1745|1|1|1|1|1|1
OUT|19|C|223|1748|2|1|1|1|1|1
OUT|19|C|224|1753|10|1|1|1|1|1
OUT|19|C|225|1755|1|1|1|1|1|1
OUT|19|C|226|1761|2|1|1|1|1|1
OUT|19|C|227|1762|10|1|1|1|1|1
OUT|19|C|228|1764|1|1|1|1|1|1
OUT|19|C|229|1766|2|1|1|1|1|1
OUT|19|C|230|1768|10|1|1|1|1|1
OUT|19|C|231|1770|1|1|1|1|1|1
OUT|19|C|232|1772|2|1|1|1|1|1
OUT|19|C|233|1774|10|1|1|1|1|1
OUT|19|C|234|1777|1|1|1|1|1|1
OUT|19|C|235|1778|2|1|1|1|1|1
OUT|19|C|236|1782|10|1|1|1|1|1
OUT|19|C|237|1784|1|1|1|1|1|1
OUT|19|C|238|1786|2|1|1|1|1|1
OUT|19|C|239|1787|10|1|1|1|1|1
OUT|19|C|240|1789|1|1|1|1|1|1
OUT|19|C|241|1790|2|1|1|1|1|1
OUT|19|C|242|1791|10|1|1|1|1|1
OUT|19|C|243|1793|1|1|1|1|1|1
OUT|19|C|244|1795|2|1|1|1|1|1
OUT|19|C|245|1798|10|1|1|1|1|1
OUT|19|C|246|2365|1|1|1|1|1|1
OUT|19|C|247|2366|2|1|1|1|1|1
OUT|19|C|248|2368|10|1|1|1|1|1
OUT|19|C|249|2369|1|1|1|1|1|1
OUT|19|C|250|2371|2|1|1|1|1|1
OUT|19|C|251|2372|10|1|1|1|1|1
OUT|19|C|252|2374|1|1|1|1|1|1
OUT|19|C|253|2375|2|1|1|1|1|1
OUT|19|C|254|2377|10|1|1|1|1|1
