GC-01	CAUSE(RAIN(),FLOOD())	CAUSE(RAIN(),FLOOD())	1
GC-02	CAUSE(SMOKING(),CANCER())	NOT(CAUSE(SMOKING(),CANCER()))	2
GC-03	CAUSE(LESS_DENSE(ice,than_water),FLOATS(ice,on_water))	LESS_DENSE(ice,than_water)	1
GC-04	CAUSE(LESS_DENSE(ice,than_water),FLOATS(ice,on_water))	NOT(FLOATS(ice,on_water))	2
GC-05	CAUSE(CONTAINS(coffee,melatonin),WAKES_UP(coffee,drinker))	NOT(CONTAINS(coffee,melatonin))	2
GC-06	FLOATS(ice,on_water)	CAUSE(LESS_DENSE(ice,than_water),FLOATS(ice,on_water))	1
GC-07	CAUSE(A(),B())	CAUSE(A(),NOT(B()))	2
GC-08	CAUSE(A(),B())	NOT(A())	2
GC-09	CAUSE(A(),B())	NOT(B())	2
GC-10	CAUSE(A(),NOT(B()))	NOT(CAUSE(A(),B()))	0
GC-11	CAUSE(A(),B())	CAUSE(A(),C())	0
GC-12	CAUSE(A(),B())	CAUSE(C(),B())	0
GC-13	A()	CAUSE(B(),A())	1
GC-14	CAUSE(A(),B())	CAUSE(B(),A())	0
GC-15	NOT(CAUSE(A(),B()))	NOT(CAUSE(A(),B()))	1
GC-16	CAUSE(A(),B())	NOT(CAUSE(B(),A()))	0
GC-17	CAUSE(A(),B())	A()	0
GC-18	CAUSE(A(),B())	B()	0
GC-19	WAKES_UP(coffee,drinker)	CAUSE(NOT(CONTAINS(coffee,melatonin)),WAKES_UP(coffee,drinker))	0
GC-20	CAUSE(RAIN(),WET(ground))	CAUSE(RAIN(),NOT(WET(ground)))	2
