GN-01	ROUND(earth)	ROUND(earth)	1
GN-02	NOT(FLAT(earth))	NOT(FLAT(earth))	1
GN-03	FLAT(earth)	NOT(FLAT(earth))	2
GN-04	NOT(FLAT(earth))	FLAT(earth)	2
GN-05	DOGS_BARK	NOT(DOGS_BARK)	2
GN-06	NOT(DOGS_BARK)	DOGS_BARK	2
GN-07	CAUSE(RAIN(),WET(ground))	NOT(CAUSE(RAIN(),WET(ground)))	2
GN-08	NOT(CAUSE(RAIN(),WET(ground)))	CAUSE(RAIN(),WET(ground))	2
GN-09	ALL(birds,FLY(birds))	ALL(birds,FLY(birds))	1
GN-10	FLAT(earth)	NOT(ROUND(earth))	0
GN-11	HOT(sun)	NOT(COLD(moon))	0
GN-12	CAUSE(A(),B())	NOT(CAUSE(C(),D()))	0
GN-13	FLAT(earth)	ROUND(earth)	0
GN-14	NOT(NOT(FLAT(earth)))	FLAT(earth)	1
GN-15	NOT(NOT(NOT(FLAT(earth))))	NOT(FLAT(earth))	1
GN-16	NOT(ROUND(earth))	NOT(ROUND(earth))	1
GN-17	NOT(FLAT(earth))	NOT(ROUND(earth))	0
GN-18	FLAT(earth)	NOT(FLAT(mars))	0
GN-19	NOT(NOT(ROUND(earth)))	ROUND(earth)	1
GN-20	ROUND(earth)	NOT(NOT(ROUND(earth)))	1
