C|0|746|442|1|1|3|0|0|0|0|0|0|1|1|tape|carries|ok
C|1|823|700|1|1|7|0|0|0|0|0|0|2|1|tape|carries|ok
C|2|708|364|0|0|11|0|0|0|0|0|0|10|1|tape|carries|ok
C|3|816|669|1|1|19|0|0|0|0|0|0|1|1|tape|carries|ok
C|4|732|411|1|1|31|0|0|0|0|0|0|2|1|tape|carries|ok
C|5|791|569|1|1|45|0|0|0|0|0|0|10|1|tape|carries|ok
C|6|709|367|1|1|55|0|0|0|0|0|0|1|1|tape|carries|ok
C|7|818|676|0|0|69|0|0|0|0|0|0|2|1|tape|carries|ok
C|8|800|602|1|1|77|0|0|0|0|0|0|10|1|tape|carries|ok
C|9|816|666|1|1|85|0|0|0|0|0|0|1|1|tape|carries|ok
C|10|792|572|1|1|97|0|0|0|0|0|0|2|1|tape|carries|ok
C|11|844|814|1|1|109|0|0|0|0|0|0|10|1|tape|carries|ok
C|12|731|408|1|1|113|0|0|0|0|0|0|1|1|tape|carries|ok
C|13|839|782|1|1|119|0|0|0|0|0|0|2|1|tape|carries|ok
C|14|776|521|1|1|123|0|0|0|0|0|0|10|1|tape|carries|ok
C|15|766|492|1|1|131|0|0|0|0|0|0|1|1|tape|carries|ok
C|16|707|363|1|1|151|0|0|0|0|0|0|2|1|tape|carries|ok
C|17|798|595|1|1|153|0|0|0|0|0|0|10|1|tape|carries|ok
C|18|759|473|1|1|159|0|0|0|0|0|0|1|1|tape|carries|ok
C|19|820|684|1|1|167|0|0|0|0|0|0|2|1|tape|carries|ok
C|20|704|357|1|1|217|0|0|0|0|0|0|10|1|tape|carries|ok
C|21|752|457|0|0|227|0|0|0|0|0|0|1|1|tape|carries|ok
C|22|752|456|1|1|229|0|0|0|0|0|0|2|1|tape|carries|ok
C|23|713|373|1|1|263|0|0|0|0|0|0|10|1|tape|carries|ok
C|24|842|805|1|1|289|0|0|0|0|0|0|1|1|tape|carries|ok
C|25|741|430|1|1|307|0|0|0|0|0|0|2|1|tape|carries|ok
C|26|730|407|1|1|317|0|0|0|0|0|0|10|1|tape|carries|ok
C|27|838|781|1|1|327|0|0|0|0|0|0|1|1|tape|carries|ok
C|28|773|513|1|1|331|0|0|0|0|0|0|2|1|tape|carries|ok
C|29|702|354|1|1|339|0|0|0|0|0|0|10|1|tape|carries|ok
C|30|753|459|1|1|345|0|0|0|0|0|0|1|1|tape|carries|ok
C|31|817|672|1|1|367|0|0|0|0|0|0|2|1|tape|carries|ok
C|32|838|781|1|1|373|0|0|0|0|0|0|10|1|tape|carries|ok
C|33|811|645|0|0|397|0|0|0|0|0|0|1|1|tape|carries|ok
C|34|810|642|1|1|399|0|0|0|0|0|0|2|1|tape|carries|ok
C|35|812|652|1|1|401|0|0|0|0|0|0|10|1|tape|carries|ok
C|36|771|506|1|1|407|0|0|0|0|0|0|1|1|tape|carries|ok
C|37|780|533|0|0|421|0|0|0|0|0|0|2|1|tape|carries|ok
C|38|760|477|1|1|431|0|0|0|0|0|0|10|1|tape|carries|ok
C|39|816|666|1|1|445|0|0|0|0|0|0|1|1|tape|carries|ok
C|40|777|524|1|1|481|0|0|0|0|0|0|2|1|tape|carries|ok
C|41|816|666|1|1|495|0|0|0|0|0|0|10|1|tape|carries|ok
C|42|716|380|1|1|511|0|0|0|0|0|0|1|1|tape|carries|ok
C|43|784|545|1|1|513|0|0|0|0|0|0|2|1|tape|carries|ok
C|44|789|563|1|1|517|0|0|0|0|0|0|10|1|tape|carries|ok
C|45|839|783|1|1|523|0|0|0|0|0|0|1|1|tape|carries|ok
C|46|752|457|1|1|541|0|0|0|0|0|0|2|1|tape|carries|ok
C|47|833|750|1|1|571|0|0|0|0|0|0|10|1|tape|carries|ok
C|48|843|811|1|1|583|0|0|0|0|0|0|1|1|tape|carries|ok
C|49|702|355|1|1|587|0|0|0|0|0|0|2|1|tape|carries|ok
