COST-D1-001	2	0	0	0	0	RELEASE	1	990	0	0
COST-D1-002	2	0	0	0	0	RELEASE	1	990	0	0
COST-D1-003	2	0	0	0	0	RELEASE	1	990	0	0
COST-D1-004	2	0	0	0	0	RELEASE	1	991	0	0
COST-D1-005	2	0	0	0	0	RELEASE	1	991	0	0
COST-D1-006	2	0	0	0	0	RELEASE	1	991	0	0
COST-D1-007	2	0	0	0	0	RELEASE	1	991	0	0
COST-D1-008	2	0	0	0	0	RELEASE	1	991	0	0
COST-D1-009	2	0	0	0	0	RELEASE	1	991	0	0
COST-D1-010	2	0	0	0	0	RELEASE	1	991	0	0
COST-D1-011	2	0	0	0	0	RELEASE	1	991	0	0
COST-D1-012	2	0	0	0	0	RELEASE	1	991	0	0
COST-D1-013	2	0	0	0	0	RELEASE	1	991	0	0
COST-D1-014	2	0	0	0	0	RELEASE	1	991	0	0
COST-D1-015	2	0	0	0	0	RELEASE	1	991	0	0
COST-D1-016	2	0	0	0	0	RELEASE	1	991	0	0
COST-D1-017	2	0	0	0	0	RELEASE	1	992	0	0
COST-D1-018	2	0	0	0	0	RELEASE	1	992	0	0
COST-D1-019	2	0	0	0	0	RELEASE	1	992	0	0
COST-D1-020	2	0	0	0	0	RELEASE	1	992	0	0
COST-D2-001	2	0	0	0	0	RELEASE	1	992	0	0
COST-D2-002	2	0	0	0	0	RELEASE	1	992	0	0
COST-D2-003	2	0	0	0	0	RELEASE	1	992	0	0
COST-D2-004	2	0	0	0	0	RELEASE	1	992	0	0
COST-D2-005	2	0	0	0	0	RELEASE	1	992	0	0
COST-D2-006	2	0	0	0	0	RELEASE	1	992	0	0
COST-D2-007	2	0	0	0	0	RELEASE	1	992	0	0
COST-D2-008	2	0	0	0	0	RELEASE	1	992	0	0
COST-D2-009	2	0	0	0	0	RELEASE	1	992	0	0
COST-D2-010	2	0	0	0	0	RELEASE	1	992	0	0
COST-D2-011	2	0	0	0	0	RELEASE	1	992	0	0
COST-D2-012	2	0	0	0	0	RELEASE	1	992	0	0
COST-D2-013	2	0	0	0	0	RELEASE	1	992	0	0
COST-D2-014	2	0	0	0	0	RELEASE	1	992	0	0
COST-D2-015	2	0	0	0	0	RELEASE	1	993	0	0
COST-D2-016	2	0	0	0	0	RELEASE	1	993	0	0
COST-D2-017	2	0	0	0	0	RELEASE	1	993	0	0
COST-D2-018	2	0	0	0	0	RELEASE	1	993	0	0
COST-D2-019	2	0	0	0	0	RELEASE	1	993	0	0
COST-D2-020	2	0	0	0	0	RELEASE	1	993	0	0
COST-D3-001	2	0	0	0	0	RELEASE	1	993	0	0
COST-D3-002	2	0	0	0	0	RELEASE	1	993	0	0
COST-D3-003	2	0	0	0	0	RELEASE	1	993	0	0
COST-D3-004	2	0	0	0	0	RELEASE	1	993	0	0
COST-D3-005	2	0	0	0	0	RELEASE	1	993	0	0
COST-D3-006	2	0	0	0	0	RELEASE	1	993	0	0
COST-D3-007	2	0	0	0	0	RELEASE	1	993	0	0
COST-D3-008	2	0	0	0	0	RELEASE	1	993	0	0
COST-D3-009	2	0	0	0	0	RELEASE	1	993	0	0
COST-D3-010	2	0	0	0	0	RELEASE	1	993	0	0
COST-D3-011	2	0	0	0	0	RELEASE	1	993	0	0
COST-D3-012	2	0	0	0	0	RELEASE	1	993	0	0
COST-D3-013	2	0	0	0	0	RELEASE	1	993	0	0
COST-D3-014	2	0	0	0	0	RELEASE	1	993	0	0
COST-D3-015	2	0	0	0	0	RELEASE	1	993	0	0
COST-D3-016	2	0	0	0	0	RELEASE	1	993	0	0
COST-D3-017	2	0	0	0	0	RELEASE	1	993	0	0
COST-D3-018	2	0	0	0	0	RELEASE	1	993	0	0
COST-D3-019	2	0	0	0	0	RELEASE	1	994	0	0
COST-D3-020	2	0	0	0	0	RELEASE	1	994	0	0
COST-D4-001	2	0	0	0	0	RELEASE	1	994	0	0
