H5B-P-06-00	1	0	0	0	0	RELEASE	0	944	0	0
H5B-P-06-01	1	0	0	0	0	RELEASE	0	943	0	0
H5B-P-06-02	1	0	0	0	0	RELEASE	0	943	0	0
H5B-P-06-03	1	0	0	0	0	RELEASE	0	943	0	0
H5B-P-06-04	1	0	0	0	0	RELEASE	0	943	0	0
H5B-P-06-05	1	0	0	0	0	RELEASE	0	942	0	0
H5B-P-06-06	1	0	0	0	0	RELEASE	0	942	0	0
H5B-P-06-07	1	0	0	0	0	RELEASE	0	942	0	0
H5B-P-06-08	1	0	0	0	0	RELEASE	0	942	0	0
H5B-P-06-09	1	0	0	0	0	RELEASE	0	942	0	0
H5B-P-12-00	1	0	0	0	0	RELEASE	0	941	0	0
H5B-P-12-01	1	0	0	0	0	RELEASE	0	941	0	0
H5B-P-12-02	1	0	0	0	0	RELEASE	0	941	0	0
H5B-P-12-03	1	0	0	0	0	RELEASE	0	941	0	0
H5B-P-12-04	1	0	0	0	0	RELEASE	0	940	0	0
H5B-P-12-05	1	0	0	0	0	RELEASE	0	940	0	0
H5B-P-12-06	1	0	0	0	0	RELEASE	0	940	0	0
H5B-P-12-07	1	0	0	0	0	RELEASE	0	940	0	0
H5B-P-12-08	1	0	0	0	0	RELEASE	0	939	0	0
H5B-P-12-09	1	0	0	0	0	RELEASE	0	939	0	0
H5B-P-20-00	1	0	0	0	0	RELEASE	0	939	0	0
H5B-P-20-01	1	0	0	0	0	RELEASE	0	939	0	0
H5B-P-20-02	1	0	0	0	0	RELEASE	0	938	0	0
H5B-P-20-03	1	0	0	0	0	RELEASE	0	938	0	0
H5B-P-20-04	1	0	0	0	0	RELEASE	0	938	0	0
H5B-P-20-05	1	0	0	0	0	RELEASE	0	938	0	0
H5B-P-20-06	1	0	0	0	0	RELEASE	0	938	0	0
H5B-P-20-07	1	0	0	0	0	RELEASE	0	937	0	0
H5B-P-20-08	1	0	0	0	0	RELEASE	0	937	0	0
H5B-P-20-09	1	0	0	0	0	RELEASE	0	937	0	0
H5B-P-40-00	1	0	0	0	0	RELEASE	0	937	0	0
H5B-P-40-01	1	0	0	0	0	RELEASE	0	936	0	0
H5B-P-40-02	1	0	0	0	0	RELEASE	0	936	0	0
H5B-P-40-03	1	0	0	0	0	RELEASE	0	936	0	0
H5B-P-40-04	1	0	0	0	0	RELEASE	0	936	0	0
H5B-P-40-05	1	0	0	0	0	RELEASE	0	935	0	0
H5B-P-40-06	1	0	0	0	0	RELEASE	0	935	0	0
H5B-P-40-07	1	0	0	0	0	RELEASE	0	935	0	0
H5B-P-40-08	1	0	0	0	0	RELEASE	0	935	0	0
H5B-P-40-09	1	0	0	0	0	RELEASE	0	935	0	0
H5B-O-06-00	1	0	0	0	0	RELEASE	1	934	0	0
H5B-O-06-01	1	0	0	0	0	RELEASE	1	934	0	0
H5B-O-06-02	1	0	0	0	0	RELEASE	1	934	0	0
H5B-O-06-03	1	0	0	0	0	RELEASE	1	934	0	0
H5B-O-06-04	1	0	0	0	0	RELEASE	1	934	0	0
H5B-O-06-05	1	0	0	0	0	RELEASE	1	934	0	0
H5B-O-06-06	1	0	0	0	0	RELEASE	1	934	0	0
H5B-O-06-07	1	0	0	0	0	RELEASE	1	934	0	0
H5B-O-06-08	1	0	0	0	0	RELEASE	1	934	0	0
H5B-O-06-09	1	0	0	0	0	RELEASE	1	934	0	0
H5B-O-12-00	1	0	0	0	0	RELEASE	1	934	0	0
H5B-O-12-01	1	0	0	0	0	RELEASE	1	934	0	0
H5B-O-12-02	1	0	0	0	0	RELEASE	1	934	0	0
H5B-O-12-03	1	0	0	0	0	RELEASE	1	934	0	0
H5B-O-12-04	1	0	0	0	0	RELEASE	1	935	0	0
H5B-O-12-05	1	0	0	0	0	RELEASE	1	935	0	0
H5B-O-12-06	1	0	0	0	0	RELEASE	1	935	0	0
H5B-O-12-07	1	0	0	0	0	RELEASE	1	935	0	0
H5B-O-12-08	1	0	0	0	0	RELEASE	1	935	0	0
H5B-O-12-09	1	0	0	0	0	RELEASE	1	935	0	0
H5B-O-20-00	1	0	0	0	0	RELEASE	1	935	0	0
H5B-O-20-01	1	0	0	0	0	RELEASE	1	935	0	0
H5B-O-20-02	1	0	0	0	0	RELEASE	1	935	0	0
H5B-O-20-03	1	0	0	0	0	RELEASE	1	935	0	0
H5B-O-20-04	1	0	0	0	0	RELEASE	1	935	0	0
H5B-O-20-05	1	0	0	0	0	RELEASE	1	935	0	0
H5B-O-20-06	1	0	0	0	0	RELEASE	1	935	0	0
H5B-O-20-07	1	0	0	0	0	RELEASE	1	935	0	0
H5B-O-20-08	1	0	0	0	0	RELEASE	1	935	0	0
H5B-O-20-09	1	0	0	0	0	RELEASE	1	935	0	0
H5B-O-40-00	1	0	0	0	0	RELEASE	1	935	0	0
H5B-O-40-01	1	0	0	0	0	RELEASE	1	935	0	0
H5B-O-40-02	1	0	0	0	0	RELEASE	1	935	0	0
H5B-O-40-03	1	0	0	0	0	RELEASE	1	935	0	0
H5B-O-40-04	1	0	0	0	0	RELEASE	1	935	0	0
H5B-O-40-05	1	0	0	0	0	RELEASE	1	935	0	0
H5B-O-40-06	1	0	0	0	0	RELEASE	1	935	0	0
H5B-O-40-07	1	0	0	0	0	RELEASE	1	935	0	0
H5B-O-40-08	1	0	0	0	0	RELEASE	1	935	0	0
H5B-O-40-09	1	0	0	0	0	RELEASE	1	935	0	0
H5B-D-0-00	1	0	0	0	0	RELEASE	1	935	0	0
H5B-D-0-01	1	0	0	0	0	RELEASE	1	935	0	0
H5B-D-0-02	1	0	0	0	0	RELEASE	1	935	0	0
H5B-D-0-03	1	0	0	0	0	RELEASE	1	935	0	0
H5B-D-0-04	1	0	0	0	0	RELEASE	1	935	0	0
H5B-D-0-05	1	0	0	0	0	RELEASE	1	935	0	0
H5B-D-0-06	1	0	0	0	0	RELEASE	1	935	0	0
H5B-D-0-07	1	0	0	0	0	RELEASE	1	935	0	0
H5B-D-0-08	1	0	0	0	0	RELEASE	1	935	0	0
H5B-D-0-09	1	0	0	0	0	RELEASE	1	935	0	0
H5B-D-1-00	1	0	0	0	0	RELEASE	0	935	0	0
H5B-D-1-01	1	0	0	0	0	RELEASE	0	935	0	0
H5B-D-1-02	1	0	0	0	0	RELEASE	0	935	0	0
H5B-D-1-03	1	0	0	0	0	RELEASE	0	934	0	0
H5B-D-1-04	1	0	0	0	0	RELEASE	0	934	0	0
H5B-D-1-05	1	0	0	0	0	RELEASE	0	934	0	0
H5B-D-1-06	1	0	0	0	0	RELEASE	0	934	0	0
H5B-D-1-07	1	0	0	0	0	RELEASE	0	933	0	0
H5B-D-1-08	1	0	0	0	0	RELEASE	0	933	0	0
H5B-D-1-09	1	0	0	0	0	RELEASE	0	933	0	0
H5B-D-2-00	1	0	0	0	0	RELEASE	0	933	0	0
H5B-D-2-01	1	0	0	0	0	RELEASE	0	933	0	0
H5B-D-2-02	1	0	0	0	0	RELEASE	0	932	0	0
H5B-D-2-03	1	0	0	0	0	RELEASE	0	932	0	0
H5B-D-2-04	1	0	0	0	0	RELEASE	0	932	0	0
H5B-D-2-05	1	0	0	0	0	RELEASE	0	932	0	0
H5B-D-2-06	1	0	0	0	0	RELEASE	0	931	0	0
H5B-D-2-07	1	0	0	0	0	RELEASE	0	931	0	0
H5B-D-2-08	1	0	0	0	0	RELEASE	0	931	0	0
H5B-D-2-09	1	0	0	0	0	RELEASE	0	931	0	0
H5B-D-6-00	1	0	0	0	0	RELEASE	0	931	0	0
H5B-D-6-01	1	0	0	0	0	RELEASE	0	930	0	0
H5B-D-6-02	1	0	0	0	0	RELEASE	0	930	0	0
H5B-D-6-03	1	0	0	0	0	RELEASE	0	930	0	0
H5B-D-6-04	1	0	0	0	0	RELEASE	0	930	0	0
H5B-D-6-05	1	0	0	0	0	RELEASE	0	929	0	0
H5B-D-6-06	1	0	0	0	0	RELEASE	0	929	0	0
H5B-D-6-07	1	0	0	0	0	RELEASE	0	929	0	0
H5B-D-6-08	1	0	0	0	0	RELEASE	0	929	0	0
H5B-D-6-09	1	0	0	0	0	RELEASE	0	928	0	0
