r2a_pitchdisc_0000.pcm	SAME	237	937	246600	1	WITHHOLD	4b2343853ae82575b511675ce05cb6361bc3a89e98a545a102991bedac20c678	4063	0	fc234ebe15f7b6d45cd67a44a11e85ccd73fc01e9540b5d5bfdb0ed93e6f7d79
r2a_pitchdisc_0001.pcm	LOWER	995	658486	246600	1	INSTALL	9d1527426d5a1c536f3e83071360ed3f49cfffe508b4c6ee8a4cc50377575a38	663486	0	c81981aa142cd314247fca1195a57f3b625d4deb61f92d249b8d58d678c85b8b
r2a_pitchdisc_0002.pcm	SAME	60	193	246600	1	WITHHOLD	7cbb97b3e077f7d37ec0a25ddd0b281712f5a5080cc819225eb59cdd772da4cb	4807	0	3dee6cd1e715e365122d34f2eba6f2d954a8e0fdc16fe0cc3abef2a27554f23f
r2a_pitchdisc_0003.pcm	HIGHER	996	977608	246600	1	INSTALL	e7e3584e4a074c6f0acb3e64a59bcac305ba6a938e91a7950d305441aed7381a	982608	0	37011d07c0929d6b7fa1962bacf9f7a515ea4ad649677b5f012d8e293f3673fc
r2a_pitchdisc_0004.pcm	SAME	465	2611	246600	1	WITHHOLD	a71caba8fb3ffbd2d52b54aa25e743d61387ac219e8af981ff6622cb299a2997	2389	0	a1bb5763bddcb69158e00653485d6fdff3f0ac990b258e4e03b8209b0b723cf6
r2a_pitchdisc_0005.pcm	HIGHER	985	197235	246600	1	INSTALL	3cfefd802c5ad91e242bf4e423dae004a0abb13edcc162f6d9ed92f6018b0544	202235	0	8c77af7e10e2f66d2b47639269e1fea71134c481cddde3bd98ccd9e38e27acbc
r2a_pitchdisc_0006.pcm	SAME	510	3134	246600	1	WITHHOLD	6458396c306807ba823381e6945c1b84c9bbf2d91492d72897b500d8b0cf9c89	1866	0	0202d9113e1f71240d3c83acfcce6c0bdaa5f2ad6d7769cb12f4456ea8f948bc
r2a_pitchdisc_0007.pcm	LOWER	995	659538	246600	1	INSTALL	331e2dbe569e6c0e823366287c8d9de083c430b512ea7b7042aea5b49e413303	664538	0	2e238a4188a434d6a30cc82136bb070c8864ece135b9648947b13a9246c26807
r2a_pitchdisc_0008.pcm	HIGHER	991	331952	246600	1	INSTALL	090a70892e2bd08bd634d7ef9f95d6e91dec76c3ade97422071bcc35235667ee	336952	0	de7a16e63bc57e25e8feffb99509eaaa89242bb233333894b9382fa852ad10e2
r2a_pitchdisc_0009.pcm	SAME	93	309	246600	1	WITHHOLD	67ebf31976d8a03c961c6d49f469137e9a668e8c77952f1c760f089201a19e2b	4691	0	c363b593ca51f3423191ba5b371622370dad61bd365d67b227075736a722d8d7
r2a_pitchdisc_0010.pcm	HIGHER	998	2016833	246600	1	INSTALL	bbb52b3cf0adeb6f7642b1c5a5080a2184a319915185cf498477d9ae3fa2b0e7	2021833	0	63d488915fae2425ec53155ac29fed5834858fb9a35b5b8d1de1e65c821e3e68
r2a_pitchdisc_0011.pcm	HIGHER	995	652980	246600	1	INSTALL	3d87ab74e8cefe86faa1fcf06322c158a676d9049629489b57520ebe717a8b17	657980	0	1a1eb6db748cc4e280f7db19c4003af11cab080501863aa7b1fd4a2fcd8a4636
r2a_pitchdisc_0012.pcm	LOWER	990	326595	246600	1	INSTALL	09d4f01d26b50a60ebc625aa155b95813c5fd1881164a2e0543d728af0295e47	331595	0	0bcb2b59c8bcd1880b8f03529910d10ad952b6bca147375e4f22d17570d5f01b
r2a_pitchdisc_0013.pcm	HIGHER	999	3027563	246600	1	INSTALL	e87333d7d0b014b2582705621d7e46fe858bdffc9181fe170d83b6ffff385c51	3032563	0	cfa10828bc259a73a21b54e7c4bb355745ecb477a3e767e3fcb292c4f72d66cb
r2a_pitchdisc_0014.pcm	SAME	228	887	246600	1	WITHHOLD	a6f0673d31d3425b52d8a325c80c6cd3a3eafabbe5f9c9f1812e72ae25e882b9	4113	0	f15eb2098bfdd774da37fea88d6d5ee95595619dd5a693860742ffbd401add8a
r2a_pitchdisc_0015.pcm	HIGHER	637	5270	246600	1	WITHHOLD	0c17876b5f313f1fec587c9bd49b3fdcb605817029e5015ee011e8ed0f6221bf	10270	0	87f45a06fdc65ab56cdc741ed334ed02db3a4ff55310615b367ac379cd4c1864
r2a_pitchdisc_0016.pcm	SAME	512	3156	246600	1	WITHHOLD	6df920dc670b1311a8379396490478a44ec29df8bd1da0383268107c8c8ee160	1844	0	04d92d4812741955ad545cf9b196e0f1a9912604be2bf3459556efb190b7b9b8
r2a_pitchdisc_0017.pcm	SAME	263	1076	246600	1	WITHHOLD	df5c81019dae1eaf0e4ca9a0ef258acd044e2dfec7dd940aab16baab3ca63cfb	3924	0	8062f6ff36e060e6f965896340d7f1360a35b410bb75932920ebff9e7fddb14a
r2a_pitchdisc_0018.pcm	SAME	445	2409	246600	1	WITHHOLD	1cccef1de49d2894d6f7cc8e01a3e4e21cd09dd21fb4c2e84cfbf495f03ec954	2591	0	2cb47e0551a238e686242e03f63484e72c6369e41b6eedf3e6588ecdecdf27ef
r2a_pitchdisc_0019.pcm	HIGHER	997	1009418	246600	1	INSTALL	e129f0a0f037c9b884fd91d6924ec511fe8a4fa09346f74217c4c1f110dce1a5	1014418	0	c8a5f6a10ff5c9521022dcfd3033451e011258d024553cd536b877e09426294f
r2a_pitchdisc_0020.pcm	HIGHER	991	331684	246600	1	INSTALL	3141257f57dce7d3f41b75ba913907818e5deaa36ea0e5811137ac8f69d96856	336684	0	b04df5253ed30fb3037d094f9d9fc69552defb2d9ded233f49a8e027bd4df6b3
r2a_pitchdisc_0021.pcm	SAME	560	3820	246600	1	WITHHOLD	24464d682a992a6c313417c4fdd2865c383a57e8566ef2fe86ffecdf6103a11c	1180	0	89048a5789349fc0f71d8f206831f625449ee3473b29f950085ed1fc5896099b
r2a_pitchdisc_0022.pcm	HIGHER	998	1504880	246600	1	INSTALL	7ab97a09356b385f870e586f63f1a36a2ce710450ce5c1b399bfc48135e6a67a	1509880	0	2019de8fed47dfa4853f9ee6dabc466fea26a803e9689bf7ac570cbf83f6f7b0
r2a_pitchdisc_0023.pcm	LOWER	483	2804	246600	1	WITHHOLD	2f4be0c4804b2767a5f68f9c4d33380ddbdd9dd89173124fd5bd856aeb71fee8	7804	0	27e0a0c4f9e35646d0a53cd800614053bf5b6ef64efb07a398a510358133a59d
r2a_pitchdisc_0024.pcm	SAME	578	4120	246600	1	WITHHOLD	5e4041e864fb2100ab3168126eb051b0fbdfdeedbb2250a9c3dfb7eb587f7fd6	880	0	162dea18be32f0f12b12e336de86096613e57a1cc5e53f5664d254ff70f7e8a2
r2a_pitchdisc_0025.pcm	LOWER	991	333125	246600	1	INSTALL	cd036fe393f750fd01e2285694c019008e98a27f6375e7a5a1b856ecbf97b184	338125	0	154165aeee2b39c44348d03ee49645dc46ab72bc4368b5882ee186d717d2e019
r2a_pitchdisc_0026.pcm	LOWER	994	498372	246600	1	INSTALL	58cdd3c8b681014b7402aba6c04213ba083408436ba3da3783ffecff5de37b03	503372	0	11b82e5afc257561cb2e2d885d9016040f1730696a70afde365ca96a520495f0
r2a_pitchdisc_0027.pcm	SAME	102	341	246600	1	WITHHOLD	f3af3d323a9e445fb427276a8e4b7f15e8fae9ed0c1be7e0e8fdb08e71f26171	4659	0	01d18aa67a504b9abe73d8ac05aa7ef9a4c46480714480a225ae2edc5c53832f
r2a_pitchdisc_0028.pcm	LOWER	993	492669	246600	1	INSTALL	4bc12f09873674e4e76f3f091d0d970f8100b049ff57b74f63217a6f12bbfe4b	497669	0	573ba469352c3516e12495d6a4ce2090901bbf8dabe86a95979577531df01ef0
r2a_pitchdisc_0029.pcm	LOWER	993	492558	246600	1	INSTALL	87b94d865e1155d2344cb5d6fb92ea1f03ce76b48d85b3be2676e29c6b1414d9	497558	0	ad2fc8976413577f4e7b93ff6851d9e4ea768c8be6b41ae4b6cd4bc08b6cc0ed
r2a_pitchdisc_0030.pcm	SAME	540	3535	246600	1	WITHHOLD	4466b452f8d4a56016d550b45fe121c7f01a95de3fed61eb9d46f31dd1502f82	1465	0	228b5c9f5504950db7388728989f7a3f4ba0c210948b7cb6677262c3229ebe70
r2a_pitchdisc_0031.pcm	HIGHER	987	236493	246600	1	INSTALL	ca9880e2bdcb1eaed319e2f41e6b674808ac3f8cf61fa9eb5d6d83d06da604af	241493	0	13a268604f25d17bd981ff55dba85c18ec097b665b73cc11003d9de7f6f72f7e
r2a_pitchdisc_0032.pcm	LOWER	995	746803	246600	1	INSTALL	1b1ea0e5247dee9cc674126097f2dc01981c37284f6f712a1172348845c6428b	751803	0	e7dcb9998e20a0ee1da7a8b8bded161f34e69fb9e1c411bfe60bf3010684b333
r2a_pitchdisc_0033.pcm	LOWER	995	743093	246600	1	INSTALL	f51af2ca2c2c2d8aaa5c8c91336ac843df6964f584219428ebc241dd2c84c12a	748093	0	986def7e97070ee36c405dd3d1a2fb3c600efabcccc42e41b9c2b99bcf804b7b
r2a_pitchdisc_0034.pcm	SAME	472	2686	246600	1	WITHHOLD	49ffc297f47fbe6ed5def9c10f4b2e85a43772d1a7060ed326216e478cc95359	2314	0	be11766a3c4baf4f8e0ed31b29271e0886866622a99be138566bc121ef85d9cf
r2a_pitchdisc_0035.pcm	LOWER	996	827432	246600	1	INSTALL	debec9179366fce0b6256b4c6d40a10476d0c0789e3def0157d37127c4f04425	832432	0	6336c8dc4471947020c67b4cfc809a2d6853c9a74a9d186a88792f8c8149879e
r2a_pitchdisc_0036.pcm	HIGHER	998	1969136	246600	1	INSTALL	adf6f4444c414672208dbe352c7f0ad5346e12128b61e7d9b4d503a63ddfcc28	1974136	0	664bdd79c62d3d7b300c93b24ddbdc709fdd99386f8cdd389dec54e84191088b
r2a_pitchdisc_0037.pcm	LOWER	990	325389	246600	1	INSTALL	f0b1eaabdc03a9b8873715ca325c65e7d588d7e7f3f2941cd499912c46da15f8	330389	0	31f37a6565d0837d763b6f6fceaf6239ad01631f10a949c68ffdefb219aa27d8
r2a_pitchdisc_0038.pcm	LOWER	994	498950	246600	1	INSTALL	00f5e28acd5321efe38df6bb76e5ec4de0629de3c8280d9a951ec0c2ad19aa69	503950	0	7910f969b6aa5e8653b986621f143577a705adbf971d6aa01043bd9f4b8f262c
r2a_pitchdisc_0039.pcm	LOWER	994	592875	246600	1	INSTALL	69573c4d3a2422f41bb5954b01159a62d3b9fbed16a3491ce8552c51e2860ad0	597875	0	f70532ec19e9476651af2477b5ae4e47ef1d02079928767eef56a7a0f949c048
r2a_pitchdisc_0040.pcm	HIGHER	993	485502	246600	1	INSTALL	ed82ea56577836f19f338fc35145f8df8640f236843c561412b4f4582cd1bde1	490502	0	9d2342b4270d97a0be3d98af2768b6b059784ee0bc8c403ce3f123f6eb93f47e
r2a_pitchdisc_0041.pcm	LOWER	993	492066	246600	1	INSTALL	3791f9fa9a21e51055cf51c7905a76438bb8b98d3a5e858f33f844e513be08c4	497066	0	c9f3b18e52fcda18e8c08a8198c946540cc483fde7730322797c18a5e5bb3f75
r2a_pitchdisc_0042.pcm	HIGHER	993	486387	246600	1	INSTALL	68e1c4034b8bfd9ac13ec5d9a8321e5bd2bd42cc3da6f02b4b782926c78b3d97	491387	0	110e37df1e6fbd114968283bf023b8f0cf9a2086ac5a2365a564752350a15ef1
r2a_pitchdisc_0043.pcm	SAME	480	2775	246600	1	WITHHOLD	8724604e0868cb3f2fdfd0c0e6384c0f2492a6c46356f72e0bb9bd5fec0305b8	2225	0	0d324d1c1cc99d6fce7654ed6ed62ee8e546b0bc193c6bad895275fdb5c89ff9
r2a_pitchdisc_0044.pcm	HIGHER	999	4951983	246600	1	INSTALL	f05093b0f6824ebb931c8aa9f303da22e2ab7074d547d0bd6aadab0e2383889d	4956983	0	ec3c4653980eec797312edc627616d0bf26bb8b4e7cbe62a6cc44ea3caef764d
r2a_pitchdisc_0045.pcm	LOWER	995	658834	246600	1	INSTALL	7e0b9ca457714d250e22706675851de32b93cb67cc0c45a958e46a5d7a60b465	663834	0	98ef84b2ab2fa69ea7bd0a784c8a7dcfe5b711b34e8d4dfc5fb9b36e3f6c8e49
r2a_pitchdisc_0046.pcm	SAME	550	3670	246600	1	WITHHOLD	2d14629920e42614194cb44456e5c08682dd3b669d32a8024bba49b94b204b8d	1330	0	ebc9a6175012b5e2ec33b85c2a6893c2bd116458bc97eb85fcdb8fa9accae9b2
r2a_pitchdisc_0047.pcm	LOWER	993	490833	246600	1	INSTALL	efd6647b68fcd59579374e769c5b2c445b87213fbaad5d8d77f1e827f743ffef	495833	0	7421f0779ee97fd94f59fbbfa9414edee406357924c65f0c9f6a12f788cf941c
r2a_pitchdisc_0048.pcm	LOWER	995	659330	246600	1	INSTALL	b07613efcba24b03913836594536ae2efbd2f639ef4eb7f10bf28e7f7e4e9363	664330	0	b6ed28dc280946edf4786c047abf0ee308eef4d282e63d4cdbbb74c2ccbcd556
r2a_pitchdisc_0049.pcm	LOWER	990	326083	246600	1	INSTALL	967f5f9c2c038200e3b9be10d313d1b0305e0bbd777767a3debd4250dee4f11d	331083	0	d328815da32c4e92543c9cb399cfbfe7ecf257107c3c4e0cea75067f8eeb7c98
r2a_pitchdisc_0050.pcm	LOWER	993	492436	246600	1	INSTALL	7b79a162cfa70ed60de227232ac0eb0ac5e4a2dcf623e4fe108a387777f8ec04	497436	0	441abfcca7cec282378bd6cca19b599f109121237e5f9fe6b3b0e9fedf4844fe
r2a_pitchdisc_0051.pcm	SAME	36	115	246600	1	WITHHOLD	85f10be653abe22c698dc351c5d01f1ba5263e51fd229840d28472c225ac0161	4885	0	e2148cbd47c5b176bbcc1d5d53392a0a4393a6c6e58cf1bd4879858d7ab05dc3
r2a_pitchdisc_0052.pcm	HIGHER	999	3957883	246600	1	INSTALL	09685bf7baad2ffeb5d2b432708882cfd138adfe4d2c2fe9ad146e5a0d0b20bc	3962883	0	9d3cb34d9670f99240f3f660c14707d6c87ae9b121a3a93a89a8becf7e2db48c
r2a_pitchdisc_0053.pcm	LOWER	995	664220	246600	1	INSTALL	4bd4196192ca27a4063132647743eafffa25c78fb806cee4910ab25a21ec07da	669220	0	ab770291fac9b100de5f76d42113f41223d9d8fc4877b5e661d874862d560992
r2a_pitchdisc_0054.pcm	HIGHER	998	2011240	246600	1	INSTALL	fef992f09cf1c4ea92df8ce69a2f7658f453b6a68cbe315d43f180259378d39d	2016240	0	0eebdce2996dde68921aa0c912a500a09d218e29c14b48aa9fb7b52c42cfda80
r2a_pitchdisc_0055.pcm	LOWER	993	492472	246600	1	INSTALL	cef03b08c3f97868e45646b02e2464965003c0f3956ad10e4b0b7ee9253bc005	497472	0	fd985b745a0ec38613a613c52bffeff232098da2e638f89c0e98ab308d1098aa
r2a_pitchdisc_0056.pcm	SAME	561	3836	246600	1	WITHHOLD	f995cd0d6ed4e8086d04e5b203a1ffba9f20d8dfad206d9f35ec10c2fd39bfa1	1164	0	74d8e09df0deb8089909cde9950e00539917cf18356932f4b7a4ff1681d6eb14
r2a_pitchdisc_0057.pcm	LOWER	995	660287	246600	1	INSTALL	41306b90e8c982bea052f9cf39efb49ab099e54ed6bbad59c6c56fab70477ea4	665287	0	640fb9c8afb177b7c79d61a666c13b195bb628a7579d326fbb1f34340626e571
r2a_pitchdisc_0058.pcm	LOWER	995	659349	246600	1	INSTALL	6ecae126acd4907e2696f91dbc10a3335c4f2c8a2a1735328f068da64449636d	664349	0	b60331f948b21e0b9b3970b23dedbd423091a080dbef6dbda9bc2da6e5e071e7
r2a_pitchdisc_0059.pcm	LOWER	990	325163	246600	1	INSTALL	8bf2ecfa0502af9e89d89244277ca8b5742d5d825d391cc5384cd8e9de956d5d	330163	0	a38b2cf7b5ce9ed93ef681ef442d5eb8923eb2bf043b92dab795fbcfd48c0e2b
r2a_pitchdisc_0060.pcm	HIGHER	993	486977	246600	1	INSTALL	dd0d99a069e4daf3b9730cef71ecbaa71083c06b92a4ff213041229b6c2a9623	491977	0	a9c770e5f9ca300b461edcf31aa418cb0fb126d0b5ed008a9dc26bb1f970ec23
r2a_pitchdisc_0061.pcm	SAME	16	49	246600	1	WITHHOLD	696cffbebb5baff333e2ab9510860929711baacbfe380a2ae8970db60932cfd6	4951	0	444cc7af489a5e615cbe53ce7ed63d21aaa8f4767dab4ad503f2f08104002bf8
r2a_pitchdisc_0062.pcm	SAME	161	577	246600	1	WITHHOLD	2c87a21efc777192ae78e78a4a75f06798f43fe6a86e554c3f5a048322987681	4423	0	269699b2452eee1dd470e45ded1022bbaf6b1b8a2a8db676d10f0f8ad4495739
r2a_pitchdisc_0063.pcm	HIGHER	998	2008352	246600	1	INSTALL	8b146710c8bbc3bd52f41202f33463cbfbf9ca998c51c4ab54ed8edb989484fc	2013352	0	2caa61164b088458094ed7c4c6417fc3e69fb736571252a032e179c7db10bc64
r2a_pitchdisc_0064.pcm	SAME	218	840	246600	1	WITHHOLD	d222d7f6e3489bdedf2e8d53b72afd590370abc29e52cbe5a74fa98e4ef5bbf7	4160	0	c84e29c68c81e8e5416da8a39fcd16c9c00d184d9c2ff0136877aa8e707baeaa
r2a_pitchdisc_0065.pcm	LOWER	993	491680	246600	1	INSTALL	27093d4001d3b41b302e356e1ae8877555c9eca4b648f46e41449df738c3234c	496680	0	9302f6c1c12c4369667f52aa7f28381964ef8119b47f4120077e8bc17015a867
r2a_pitchdisc_0066.pcm	LOWER	995	664661	246600	1	INSTALL	7cd54857cec6bdfc22129b387e994ebc3be1dd8244fb09cd4de9c21795ef217e	669661	0	0ac9ca0180b6c6efd173f2b8e9fdbfe52afdfeb291b21b28b6f0f8d9b1441581
r2a_pitchdisc_0067.pcm	HIGHER	997	1011771	246600	1	INSTALL	f3ac1ba3e492fbf72b646df02ff6edb05a63deea060784b386741c7dfc716064	1016771	0	551d0510f357ad991a9f5835459f354673d904d0c12291adf92c5f3e7a432aeb
r2a_pitchdisc_0068.pcm	SAME	515	3190	246600	1	WITHHOLD	02f74a2c27d48bb2d1bf8b9b52d231070d3024a7ea5fc9eb0481b8680b703d0c	1810	0	d37c486418c6e5e40c1007f98efa28b71d4eaf49381eb83ee8292578e8364266
r2a_pitchdisc_0069.pcm	HIGHER	459	2554	246600	1	WITHHOLD	73a942726d2cc2ecce2b75e08c8cc6085d07b9d0cfbe95df836bd10c6058f25b	7554	0	f9b421ea3c9bd4f65d34351cc40fbbf397cf6f224ccfc054f40b179dad2f78f2
