r2a_motiondir_0000.vid	SW	856	359	22528	1	INSTALL	777ec14cd02a64e977a5ee90c8bac42b1612c0a6964e7181d09741c406477e59	0	0	36e4ec16a2b366f1cd161da7399c0727aed7b99d218cfb84156b94cd517f4e4d
r2a_motiondir_0001.vid	NE	881	446	22528	1	INSTALL	061b2548555ebe8d397a8275e92f59718dfe415277ae7b990b125f435c7be221	0	0	59f589537e6d32ad8a7766e4832d11731eb679c0e27ab80f0616998ae38cb341
r2a_motiondir_0002.vid	SE	830	293	22528	1	INSTALL	66d4c8d54e8275acc0cd2ce04329fe3498c8ffcf048f669113eeb4ecbe559c2c	0	0	1822609de195e1cf1d91a9a80529ccac6e2a56cd5c35732d1cda9fac2ba6414f
r2a_motiondir_0003.vid	N	861	373	22528	1	INSTALL	d5d724eac61f4ccab4e2a425fc185852a4fc267bb3161efa97541a2df55c04ee	0	0	59c13973ab5f10174bc27ab8cd447c6146c95e3541f9437628331e8b88ddfca6
r2a_motiondir_0004.vid	NW	891	491	22528	1	INSTALL	f4aa118a8260ed0184320e65e16762c52c5b98bb9eb78bfa9282afc2fb9d2f3d	0	0	f2f0f1052c008fa94643e06049bbde67f2b0457e434b00f995e9bb5a7f31dfbb
r2a_motiondir_0005.vid	E	830	295	22528	1	INSTALL	fbf4b0bd012a30d5cfa94daea286ac7f38ad260f43b16eb3441f570f56e50891	0	0	db32470ad5875acd3c36cef2ec5c44f26872f2f1bf9fdf3ecc879fe0437880c4
r2a_motiondir_0006.vid	SE	872	411	22528	1	INSTALL	fb06dbbc176bfad3d8d32c78207fd62780bb742b3bc01a39331d0140cfba2d3f	0	0	1a76582a80c095423b67c009b1ea20e323df75810bf084d1ba2465a5cb1e9cc0
r2a_motiondir_0007.vid	E	855	354	22528	1	INSTALL	8ad69cc5b1fabf0e25ad86396777150ab530d44633b505198e1c7a849f9e50c3	0	0	c0a51bb8ae518d53149814ffc5b059be68ffce0b07f18117c173b4295b9f1e01
r2a_motiondir_0008.vid	S	823	280	22528	1	INSTALL	55a7d334445b713d1cd38d1c1955a0bb25badd1b1ba55ff630cd7c352d53dba9	0	0	f2ee2a513ea21dd9e56a9fc8c5bbec6fa204964f3807769c5a8e3356028b7396
r2a_motiondir_0009.vid	N	890	488	22528	1	INSTALL	f0cf4d8efb3af883749bac6b6b1ffac4304e5346051f4c23758462328af7e132	0	0	76e951c53f1f40edbd3d12b40dbacbc3bedc069225d620cf53f9f6787c16712d
r2a_motiondir_0010.vid	SW	878	435	22528	1	INSTALL	7a83d7c2add3425fd2e1bcaa6a84a7d0541e2849dfc3c9534d08b650f4080694	0	0	8189fbddc7098bdb04db75d6f10d70258e97b4baceb863c519a941805ef38ad2
r2a_motiondir_0011.vid	NW	880	440	22528	1	INSTALL	0264b0619fa2d7b6ac07d11313747a3be7198221950034a77e6bb1acbb3b45d5	0	0	358ea11150d6b3b0bb00b1691406016c8a72790fde37dcacdaf27db0041c54e7
r2a_motiondir_0012.vid	NW	911	617	22528	1	INSTALL	e2c140f5b4da6049fb921d6e4c77b60dcd620f3561ffb448df86f22030881499	0	0	e332a389d0fc21e080a4d227d3ff03421909cc974fe14c3e0a720112f6344b48
r2a_motiondir_0013.vid	SW	818	270	22528	1	INSTALL	bd83f261bb853e7136d028c20fa71ea0eefed85d300370c36eb161f20b7879ac	0	0	f93cd88c2ec69b80e3d5eb1917ea53726c7d390413dec51c8d97e2c69fbb4b5d
r2a_motiondir_0014.vid	NW	891	494	22528	1	INSTALL	1342bd820c2ddd71536fda01d5836f4c8b98d78681b269d879949e17a6c35be7	0	0	085aef95bb730f397bb9257b5207d7c11615cded826f7a97aeb3324c5128c9eb
